card,card_order,ResourceID,identifier_content,identifier_type,architect_name,alt_names,other_identifier_content,other_identifier_type,dedication_activity_actor,dedication_activity_actor_role,name_givenname,name_type,name_language
Actors,0,839da225-338a-5058-ad46-87c69a5da819,https://n2t.net/ark:/15052/fb7c15d0-d9e7-480a-877f-307c1474317b,Brabant Cloud ARK Identifier,,"['Sint-Bernardus', 'Bernard van Clairvaux', 'Sint Bernardus']",https://www.wikidata.org/entity/Q188411,Wikidata,"[{""resourceId"": ""839da225-338a-5058-ad46-87c69a5da819"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4256b116-6806-57ce-9864-147c766e0c99"", ""inverseOntologyProperty"": """"}]",Dedicated to,Bernardus van Clairvaux,Primary,Nederlands
Actors,0,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,,"['Sint-Franciscus van Assisie', 'Franciscus van Assisië', 'Sint-Franciscus van Assisië']",https://www.wikidata.org/entity/Q676555,Wikidata,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,Franciscus van Assisi,Primary,Nederlands
Actors,0,05106e0c-c382-53ff-9217-3fa6c2d21d8e,https://n2t.net/ark:/15052/d70db8c0-3cfd-4f25-a5c0-578a98ec0a68,Brabant Cloud ARK Identifier,,Sint-Gerardus Majella,https://www.wikidata.org/entity/Q562233,Wikidata,"[{""resourceId"": ""05106e0c-c382-53ff-9217-3fa6c2d21d8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a736568-3233-5b96-9378-f92033ecbfa1"", ""inverseOntologyProperty"": """"}]",Dedicated to,Gerardus Majella,Primary,Nederlands
Actors,0,c7500f25-d947-5020-936e-87e1b8103095,https://n2t.net/ark:/15052/11d237fc-54ca-4996-9289-46f1de6315c3,Brabant Cloud ARK Identifier,,"['Sint-Augustinus', 'St. Augustinus', 'Sint Augustinus']",https://www.wikidata.org/entity/Q8018,Wikidata,"[{""resourceId"": ""c7500f25-d947-5020-936e-87e1b8103095"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f22ef0c-624c-5eb8-a11b-2452745e07bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,Augustinus van Hippo,Primary,Nederlands
Actors,0,ef46fa29-ff28-5a6f-9aa5-a1f64f8fb577,https://n2t.net/ark:/15052/b22951d4-81f0-49a5-a52c-fa6a1790f5fc,Brabant Cloud ARK Identifier,,"['Sint Lucia', 'Sint-Lucia', 'Lucia van Ravenstein', 'St. Lucia']",https://www.wikidata.org/entity/Q183240,Wikidata,"[{""resourceId"": ""ef46fa29-ff28-5a6f-9aa5-a1f64f8fb577"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40d328ea-8f83-5706-80b0-21f093cf3ef0"", ""inverseOntologyProperty"": """"}]",Dedicated to,Lucia van Syracuse,Primary,Nederlands
Actors,0,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,,"['Sint-Anthonius van Padua', 'Sint Anthonius van Padua', 'Heilige Antonius', 'H. Antonius']",https://www.wikidata.org/entity/Q167477,Wikidata,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,Antonius van Padua,Primary,Nederlands
Actors,0,62508f80-f346-5440-848b-e31f6924de4d,https://n2t.net/ark:/15052/aba637db-976a-4e66-8dbe-f568ce4b70a4,Brabant Cloud ARK Identifier,,"['Sint-Elisabeth van Thüringen', 'Elisabeth van Hongarije', 'Elisabeth van Thueringen', 'Elisabeth van Thuringen', 'Sint-Elisabeth']",https://www.wikidata.org/entity/Q159862,Wikidata,"[{""resourceId"": ""62508f80-f346-5440-848b-e31f6924de4d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""760dddaa-2368-5257-b539-aae624329afa"", ""inverseOntologyProperty"": """"}]",Dedicated to,Elisabeth van Thüringen,Primary,Nederlands
Actors,0,55c5b92a-b07a-5e8e-8351-9a3a69d79e14,https://n2t.net/ark:/15052/b6c280d8-f051-4062-b239-b0089dc1d21e,Brabant Cloud ARK Identifier,,"['Teresa de Avila', 'Theresia van Avila', 'Teresa de Ávila', 'Theresa van Avila']",https://www.wikidata.org/entity/Q174880,Wikidata,"[{""resourceId"": ""55c5b92a-b07a-5e8e-8351-9a3a69d79e14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f6a32d79-fc1e-5e82-b0f9-b48af893dce1"", ""inverseOntologyProperty"": """"}]",Dedicated to,Theresia van Ávila,Primary,Nederlands
Actors,0,e4fdbac9-c86e-562a-98ba-a09fa28b0c63,https://n2t.net/ark:/15052/d22370d6-61f7-43bc-981b-74b829853dc4,Brabant Cloud ARK Identifier,,"['Sint Anna', 'Sint-Anna', 'Hannah', 'Heilige Anna', 'St. Anna']",https://www.wikidata.org/entity/Q164294,Wikidata,"[{""resourceId"": ""e4fdbac9-c86e-562a-98ba-a09fa28b0c63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0817bcc0-0c71-561c-ae9d-e60b4b99e7a8"", ""inverseOntologyProperty"": """"}]",Dedicated to,Anna,Primary,Nederlands
Actors,0,718a1eaa-c5d1-59b2-878a-2892b29dacf0,https://n2t.net/ark:/15052/d22370d6-61f7-43bc-981b-74b829853dc4,Brabant Cloud ARK Identifier,,"['St. Joachim', 'Sint-Joachim', 'Sint Joachim']",https://www.wikidata.org/entity/Q314700,Wikidata,"[{""resourceId"": ""718a1eaa-c5d1-59b2-878a-2892b29dacf0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3824d35-6a07-57fc-b15d-203e81b3f2e5"", ""inverseOntologyProperty"": """"}]",Dedicated to,Joachim,Primary,Nederlands
Actors,0,1d9a6397-46d2-5dd7-815f-85f53ec890bc,https://n2t.net/ark:/15052/1f5fb0f6-362e-440f-9ecb-bf433c069b05,Brabant Cloud ARK Identifier,,,https://www.wikidata.org/entity/Q242040,Wikidata,"[{""resourceId"": ""1d9a6397-46d2-5dd7-815f-85f53ec890bc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0157e10c-ced2-5763-baf6-46344321906a"", ""inverseOntologyProperty"": """"}]",Dedicated to,Maria Magdalena de’ Pazzi,Primary,Nederlands
Actors,0,0b907c94-f8cc-50fd-9bc2-0978e5391c15,https://n2t.net/ark:/15052/4fab1055-be29-4471-978a-6ea622c77d20,Brabant Cloud ARK Identifier,,H. Catharina de Ricci,,,"[{""resourceId"": ""0b907c94-f8cc-50fd-9bc2-0978e5391c15"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c15a17ff-b465-5675-8335-f9c0655ce415"", ""inverseOntologyProperty"": """"}]",Dedicated to,Heilige Catharina de Ricci,Primary,Nederlands
Actors,0,d39e5c88-b1a3-52ff-891f-491c8e1e5815,https://n2t.net/ark:/15052/0691a3f5-46d0-4252-8e05-613391d1598a,Brabant Cloud ARK Identifier,,"['Onze Lieve Vrouw', 'Onze-Lieve-Vrouw', 'Onze-Lieve-Vrouwe', 'Sint-Maria', 'OLV', 'Mary', 'Moeder Gods', 'Moeder van God', 'Maria van Nazareth', 'Onze Lieve Vrouwe', 'Heilige Maagd', 'Heilige Maagd Maria', 'Maagd Maria', 'Maria (moeder van jezus)']",https://www.wikidata.org/entity/Q345,Wikidata,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,Maria,Primary,Nederlands
Actors,0,680acc74-c58c-59a6-9b85-ce63c0eab3b1,https://n2t.net/ark:/15052/1906c61e-1a43-4010-a9a0-9d24a6c81e09,Brabant Cloud ARK Identifier,,"['Bridget van Kildare', 'Heilige Brigida', 'Sint-Brigida', 'Bridget', 'H. Brigida']",https://www.wikidata.org/entity/Q80979,Wikidata,"[{""resourceId"": ""680acc74-c58c-59a6-9b85-ce63c0eab3b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dd3e5fcf-e536-5366-b4c5-2a2ac96e5ef9"", ""inverseOntologyProperty"": """"}]",Dedicated to,Brigida,Primary,Nederlands
Actors,0,6ec1cb35-330a-5505-ba9a-b111788dcc89,https://n2t.net/ark:/15052/ecf666dd-14ed-49df-abbe-8ee482259e35,Brabant Cloud ARK Identifier,,"['H. Catharina', 'Heilige Catharina', 'Sint-Katelijne', 'H. Catherina van Alexandrie', 'Sint-Katharina', 'Sint-Catharina', 'Catharina van Alexandrie', 'H. Catherina van Alexandrië']",https://www.wikidata.org/entity/Q179718,Wikidata,"[{""resourceId"": ""6ec1cb35-330a-5505-ba9a-b111788dcc89"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d538d9d9-afbe-5edf-ad11-afc8de80b56e"", ""inverseOntologyProperty"": """"}]",Dedicated to,Catharina van Alexandrië,Primary,Nederlands
Actors,0,529d4798-3197-5a29-bd23-6331cdddba9a,https://n2t.net/ark:/15052/4b5a80fa-77b7-4d97-a033-d629ccb3b51a,Brabant Cloud ARK Identifier,,"['Willibrordus van Utrecht', 'St.-Willibrordus', 'St. Willibrord', 'Sint Willibrordus', 'Sint Willibrord', 'Heilige Willibrordus', 'Heilige Willibrord', 'H. Willibrordus', 'St. Willibrordus', 'Clemens Willibrord', 'Willibrordus', 'Sint-Willibrord', 'Sint-Willibrordus', 'St.-Willibrord', 'H. Willibrord']",https://www.wikidata.org/entity/Q160714,Wikidata,"[{""resourceId"": ""529d4798-3197-5a29-bd23-6331cdddba9a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e9e5dbdd-b9c8-52b9-b709-a8f167658635"", ""inverseOntologyProperty"": """"}]",Dedicated to,Willibrord,Primary,Nederlands
Actors,0,d2c4280c-35eb-5750-bea9-3090ab52ddb3,https://n2t.net/ark:/15052/5efb3721-d5f9-4e83-adf7-6f034104ff72,Brabant Cloud ARK Identifier,,"['Sint-Jan-in-de-Olie', 'Joannes Evangelist', 'Sint-Jan in de Olie', 'Johannes Zebedeüs', 'Apostel Johannes', 'Johannes Zebedeus', 'Sint-Johannes Evangelist', 'Sint-Jan-Evangelist', 'Sint-Jan Evangelist', 'Sint Johannes Evangelist', 'Sint Jan Evangelist', 'Evangelist Johannes', 'Johannes Evangelist', 'Johannes', 'Heilige Johannes']","['https://www.wikidata.org/entity/Q328804', 'https://www.wikidata.org/entity/Q44015']",Wikidata,"[{""resourceId"": ""d2c4280c-35eb-5750-bea9-3090ab52ddb3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba499384-7a73-51bf-adb1-2eee385fbc1d"", ""inverseOntologyProperty"": """"}]",Dedicated to,Johannes de Evangelist,Primary,Nederlands
Actors,0,4ecee74b-1df1-5e01-8042-92d8413f4068,https://n2t.net/ark:/15052/418a482a-992b-4a3b-9284-5f96524d665f,Brabant Cloud ARK Identifier,,"['Sint Agnes', 'Agnes (heilige)', 'Sint-Agnes', 'Heilige Agnes']",https://www.wikidata.org/entity/Q210096,Wikidata,"[{""resourceId"": ""4ecee74b-1df1-5e01-8042-92d8413f4068"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5fd75b29-232a-50f1-9805-88c1d812e3b8"", ""inverseOntologyProperty"": """"}]",Dedicated to,Agnes,Primary,Nederlands
Actors,0,08c0eb48-6a96-5626-a257-a564ad2f74fc,https://n2t.net/ark:/15052/0acf17ee-aa62-4f6a-b989-248e502b230a,Brabant Cloud ARK Identifier,,"['Maria van Magdala', 'Sinte Marie', 'Sint-Maria Magdalena']",https://www.wikidata.org/entity/Q63070,Wikidata,"[{""resourceId"": ""08c0eb48-6a96-5626-a257-a564ad2f74fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3890dfee-d83f-547d-a6b4-c3f95c73b5f6"", ""inverseOntologyProperty"": """"}]",Dedicated to,Maria Magdalena,Primary,Nederlands
Actors,0,855c7185-a762-58ff-b0f0-30e84e904527,https://n2t.net/ark:/15052/8b4d15a0-eed3-479b-8f55-650e786ab6ab,Brabant Cloud ARK Identifier,,,,,"[{""resourceId"": ""855c7185-a762-58ff-b0f0-30e84e904527"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e17ee9f8-079f-57d7-8edf-b49ef4bac988"", ""inverseOntologyProperty"": """"}]",Dedicated to,Angela Merici,Primary,Nederlands
Actors,0,baedc146-2e81-50bb-b2cc-d56a4f71c3c3,https://n2t.net/ark:/15052/1faccd67-7077-4c32-9b68-894c2c67ca86,Brabant Cloud ARK Identifier,,"['Bernadeta Sobiros', 'Marie-Bernard van Lourdes', 'Sint-Bernadette', 'St. Bernadette', 'Sint Bernadette', 'Bernadeta Sobirós']",https://www.wikidata.org/entity/Q55398,Wikidata,"[{""resourceId"": ""baedc146-2e81-50bb-b2cc-d56a4f71c3c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1aa775ba-4c90-5a16-81ef-20aada7d6a0f"", ""inverseOntologyProperty"": """"}]",Dedicated to,Bernadette Soubirous,Primary,Nederlands
Actors,0,8755999c-d760-5468-a239-a40f777836e4,https://n2t.net/ark:/15052/aa54c39e-dea1-4886-860a-fbbcf849d21d,Brabant Cloud ARK Identifier,,,https://www.wikidata.org/entity/Q44281,Wikidata,"[{""resourceId"": ""8755999c-d760-5468-a239-a40f777836e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6584bd69-c64a-5524-be89-93fa4ef40bc3"", ""inverseOntologyProperty"": """"}]",Dedicated to,Ignatius van Loyola,Primary,Nederlands
Actors,0,bc234fe3-fc31-5b29-b6a2-944c66224a9b,https://n2t.net/ark:/15052/f1ae9723-68ce-481f-a2b6-ccd7dd88a95f,Brabant Cloud ARK Identifier,,Sint Ursula,https://www.wikidata.org/entity/Q369691,Wikidata,"[{""resourceId"": ""bc234fe3-fc31-5b29-b6a2-944c66224a9b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""57151a43-cb14-5a56-a96a-57d32f642362"", ""inverseOntologyProperty"": """"}]",Dedicated to,Ursula van Keulen,Primary,Nederlands
Actors,0,c1084efc-5aef-5e79-a15d-266fe49587cf,https://n2t.net/ark:/15052/c11ea486-b668-4876-9bca-e718316e0c9a,Brabant Cloud ARK Identifier,,Heilige Naam Jezus,https://www.wikidata.org/entity/Q2576064,Wikidata,"[{""resourceId"": ""c1084efc-5aef-5e79-a15d-266fe49587cf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a925bfc4-75de-5578-a823-8c1eee10b179"", ""inverseOntologyProperty"": """"}]",Dedicated to,Zoete Naam Jezus,Primary,Nederlands
Actors,0,e8b09e48-c8ad-5057-8a9f-35cafade5570,https://n2t.net/ark:/15052/864fd603-b10b-4882-a1aa-ee9698d3e0be,Brabant Cloud ARK Identifier,,Johannes Birndorfer,,,"[{""resourceId"": ""e8b09e48-c8ad-5057-8a9f-35cafade5570"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75dc6015-273b-543b-b181-08700339171b"", ""inverseOntologyProperty"": """"}]",Dedicated to,Koenraad van Parzham,Primary,Nederlands
Actors,0,ab922a63-3b53-5a70-b046-91d3207b3f22,https://n2t.net/ark:/15052/e48b7973-d7c1-4f91-94d7-a0021fad7d8a,Brabant Cloud ARK Identifier,,"['Dominicus Guzmán', 'Dominicus van Osma', 'Dominicus de Guzmán']",http://www.wikidata.org/entity/Q44091,Wikidata,"[{""resourceId"": ""ab922a63-3b53-5a70-b046-91d3207b3f22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99d82d29-6c24-5ee7-a00a-6ebd903546a3"", ""inverseOntologyProperty"": """"}]",Dedicated to,Dominicus,Primary,Nederlands
Actors,0,0c82dc77-537a-5499-a0f2-3cab2e84c237,https://n2t.net/ark:/15052/716ca764-65e3-48b4-957a-af352d0bbf7c,Brabant Cloud ARK Identifier,,"['Sint Adrianus', 'Sint-Adrianus', 'Sint-Adriaan', 'Sint Adriaan']",https://www.wikidata.org/entity/Q374822,Wikidata,"[{""resourceId"": ""0c82dc77-537a-5499-a0f2-3cab2e84c237"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34312549-351d-5adf-b978-2f27d8a97fdb"", ""inverseOntologyProperty"": """"}]",Dedicated to,Adrianus,Primary,Nederlands
Actors,0,7b2f689c-00ef-5ce8-835c-fa4813e2d3f3,https://n2t.net/ark:/15052/8149164b-f7d3-44be-813f-7865b2fa6d98,Brabant Cloud ARK Identifier,,"['Sint-Theresia van Lisieux', 'Teresia van Lisieux', 'Sint-Theresia van het kind Jezus', 'St. Theresia van Lisieux', 'Theresia van het kind Jezus', 'Sint Theresia van Lisieux', 'Kleine Theresia', 'Heilige Theresia van het Kind Jezus', 'Heilige Theresia van het Kind Jesus', 'Theresia van het Kind Jezus en het Heilig Aanschijn', 'H. Theresia van het Kind Jezus']",https://www.wikidata.org/entity/Q181715,Wikidata,"[{""resourceId"": ""7b2f689c-00ef-5ce8-835c-fa4813e2d3f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f317f85-07cf-5c4a-922f-115b25f0dcc6"", ""inverseOntologyProperty"": """"}]",Dedicated to,Theresia van Lisieux,Primary,Nederlands
Actors,0,23763546-46d9-5fc5-bcd4-63abc84e7364,https://n2t.net/ark:/15052/e4f9a8f8-f0ec-49b4-b992-49b88e392c6e,Brabant Cloud ARK Identifier,,,,,"[{""resourceId"": ""23763546-46d9-5fc5-bcd4-63abc84e7364"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3cd18305-907c-5642-a7b9-39375940c4c2"", ""inverseOntologyProperty"": """"}]",Dedicated to,Franciscus van Sales,Primary,Nederlands
Actors,0,6ffb8e70-f126-5679-8c4a-b0ef0829b12b,https://n2t.net/ark:/15052/b416d618-4b7a-4e9a-aab1-b859f451ffaa,Brabant Cloud ARK Identifier,,"['Johannes Nepomuk', 'Johannes van Nepomuk', 'Sint-Jan van Nepomuk', 'Jan Nepomucky']",https://www.wikidata.org/entity/Q221522,Wikidata,"[{""resourceId"": ""6ffb8e70-f126-5679-8c4a-b0ef0829b12b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""911e0be0-280c-5e92-baaf-640a7fe7ca23"", ""inverseOntologyProperty"": """"}]",Dedicated to,Johannes Nepomucenus,Primary,Nederlands
Actors,0,bbb905c6-17f5-587c-a808-52d81a851a1d,https://n2t.net/ark:/15052/b09c4993-4130-4c7b-a6c7-63f3cbec2330,Brabant Cloud ARK Identifier,,"['Sint-Aloysius Gonzaga', 'Aloysius van Gonzaga']",https://www.wikidata.org/entity/Q310307,Wikidata,"[{""resourceId"": ""bbb905c6-17f5-587c-a808-52d81a851a1d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ef9466e-f522-573d-a274-0f220be0265e"", ""inverseOntologyProperty"": """"}]",Dedicated to,Aloysius Gonzaga,Primary,Nederlands
Actors,0,1c00afbd-830c-54ba-8b47-74196e11e616,https://n2t.net/ark:/15052/cde34379-503f-41c1-b8f5-022819e443a4,Brabant Cloud ARK Identifier,,"['St. Jacob', 'Sint-Jacob de Meerdere', 'Sint Jacob', 'Jacobus de Meerdere', 'St. Jacobus', 'Sint-Jacobus de Meerdere', 'Sint Jacobus', 'St. Jacobus de Meerdere', 'Jacobus de Oudere', 'Sint-Jacobus', 'St. Jacob de Meerdere', 'Sint-Jacob']",https://www.wikidata.org/entity/Q43999,Wikidata,"[{""resourceId"": ""1c00afbd-830c-54ba-8b47-74196e11e616"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c6d19c5-f6ec-5802-8e1b-f8de639227d9"", ""inverseOntologyProperty"": """"}]",Dedicated to,Jakobus de Meerdere,Primary,Nederlands
Actors,0,5306853f-ff7a-5463-abf0-f6a4e8ff8328,https://n2t.net/ark:/15052/6a2ef4ae-8851-4556-8e7e-472730a757e1,Brabant Cloud ARK Identifier,,"['Sint-Norbert', 'Norbertus van Gennep', 'Sint-Norbertus', 'Norbert van Gennep', 'Norbertus', 'Heilige Norbertus', 'St. Norbert of Xanten']",https://www.wikidata.org/entity/Q160374,Wikidata,"[{""resourceId"": ""5306853f-ff7a-5463-abf0-f6a4e8ff8328"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d0177de2-f6dc-506f-8ae3-85791b0f2093"", ""inverseOntologyProperty"": """"}]",Dedicated to,Norbertus van Xanten,Primary,Nederlands
Actors,0,105af149-0a71-50e2-9b07-ddc4694f1ba9,https://n2t.net/ark:/15052/20e59a26-edfe-4734-975b-b00fad374ef5,Brabant Cloud ARK Identifier,,"['Franciscus Xavier', 'Francisco Xavier', 'Sint-Franciscus Xaverius']",https://www.wikidata.org/entity/Q163900,Wikidata,"[{""resourceId"": ""105af149-0a71-50e2-9b07-ddc4694f1ba9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4654cfc-f9bd-5797-b5aa-b9a93688242d"", ""inverseOntologyProperty"": """"}]",Dedicated to,Franciscus Xaverius,Primary,Nederlands
Actors,0,0707b621-032a-5dc8-a36b-05767ff34ddc,https://n2t.net/ark:/15052/ce29c7eb-f6cf-4db5-81d4-07e8c15ada99,Brabant Cloud ARK Identifier,,"['Jacobus de Rechtvaardige', 'Jakobus de Mindere', 'Jacobus', 'Broer van Jezus', 'Jakobus de Jongere', 'Jakobus Apostel Minor', 'Jacobus de Mindere', 'Jacobus Apostel Minor', 'Jacobus de Jongere', 'Jakobus']",http://www.wikidata.org/entity/Q26925,Wikidata,"[{""resourceId"": ""0707b621-032a-5dc8-a36b-05767ff34ddc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0388fcd9-cc4b-5a61-b4a3-31a87bc75611"", ""inverseOntologyProperty"": """"}]",Dedicated to,Jakobus de Rechtvaardige,Primary,Nederlands
Actors,0,c2991d38-cf28-538c-88b8-d670ce439f80,https://n2t.net/ark:/15052/a4791857-abe1-4a3d-b7d1-f79d38c5258a,Brabant Cloud ARK Identifier,,"['Sint-Bonifatius', 'Winfried', 'Sint Bonifatius', 'Bonifatius van Mainz', 'Wynfreth', 'Bonifacius']",https://www.wikidata.org/entity/Q160445,Wikidata,"[{""resourceId"": ""c2991d38-cf28-538c-88b8-d670ce439f80"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50b8f116-ab36-5353-851c-79c98ed0fba6"", ""inverseOntologyProperty"": """"}]",Dedicated to,Bonifatius,Primary,Nederlands
Actors,0,25deda7a-ddfd-51dc-8c07-9276db5cac09,https://n2t.net/ark:/15052/9c2155ed-5fad-4afd-a4f1-9d33b0ccf662,Brabant Cloud ARK Identifier,,Herman-Jozef,https://www.wikidata.org/entity/Q460103,Wikidata,"[{""resourceId"": ""25deda7a-ddfd-51dc-8c07-9276db5cac09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""13c9c941-e014-5bfe-8925-50a616378448"", ""inverseOntologyProperty"": """"}]",Dedicated to,Herman Jozef van Stienfeld,Primary,Nederlands
Actors,0,73ca8255-34cb-5d22-8243-51fd3e2ef60b,https://n2t.net/ark:/15052/370a75b3-aabd-47a2-8bb0-7b2a70ba2ed6,Brabant Cloud ARK Identifier,,,https://www.wikidata.org/entity/Q2513383,Wikidata,"[{""resourceId"": ""73ca8255-34cb-5d22-8243-51fd3e2ef60b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d45f0faa-4ccd-5753-bcdd-24adea5ef6d0"", ""inverseOntologyProperty"": """"}]",Dedicated to,Gerlachus van Houthem,Primary,Nederlands
Actors,0,a5883a99-d4fb-541a-8a01-2f7511a20840,https://n2t.net/ark:/15052/6c4e60d8-4d69-4c57-ac56-e6c25a77f3f1,Brabant Cloud ARK Identifier,,"['Liedewij van Schiedam', 'Sint Ludwina', 'Sint-Lidwina', 'Sint-Ludwina', 'Sint Liduina', 'Liduina', 'Lidwina', 'Lidwina van Schiedam', 'Lidewij van Schiedam']",https://www.wikidata.org/entity/Q264499,Wikidata,"[{""resourceId"": ""a5883a99-d4fb-541a-8a01-2f7511a20840"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1ff94bd2-9d6c-5c2e-9976-7c32f11dd4f2"", ""inverseOntologyProperty"": """"}]",Dedicated to,Liduina van Schiedam,Primary,Nederlands
Actors,0,bd155396-205f-54ee-bfed-08beb18e215b,https://n2t.net/ark:/15052/935d46d0-2eed-4dc9-864a-85b128182b72,Brabant Cloud ARK Identifier,,"['Jozef de Veuster', 'Father Damien', 'Damiaan van Molokai', 'Damiaan de Melaatse']",https://www.wikidata.org/entity/Q232785,Wikidata,"[{""resourceId"": ""bd155396-205f-54ee-bfed-08beb18e215b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""012e6d83-fe76-5ffc-8d10-a8321817e923"", ""inverseOntologyProperty"": """"}]",Dedicated to,Pater Damiaan,Primary,Nederlands
Actors,0,84eb9823-5dca-5a0b-b5f7-340c9c7c9db6,https://n2t.net/ark:/15052/d6649c84-e813-4d48-bb4b-c8e8b675778b,Brabant Cloud ARK Identifier,,"['Sint-Oda', 'Sint Oda', 'De heilige Oda']",https://www.wikidata.org/entity/Q1396397,Wikidata,"[{""resourceId"": ""84eb9823-5dca-5a0b-b5f7-340c9c7c9db6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f1a5fd5f-04e1-53b6-9a5e-627068f27478"", ""inverseOntologyProperty"": """"}]",Dedicated to,Oda van Brabant,Primary,Nederlands
Actors,0,1a565c2a-b338-5dae-90ed-d8cfd5842fb2,https://n2t.net/ark:/15052/4be4c16b-a496-49fe-9eec-0913448db634,Brabant Cloud ARK Identifier,,"['Sint Cecilia', 'Caecilia', 'Sint-Cecilia', 'St. Cecilia', 'Heilige Cecilia', 'H. Cecilia', 'Cecilia van Rome']",https://www.wikidata.org/entity/Q80513,Wikidata,"[{""resourceId"": ""1a565c2a-b338-5dae-90ed-d8cfd5842fb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7709a4ba-48e5-54fc-9d66-cbd01d6b2e7d"", ""inverseOntologyProperty"": """"}]",Dedicated to,Cecilia,Primary,Nederlands
Actors,0,e5ea5b40-fae3-555c-873c-078408bd64ed,https://n2t.net/ark:/15052/3c1feec8-8bfe-497a-9272-d08ac68d11b0,Brabant Cloud ARK Identifier,,"['Sint-Martinus', 'Sint-Maarten van Tours', 'Sint Maarten', 'Sint Martinus', 'Maarten van Tours', 'Sint-Maarten']",https://www.wikidata.org/entity/Q133704,Wikidata,"[{""resourceId"": ""e5ea5b40-fae3-555c-873c-078408bd64ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ad011ffb-07ba-56a9-a793-0bfcd760eed1"", ""inverseOntologyProperty"": """"}]",Dedicated to,Martinus van Tours,Primary,Nederlands
Actors,0,f811861d-e9a2-52ec-a78e-91c11534e137,https://n2t.net/ark:/15052/23bd9292-58e1-4001-bf27-789d1b3518e6,Brabant Cloud ARK Identifier,,Sint-Stanislaus de Martelaar,https://www.wikidata.org/entity/Q351635,Wikidata,"[{""resourceId"": ""f811861d-e9a2-52ec-a78e-91c11534e137"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a338f701-44e7-5dea-be16-92f8b305c8d8"", ""inverseOntologyProperty"": """"}]",Dedicated to,Stanislaus Szczepanowski,Primary,Nederlands
