ResourceID,id,card,card_order,alternative_name_content,alternative_name_content_type,alternative_name_content_language
6e356b0c-ecdc-55ed-a472-a24c26b39f5b,https://n2t.net/ark:/15052/d1a5580d-4898-4539-98d8-6edb544455e0,Alternate names,1,Kees Geenen,Alternative,Nederlands
6e356b0c-ecdc-55ed-a472-a24c26b39f5b,https://n2t.net/ark:/15052/d1a5580d-4898-4539-98d8-6edb544455e0,Alternate names,1,C. Geenen,Alternative,Nederlands
6e356b0c-ecdc-55ed-a472-a24c26b39f5b,https://n2t.net/ark:/15052/d1a5580d-4898-4539-98d8-6edb544455e0,Alternate names,1,C.G. Geenen,Alternative,Nederlands
6e356b0c-ecdc-55ed-a472-a24c26b39f5b,https://n2t.net/ark:/15052/d1a5580d-4898-4539-98d8-6edb544455e0,Alternate names,1,Ir. C. Geenen,Alternative,Nederlands
6e356b0c-ecdc-55ed-a472-a24c26b39f5b,https://n2t.net/ark:/15052/d1a5580d-4898-4539-98d8-6edb544455e0,Alternate names,1,Cornelis Gerardus Geenen,Alternative,Nederlands
998f3f2d-75a2-5153-9704-dcae42cedbc5,https://n2t.net/ark:/15052/1bacc99f-1cca-4b8c-96a3-e6cf9ce59fba,Alternate names,1,Martinus Hendrikus Josephus van Beek,Alternative,Nederlands
998f3f2d-75a2-5153-9704-dcae42cedbc5,https://n2t.net/ark:/15052/1bacc99f-1cca-4b8c-96a3-e6cf9ce59fba,Alternate names,1,M.H.J. van Beek,Alternative,Nederlands
998f3f2d-75a2-5153-9704-dcae42cedbc5,https://n2t.net/ark:/15052/1bacc99f-1cca-4b8c-96a3-e6cf9ce59fba,Alternate names,1,M. van Beek,Alternative,Nederlands
72f354d1-56d6-563a-b145-7a4a9d46fcef,https://n2t.net/ark:/15052/a779e284-38ef-45b3-ad57-a61a98c75ef1,Alternate names,1,A. Slootmaekers,Alternative,Nederlands
72f354d1-56d6-563a-b145-7a4a9d46fcef,https://n2t.net/ark:/15052/a779e284-38ef-45b3-ad57-a61a98c75ef1,Alternate names,1,A. Slootmaekers SJ,Alternative,Nederlands
7200583e-4db4-5c5e-92c0-c694730cb0f8,https://n2t.net/ark:/15052/7e9c7540-a97a-43cb-9b8d-73e0a8a779b8,Alternate names,1,J.Th.J. Cuypers,Alternative,Nederlands
7200583e-4db4-5c5e-92c0-c694730cb0f8,https://n2t.net/ark:/15052/7e9c7540-a97a-43cb-9b8d-73e0a8a779b8,Alternate names,1,Jos Cuypers,Alternative,Nederlands
7200583e-4db4-5c5e-92c0-c694730cb0f8,https://n2t.net/ark:/15052/7e9c7540-a97a-43cb-9b8d-73e0a8a779b8,Alternate names,1,Josephus Theodorus Johannes Cuypers,Alternative,Nederlands
7200583e-4db4-5c5e-92c0-c694730cb0f8,https://n2t.net/ark:/15052/7e9c7540-a97a-43cb-9b8d-73e0a8a779b8,Alternate names,1,Jos. Cuypers,Alternative,Nederlands
7200583e-4db4-5c5e-92c0-c694730cb0f8,https://n2t.net/ark:/15052/7e9c7540-a97a-43cb-9b8d-73e0a8a779b8,Alternate names,1,J.T.J. Cuypers,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,Broeder Felix,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,Kees Baijens,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,C.J. Baijens,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,Cornelus Johannes Baijens,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,K. Baijens,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,F. Baijens,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,Felix Baijens,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,F. van Dennenburg,Alternative,Nederlands
ca71f399-d150-535a-9a5e-dd94e2c8515f,https://n2t.net/ark:/15052/720437fa-a07b-4e29-9539-226e7ebcd275,Alternate names,1,Felix Baijens van Dennenburg,Alternative,Nederlands
b44c86d8-6cf8-5424-9096-9b37c08bd514,https://n2t.net/ark:/15052/ad803756-c8c5-43f4-ae79-1cf70893aea1,Alternate names,1,V. van Deurne,Alternative,Nederlands
b44c86d8-6cf8-5424-9096-9b37c08bd514,https://n2t.net/ark:/15052/ad803756-c8c5-43f4-ae79-1cf70893aea1,Alternate names,1,H. van de Mortel,Alternative,Nederlands
b44c86d8-6cf8-5424-9096-9b37c08bd514,https://n2t.net/ark:/15052/ad803756-c8c5-43f4-ae79-1cf70893aea1,Alternate names,1,Valenus van Deurne,Alternative,Nederlands
b44c86d8-6cf8-5424-9096-9b37c08bd514,https://n2t.net/ark:/15052/ad803756-c8c5-43f4-ae79-1cf70893aea1,Alternate names,1,Broeder Valenus van Deurne,Alternative,Nederlands
1007527b-e28d-5105-a88f-5cd41592f68e,https://n2t.net/ark:/15052/8b76a3d7-8be3-437e-aca6-48c3fdca07d0,Alternate names,1,E.H.G.H. Cuijpers,Alternative,Nederlands
1007527b-e28d-5105-a88f-5cd41592f68e,https://n2t.net/ark:/15052/8b76a3d7-8be3-437e-aca6-48c3fdca07d0,Alternate names,1,Eduard Henricus Gerardus Hubertus Cuijpers,Alternative,Nederlands
1007527b-e28d-5105-a88f-5cd41592f68e,https://n2t.net/ark:/15052/8b76a3d7-8be3-437e-aca6-48c3fdca07d0,Alternate names,1,E. Cuijpers,Alternative,Nederlands
1007527b-e28d-5105-a88f-5cd41592f68e,https://n2t.net/ark:/15052/8b76a3d7-8be3-437e-aca6-48c3fdca07d0,Alternate names,1,Eduard Henricus Gerardus Hubertus Cuypers,Alternative,Nederlands
1007527b-e28d-5105-a88f-5cd41592f68e,https://n2t.net/ark:/15052/8b76a3d7-8be3-437e-aca6-48c3fdca07d0,Alternate names,1,E.H.G.H. Cuypers,Alternative,Nederlands
1007527b-e28d-5105-a88f-5cd41592f68e,https://n2t.net/ark:/15052/8b76a3d7-8be3-437e-aca6-48c3fdca07d0,Alternate names,1,Ed. Cuypers,Alternative,Nederlands
1007527b-e28d-5105-a88f-5cd41592f68e,https://n2t.net/ark:/15052/8b76a3d7-8be3-437e-aca6-48c3fdca07d0,Alternate names,1,Eduard Cuijpers,Alternative,Nederlands
a1d44cef-371b-5ed1-bb8f-42b0e0699b34,https://n2t.net/ark:/15052/3d018a27-a6cb-4b0f-866d-bd27c4c8f095,Alternate names,1,F.H.M. Mol,Alternative,Nederlands
a1d44cef-371b-5ed1-bb8f-42b0e0699b34,https://n2t.net/ark:/15052/3d018a27-a6cb-4b0f-866d-bd27c4c8f095,Alternate names,1,Frans Henri Marie Mol,Alternative,Nederlands
7e1c8e4c-7223-56b1-b6a3-5d72e9c47e37,https://n2t.net/ark:/15052/5856e5ae-84d1-44cb-93d2-e383522bb42f,Alternate names,1,Adriaan Goijaerts,Alternative,Nederlands
7e1c8e4c-7223-56b1-b6a3-5d72e9c47e37,https://n2t.net/ark:/15052/5856e5ae-84d1-44cb-93d2-e383522bb42f,Alternate names,1,A. Goijaerts,Alternative,Nederlands
7e1c8e4c-7223-56b1-b6a3-5d72e9c47e37,https://n2t.net/ark:/15052/5856e5ae-84d1-44cb-93d2-e383522bb42f,Alternate names,1,A. Goyarts,Alternative,Nederlands
e07648a9-c038-571a-b743-78dbfbdadf44,https://n2t.net/ark:/15052/3e7cf186-8873-41ac-be91-989d449eb89b,Alternate names,1,'Zwarte Beer',Alternative,Nederlands
e07648a9-c038-571a-b743-78dbfbdadf44,https://n2t.net/ark:/15052/3e7cf186-8873-41ac-be91-989d449eb89b,Alternate names,1,A.G.M. de Beer,Alternative,Nederlands
e07648a9-c038-571a-b743-78dbfbdadf44,https://n2t.net/ark:/15052/3e7cf186-8873-41ac-be91-989d449eb89b,Alternate names,1,A. Guibert de Beer,Alternative,Nederlands
e07648a9-c038-571a-b743-78dbfbdadf44,https://n2t.net/ark:/15052/3e7cf186-8873-41ac-be91-989d449eb89b,Alternate names,1,Adrianus Guibertus Maria de Beer,Alternative,Nederlands
e07648a9-c038-571a-b743-78dbfbdadf44,https://n2t.net/ark:/15052/3e7cf186-8873-41ac-be91-989d449eb89b,Alternate names,1,Adrianus Guibertus M. de Beer,Alternative,Nederlands
e07648a9-c038-571a-b743-78dbfbdadf44,https://n2t.net/ark:/15052/3e7cf186-8873-41ac-be91-989d449eb89b,Alternate names,1,A.G. de Beer,Alternative,Nederlands
e07648a9-c038-571a-b743-78dbfbdadf44,https://n2t.net/ark:/15052/3e7cf186-8873-41ac-be91-989d449eb89b,Alternate names,1,Guibert de Beer,Alternative,Nederlands
8e74b1de-8d6c-5d19-ae23-34890e29eb96,https://n2t.net/ark:/15052/7a0123a4-9328-46b3-98a3-acdadc9ebda7,Alternate names,1,C. Panis,Alternative,Nederlands
8e74b1de-8d6c-5d19-ae23-34890e29eb96,https://n2t.net/ark:/15052/7a0123a4-9328-46b3-98a3-acdadc9ebda7,Alternate names,1,C. J. W. Panis,Alternative,Nederlands
8e74b1de-8d6c-5d19-ae23-34890e29eb96,https://n2t.net/ark:/15052/7a0123a4-9328-46b3-98a3-acdadc9ebda7,Alternate names,1,Constant Panis,Alternative,Nederlands
9a227490-315e-5266-a7b0-abe367dbdaba,https://n2t.net/ark:/15052/f0ecb253-15df-4c38-97e9-1ff9719b5e59,Alternate names,1,J.J. Donders,Alternative,Nederlands
9a227490-315e-5266-a7b0-abe367dbdaba,https://n2t.net/ark:/15052/f0ecb253-15df-4c38-97e9-1ff9719b5e59,Alternate names,1,J. Donders,Alternative,Nederlands
9a227490-315e-5266-a7b0-abe367dbdaba,https://n2t.net/ark:/15052/f0ecb253-15df-4c38-97e9-1ff9719b5e59,Alternate names,1,Josephus Jacobus Donders,Alternative,Nederlands
9a227490-315e-5266-a7b0-abe367dbdaba,https://n2t.net/ark:/15052/f0ecb253-15df-4c38-97e9-1ff9719b5e59,Alternate names,1,Sjef Donders,Alternative,Nederlands
277f1d36-31a9-5fa9-8104-1a778836cc21,https://n2t.net/ark:/15052/48be61c6-2456-49c1-ab33-1ab6d3f07b68,Alternate names,1,J.H.A. Bedaux,Alternative,Nederlands
277f1d36-31a9-5fa9-8104-1a778836cc21,https://n2t.net/ark:/15052/48be61c6-2456-49c1-ab33-1ab6d3f07b68,Alternate names,1,Jos Bedaux,Alternative,Nederlands
277f1d36-31a9-5fa9-8104-1a778836cc21,https://n2t.net/ark:/15052/48be61c6-2456-49c1-ab33-1ab6d3f07b68,Alternate names,1,J. Bedaux,Alternative,Nederlands
277f1d36-31a9-5fa9-8104-1a778836cc21,https://n2t.net/ark:/15052/48be61c6-2456-49c1-ab33-1ab6d3f07b68,Alternate names,1,Josephus Henricus Antonius Bedaux,Alternative,Nederlands
277f1d36-31a9-5fa9-8104-1a778836cc21,https://n2t.net/ark:/15052/48be61c6-2456-49c1-ab33-1ab6d3f07b68,Alternate names,1,Josephus Bedaux,Alternative,Nederlands
28e58bd0-eb80-5ead-b739-3fdaf154d368,https://n2t.net/ark:/15052/ea1569b4-e65d-474c-9e93-fc701a18d16a,Alternate names,1,J.H. Laffertée,Alternative,Nederlands
28e58bd0-eb80-5ead-b739-3fdaf154d368,https://n2t.net/ark:/15052/ea1569b4-e65d-474c-9e93-fc701a18d16a,Alternate names,1,Jacobus H. Laffertée,Alternative,Nederlands
28e58bd0-eb80-5ead-b739-3fdaf154d368,https://n2t.net/ark:/15052/ea1569b4-e65d-474c-9e93-fc701a18d16a,Alternate names,1,J.H. Lafertée,Alternative,Nederlands
6cb0ac00-099d-5662-bb63-e9971fc3bcc5,https://n2t.net/ark:/15052/95344ff5-367f-45f5-9db6-d5832ce57494,Alternate names,1,P. Tooten,Alternative,Nederlands
6cb0ac00-099d-5662-bb63-e9971fc3bcc5,https://n2t.net/ark:/15052/95344ff5-367f-45f5-9db6-d5832ce57494,Alternate names,1,Petrus Balthasar Anna Tooten,Alternative,Nederlands
525723ff-5e7b-50f8-aeac-12fba7116c64,https://n2t.net/ark:/15052/db4fbdd6-34ce-409e-9671-af9e57b62241,Alternate names,1,Adriaan Godefridus de Bruyn,Alternative,Nederlands
525723ff-5e7b-50f8-aeac-12fba7116c64,https://n2t.net/ark:/15052/db4fbdd6-34ce-409e-9671-af9e57b62241,Alternate names,1,A.G. de Bruijn,Alternative,Nederlands
525723ff-5e7b-50f8-aeac-12fba7116c64,https://n2t.net/ark:/15052/db4fbdd6-34ce-409e-9671-af9e57b62241,Alternate names,1,A. de Bruijn,Alternative,Nederlands
8cf3dcd2-2260-5964-8b46-c547083491e6,https://n2t.net/ark:/15052/a81b31ba-f23e-4815-8a52-fc09ecc26ab7,Alternate names,1,Architectenbureau Key,Alternative,Nederlands
8cf3dcd2-2260-5964-8b46-c547083491e6,https://n2t.net/ark:/15052/a81b31ba-f23e-4815-8a52-fc09ecc26ab7,Alternate names,1,Architectenbureau Keij,Alternative,Nederlands
8cf3dcd2-2260-5964-8b46-c547083491e6,https://n2t.net/ark:/15052/a81b31ba-f23e-4815-8a52-fc09ecc26ab7,Alternate names,1,Key,Alternative,Nederlands
8cf3dcd2-2260-5964-8b46-c547083491e6,https://n2t.net/ark:/15052/a81b31ba-f23e-4815-8a52-fc09ecc26ab7,Alternate names,1,Keij,Alternative,Nederlands
7997bc44-7061-5739-aeaf-cfe0f22fde40,https://n2t.net/ark:/15052/bd7c2bdb-4cc3-4053-ae3d-620a73fd86e9,Alternate names,1,Jakobus van Buijtenen,Alternative,Nederlands
7997bc44-7061-5739-aeaf-cfe0f22fde40,https://n2t.net/ark:/15052/bd7c2bdb-4cc3-4053-ae3d-620a73fd86e9,Alternate names,1,J.C. van Buijtenen,Alternative,Nederlands
7997bc44-7061-5739-aeaf-cfe0f22fde40,https://n2t.net/ark:/15052/bd7c2bdb-4cc3-4053-ae3d-620a73fd86e9,Alternate names,1,J. van Buytenen,Alternative,Nederlands
7997bc44-7061-5739-aeaf-cfe0f22fde40,https://n2t.net/ark:/15052/bd7c2bdb-4cc3-4053-ae3d-620a73fd86e9,Alternate names,1,J. van Buijtenen,Alternative,Nederlands
7997bc44-7061-5739-aeaf-cfe0f22fde40,https://n2t.net/ark:/15052/bd7c2bdb-4cc3-4053-ae3d-620a73fd86e9,Alternate names,1,ir. J.C. van Buijtenen,Alternative,Nederlands
7997bc44-7061-5739-aeaf-cfe0f22fde40,https://n2t.net/ark:/15052/bd7c2bdb-4cc3-4053-ae3d-620a73fd86e9,Alternate names,1,J.C. van Buytenen,Alternative,Nederlands
7997bc44-7061-5739-aeaf-cfe0f22fde40,https://n2t.net/ark:/15052/bd7c2bdb-4cc3-4053-ae3d-620a73fd86e9,Alternate names,1,ir. Jacobus Cornelis Buijtenen,Alternative,Nederlands
6bd9c577-6bbd-57d6-9611-10928742ff29,https://n2t.net/ark:/15052/08aeee6c-5677-4717-a07e-732a17d711a1,Alternate names,1,H. Teering,Alternative,Nederlands
6bd9c577-6bbd-57d6-9611-10928742ff29,https://n2t.net/ark:/15052/08aeee6c-5677-4717-a07e-732a17d711a1,Alternate names,1,H. E. Teering,Alternative,Nederlands
3085bce0-b12e-5d14-a9f8-75e4f5f19876,https://n2t.net/ark:/15052/7f044fa6-5081-43b8-be20-cd3da9c9534b,Alternate names,1,Jean Hubert van Groenendael,Alternative,Nederlands
3085bce0-b12e-5d14-a9f8-75e4f5f19876,https://n2t.net/ark:/15052/7f044fa6-5081-43b8-be20-cd3da9c9534b,Alternate names,1,J.H. van Groenendael,Alternative,Nederlands
3085bce0-b12e-5d14-a9f8-75e4f5f19876,https://n2t.net/ark:/15052/7f044fa6-5081-43b8-be20-cd3da9c9534b,Alternate names,1,Jan Hubert van Groenendael,Alternative,Nederlands
f12adec2-c115-5816-98c9-823098c6e25f,https://n2t.net/ark:/15052/ef64516e-6204-46d8-a16a-a42468585ed6,Alternate names,1,Josephus Cornelis Aloysius Schijvens,Alternative,Nederlands
f12adec2-c115-5816-98c9-823098c6e25f,https://n2t.net/ark:/15052/ef64516e-6204-46d8-a16a-a42468585ed6,Alternate names,1,J.C.A. Schijvens,Alternative,Nederlands
db266c5a-1ae0-5c48-89c6-5e2d6ac46f56,https://n2t.net/ark:/15052/1e56c8a3-a5bc-4913-b131-1fd7c730d76b,Alternate names,1,J.J. Dony,Alternative,Nederlands
db266c5a-1ae0-5c48-89c6-5e2d6ac46f56,https://n2t.net/ark:/15052/1e56c8a3-a5bc-4913-b131-1fd7c730d76b,Alternate names,1,Julianus Josphus Dony,Alternative,Nederlands
c342bf36-deaa-5cd3-af09-89f565f76f20,https://n2t.net/ark:/15052/5ce4203a-2739-4c20-807b-c2ff6af87b53,Alternate names,1,A.J. Kropholler,Alternative,Nederlands
c342bf36-deaa-5cd3-af09-89f565f76f20,https://n2t.net/ark:/15052/5ce4203a-2739-4c20-807b-c2ff6af87b53,Alternate names,1,Alexander Jacobus Kropholler,Alternative,Nederlands
c342bf36-deaa-5cd3-af09-89f565f76f20,https://n2t.net/ark:/15052/5ce4203a-2739-4c20-807b-c2ff6af87b53,Alternate names,1,Co Kropholler,Alternative,Nederlands
c3a667f1-fa0c-5915-a5b1-69d6a22cd385,https://n2t.net/ark:/15052/da450f17-149e-4bd4-b795-84aa7bb3b043,Alternate names,1,Simon Wilhelmus Maria Switzar jr.,Alternative,Nederlands
c3a667f1-fa0c-5915-a5b1-69d6a22cd385,https://n2t.net/ark:/15052/da450f17-149e-4bd4-b795-84aa7bb3b043,Alternate names,1,S. Switzar jr.,Alternative,Nederlands
4f695171-7de6-5fef-b246-f1d139d36970,https://n2t.net/ark:/15052/5bfb640b-e2e1-43ec-b17c-b633929b5db6,Alternate names,1,J. van Dongen,Alternative,Nederlands
4f695171-7de6-5fef-b246-f1d139d36970,https://n2t.net/ark:/15052/5bfb640b-e2e1-43ec-b17c-b633929b5db6,Alternate names,1,Jan van Dongen,Alternative,Nederlands
6f6fb783-9a55-547f-8e1a-fc61d30dc79d,https://n2t.net/ark:/15052/435d78dc-52e8-42be-99a3-6f3baa739bb3,Alternate names,1,B.J. Koldeweij,Alternative,Nederlands
6f6fb783-9a55-547f-8e1a-fc61d30dc79d,https://n2t.net/ark:/15052/435d78dc-52e8-42be-99a3-6f3baa739bb3,Alternate names,1,Bernardus Joannes Koldewey,Alternative,Nederlands
6f6fb783-9a55-547f-8e1a-fc61d30dc79d,https://n2t.net/ark:/15052/435d78dc-52e8-42be-99a3-6f3baa739bb3,Alternate names,1,B.J. Koldewey,Alternative,Nederlands
62cde4bb-060f-5f25-8aa1-8777044b327b,https://n2t.net/ark:/15052/ab70620f-a6b6-48f0-9f7a-b1f6f696cccb,Alternate names,1,Franciscus Bernardus Sturm,Alternative,Nederlands
62cde4bb-060f-5f25-8aa1-8777044b327b,https://n2t.net/ark:/15052/ab70620f-a6b6-48f0-9f7a-b1f6f696cccb,Alternate names,1,F. B. Sturm,Alternative,Nederlands
f9c9d32e-40eb-5ea7-b5bd-541c21e882a6,https://n2t.net/ark:/15052/4388cf29-36a8-4cf4-9ba7-b547a28fe65e,Alternate names,1,J.H. van den Abeelen,Alternative,Nederlands
f9c9d32e-40eb-5ea7-b5bd-541c21e882a6,https://n2t.net/ark:/15052/4388cf29-36a8-4cf4-9ba7-b547a28fe65e,Alternate names,1,Johannes Hendrikus van den Abeelen,Alternative,Nederlands
a4459650-1cb6-505f-ae92-c8509bd4aa84,https://n2t.net/ark:/15052/d42d907c-4c31-4d3c-be84-e473dd401e41,Alternate names,1,Cornelis Franciscus van Hoof,Alternative,Nederlands
a4459650-1cb6-505f-ae92-c8509bd4aa84,https://n2t.net/ark:/15052/d42d907c-4c31-4d3c-be84-e473dd401e41,Alternate names,1,C.F. van Hoof,Alternative,Nederlands
a4459650-1cb6-505f-ae92-c8509bd4aa84,https://n2t.net/ark:/15052/d42d907c-4c31-4d3c-be84-e473dd401e41,Alternate names,1,Cees van Hoof,Alternative,Nederlands
e8c03a73-cc82-5634-9a7b-548dddc9b56d,https://n2t.net/ark:/15052/053e3335-6684-4fad-981c-c43a7e59f399,Alternate names,1,Leo  Goyaerts,Alternative,Nederlands
e8c03a73-cc82-5634-9a7b-548dddc9b56d,https://n2t.net/ark:/15052/053e3335-6684-4fad-981c-c43a7e59f399,Alternate names,1,L. Goyaerts,Alternative,Nederlands
3032a3d7-17e8-5aa9-8921-ce1228661678,https://n2t.net/ark:/15052/a1d4011b-cff6-4a01-b760-a553f5ffa804,Alternate names,1,Henri Jacques van Tulder,Alternative,Nederlands
3032a3d7-17e8-5aa9-8921-ce1228661678,https://n2t.net/ark:/15052/a1d4011b-cff6-4a01-b760-a553f5ffa804,Alternate names,1,Hendrikus Jacobus van Tulder,Alternative,Nederlands
3032a3d7-17e8-5aa9-8921-ce1228661678,https://n2t.net/ark:/15052/a1d4011b-cff6-4a01-b760-a553f5ffa804,Alternate names,1,Hendrik van Tulder,Alternative,Nederlands
3032a3d7-17e8-5aa9-8921-ce1228661678,https://n2t.net/ark:/15052/a1d4011b-cff6-4a01-b760-a553f5ffa804,Alternate names,1,H.J. van Tulder,Alternative,Nederlands
3032a3d7-17e8-5aa9-8921-ce1228661678,https://n2t.net/ark:/15052/a1d4011b-cff6-4a01-b760-a553f5ffa804,Alternate names,1,Henri van Tulder,Alternative,Nederlands
fa0d7494-415b-5a25-835b-ab7ca2d96be8,https://n2t.net/ark:/15052/df0cbca5-6789-4d72-9f83-b08c4ec618cc,Alternate names,1,H.M. Koldweij,Alternative,Nederlands
fa0d7494-415b-5a25-835b-ab7ca2d96be8,https://n2t.net/ark:/15052/df0cbca5-6789-4d72-9f83-b08c4ec618cc,Alternate names,1,Henricus Maria Koldewey,Alternative,Nederlands
fa0d7494-415b-5a25-835b-ab7ca2d96be8,https://n2t.net/ark:/15052/df0cbca5-6789-4d72-9f83-b08c4ec618cc,Alternate names,1,H.M. Koldewey,Alternative,Nederlands
6c3b7b04-8330-51a5-a3be-87ca8bdb26db,https://n2t.net/ark:/15052/15b2ce8f-4b02-4ec5-a36a-0dca9d56eac0,Alternate names,1,Jean Gérard Edmond Hubert Nijsten,Alternative,Nederlands
6c3b7b04-8330-51a5-a3be-87ca8bdb26db,https://n2t.net/ark:/15052/15b2ce8f-4b02-4ec5-a36a-0dca9d56eac0,Alternate names,1,E. Nijsten,Alternative,Nederlands
6c3b7b04-8330-51a5-a3be-87ca8bdb26db,https://n2t.net/ark:/15052/15b2ce8f-4b02-4ec5-a36a-0dca9d56eac0,Alternate names,1,J.G.H.E. Nijsten,Alternative,Nederlands
6c3b7b04-8330-51a5-a3be-87ca8bdb26db,https://n2t.net/ark:/15052/15b2ce8f-4b02-4ec5-a36a-0dca9d56eac0,Alternate names,1,Edmond Nijsten,Alternative,Nederlands
a419d6e7-eba1-58be-a6b5-79d4fb4a9943,https://n2t.net/ark:/15052/55de85d6-b3fa-4081-a085-ac8d48307225,Alternate names,1,Phil Donders,Alternative,Nederlands
a419d6e7-eba1-58be-a6b5-79d4fb4a9943,https://n2t.net/ark:/15052/55de85d6-b3fa-4081-a085-ac8d48307225,Alternate names,1,Ph. Donders,Alternative,Nederlands
f4bd44e7-26b1-5f14-8cbd-f4c6b9bee537,https://n2t.net/ark:/15052/ed8af42d-c22c-4e09-88b8-daa3ad6a8253,Alternate names,1,Dom van der Laan,Alternative,Nederlands
f4bd44e7-26b1-5f14-8cbd-f4c6b9bee537,https://n2t.net/ark:/15052/ed8af42d-c22c-4e09-88b8-daa3ad6a8253,Alternate names,1,Dom. Hans van der Laan OSB,Alternative,Nederlands
f4bd44e7-26b1-5f14-8cbd-f4c6b9bee537,https://n2t.net/ark:/15052/ed8af42d-c22c-4e09-88b8-daa3ad6a8253,Alternate names,1,Dom Hans van der Laan,Alternative,Nederlands
f4bd44e7-26b1-5f14-8cbd-f4c6b9bee537,https://n2t.net/ark:/15052/ed8af42d-c22c-4e09-88b8-daa3ad6a8253,Alternate names,1,D. van der Laan,Alternative,Nederlands
7a07c1bf-0829-5580-84da-74e703c82e29,https://n2t.net/ark:/15052/82c5893c-9df6-43de-bef4-545c1bb8795d,Alternate names,1,Fons Siebers,Alternative,Nederlands
7a07c1bf-0829-5580-84da-74e703c82e29,https://n2t.net/ark:/15052/82c5893c-9df6-43de-bef4-545c1bb8795d,Alternate names,1,Ir. A. Siebers,Alternative,Nederlands
7a07c1bf-0829-5580-84da-74e703c82e29,https://n2t.net/ark:/15052/82c5893c-9df6-43de-bef4-545c1bb8795d,Alternate names,1,Peter Alphonsus Maria Siebers,Alternative,Nederlands
7a07c1bf-0829-5580-84da-74e703c82e29,https://n2t.net/ark:/15052/82c5893c-9df6-43de-bef4-545c1bb8795d,Alternate names,1,A. Siebers,Alternative,Nederlands
7a07c1bf-0829-5580-84da-74e703c82e29,https://n2t.net/ark:/15052/82c5893c-9df6-43de-bef4-545c1bb8795d,Alternate names,1,P.A.M. Siebers,Alternative,Nederlands
e66a9bda-def2-5468-8e81-d92f454753cd,https://n2t.net/ark:/15052/ee8c7d62-00a1-4813-b702-d5417a2e1792,Alternate names,1,J. Savenije,Alternative,Nederlands
e66a9bda-def2-5468-8e81-d92f454753cd,https://n2t.net/ark:/15052/ee8c7d62-00a1-4813-b702-d5417a2e1792,Alternate names,1,Jan G.Ph. Savenije,Alternative,Nederlands
ecc5f751-66fb-5aff-a408-f8d2e2fb496f,https://n2t.net/ark:/15052/c15f80d0-fe04-405e-887f-aeb0aca8c3dd,Alternate names,1,J. Kayser,Alternative,Nederlands
ecc5f751-66fb-5aff-a408-f8d2e2fb496f,https://n2t.net/ark:/15052/c15f80d0-fe04-405e-887f-aeb0aca8c3dd,Alternate names,1,J.H.J Kayser,Alternative,Nederlands
75f619cf-970a-517f-94e1-0b27f08437ac,https://n2t.net/ark:/15052/b4fc49c7-5c8f-4dd4-af77-da29f2e119b8,Alternate names,1,Theodoor Asseler,Alternative,Nederlands
75f619cf-970a-517f-94e1-0b27f08437ac,https://n2t.net/ark:/15052/b4fc49c7-5c8f-4dd4-af77-da29f2e119b8,Alternate names,1,Th. Asseler,Alternative,Nederlands
2d027b2f-fa59-5818-ba2d-8097143d58bd,https://n2t.net/ark:/15052/251f63a1-dc23-4e9c-978f-6d5211251d4b,Alternate names,1,G. Moliere,Alternative,Nederlands
2d027b2f-fa59-5818-ba2d-8097143d58bd,https://n2t.net/ark:/15052/251f63a1-dc23-4e9c-978f-6d5211251d4b,Alternate names,1,M.J. Granpré Molière,Alternative,Nederlands
2d027b2f-fa59-5818-ba2d-8097143d58bd,https://n2t.net/ark:/15052/251f63a1-dc23-4e9c-978f-6d5211251d4b,Alternate names,1,Granpré Molière,Alternative,Nederlands
2d027b2f-fa59-5818-ba2d-8097143d58bd,https://n2t.net/ark:/15052/251f63a1-dc23-4e9c-978f-6d5211251d4b,Alternate names,1,G. Molière,Alternative,Nederlands
2d027b2f-fa59-5818-ba2d-8097143d58bd,https://n2t.net/ark:/15052/251f63a1-dc23-4e9c-978f-6d5211251d4b,Alternate names,1,Granpre Moliere,Alternative,Nederlands
