ResourceID,card,card_order,source_id,digital_reference_uri,alternate_name_content_type,digital_reference_type
8e0b848d-14b5-5d5d-bd6b-388e3370dbef,digital_reference,2,2754922,NLHAL,Alternate,unlc
8e0b848d-14b5-5d5d-bd6b-388e3370dbef,digital_reference,2,2754922,Q2213267,Alternate,wkdt
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,Half-Meijl,Alternate,
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,https://en.wikipedia.org/wiki/Halfmijl,Alternate,link
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,Q961933,Alternate,wkdt
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,Halfmijl,Alternate,en
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,Halfmijl,Alternate,
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,هالف‌میل,Alternate,fa
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,Halfmijl,Alternate,fr
8ebe91a8-1af8-50d6-ab9d-2b7d64ccdde2,digital_reference,2,2754945,Halfmijl,Alternate,nl
d5f3bc0c-9f25-523a-bcbd-982383bc235e,digital_reference,2,2754948,https://en.wikipedia.org/wiki/Halder%2C_Netherlands,Alternate,link
d5f3bc0c-9f25-523a-bcbd-982383bc235e,digital_reference,2,2754948,Q2380297,Alternate,wkdt
87e47d52-7e6e-539f-8585-c91d18892369,digital_reference,2,2754949,Hall,Alternate,
e271c582-bd43-57d9-a5f6-4698c7a0beb0,digital_reference,2,2754956,Haagoord,Alternate,
e271c582-bd43-57d9-a5f6-4698c7a0beb0,digital_reference,2,2754956,Hagoort,Alternate,
0d767bff-6cfd-588b-8916-bde115091ec1,digital_reference,2,2754959,5089,Alternate,post
95fa00b0-aaa5-5055-beac-bd92c81023a4,digital_reference,2,2754983,https://nl.wikipedia.org/wiki/Haart_(Boxmeer),Alternate,link
95fa00b0-aaa5-5055-beac-bd92c81023a4,digital_reference,2,2754983,Q2197001,Alternate,wkdt
3c6b4a41-dfd7-5ca2-89f7-9b85ebaf6731,digital_reference,2,2754986,5254,Alternate,post
3c6b4a41-dfd7-5ca2-89f7-9b85ebaf6731,digital_reference,2,2754986,5256,Alternate,post
3c6b4a41-dfd7-5ca2-89f7-9b85ebaf6731,digital_reference,2,2754986,NLHSE,Alternate,unlc
bc0ad7b6-8055-54cc-973e-5680689095b8,digital_reference,2,2755008,Gemeente Haaren,Alternate,
bc0ad7b6-8055-54cc-973e-5680689095b8,digital_reference,2,2755008,Haaren,Alternate,
bc0ad7b6-8055-54cc-973e-5680689095b8,digital_reference,2,2755008,Haaren,Alternate,nl
bc0ad7b6-8055-54cc-973e-5680689095b8,digital_reference,2,2755008,https://en.wikipedia.org/wiki/Haaren%2C_North_Brabant,Alternate,link
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,en
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,fr
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,de
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,id
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,it
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,li
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,nl
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Haaren,Alternate,sv
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,https://en.wikipedia.org/wiki/Haaren%2C_North_Brabant,Alternate,link
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,ハーレン,Alternate,ja
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,هارن,Alternate,ar
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,ہارین،شمالی برابنٹ,Alternate,ur
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,5076,Alternate,post
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,NLHRA,Alternate,unlc
b878e0bd-e4c1-5340-96ba-fd578a7d28de,digital_reference,2,2755009,Q2309125,Alternate,wkdt
311d1bf2-1b03-5e1c-a96d-99d40e7748f2,digital_reference,2,2755017,https://en.wikipedia.org/wiki/Haanwijk,Alternate,link
9e9395d3-e11d-529d-abf5-ef7ff5a768c9,digital_reference,2,2755034,Haagsche Beemden,Alternate,
9e9395d3-e11d-529d-abf5-ef7ff5a768c9,digital_reference,2,2755034,Haagse Beemden,Alternate,
15b7a87b-7140-56ec-980e-1c1fd2844594,digital_reference,2,2755057,Voort,Alternate,
5364c48f-7076-5a4e-9b23-159ca3f363c0,digital_reference,2,2755066,Groote Peel,Alternate,
5364c48f-7076-5a4e-9b23-159ca3f363c0,digital_reference,2,2755066,Grote Peel,Alternate,
220993e4-ff33-558b-8bbf-2ec2734bb6ba,digital_reference,2,2755069,Groote Meer,Alternate,
b5294b29-f8a4-546f-b00a-815b59cfc61e,digital_reference,2,2755071,Gortelsebos,Alternate,
b5294b29-f8a4-546f-b00a-815b59cfc61e,digital_reference,2,2755071,Grotelsebos,Alternate,
b5294b29-f8a4-546f-b00a-815b59cfc61e,digital_reference,2,2755071,Grotelsche Bosch,Alternate,
dd48d4b9-7f98-56a0-bb65-29136a4dffea,digital_reference,2,2755072,Q2687091,Alternate,wkdt
38bbf934-e9e1-597d-b3d7-603f28b1e823,digital_reference,2,2755078,Groote Heide,Alternate,
38bbf934-e9e1-597d-b3d7-603f28b1e823,digital_reference,2,2755078,Grote Heide,Alternate,
da69a13a-4f88-5f3d-88dc-079db4a167aa,digital_reference,2,2755084,Bottel,Alternate,
da69a13a-4f88-5f3d-88dc-079db4a167aa,digital_reference,2,2755084,De Bottel,Alternate,
da69a13a-4f88-5f3d-88dc-079db4a167aa,digital_reference,2,2755084,Groote Bottel,Alternate,
e9f382fa-f4cd-582f-92c5-fd88c2ab68a1,digital_reference,2,2755114,'t Loo,Alternate,
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,Linden,Alternate,en
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,Linden,Alternate,nl
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,Linden,Alternate,de
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,Linden,Alternate,fr
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,Linden,Alternate,it
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,Linden,Alternate,es
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,Linden,Alternate,pl
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,5439,Alternate,post
d07b9203-9f86-5be5-a0d7-329a65dea831,digital_reference,2,2755115,https://en.wikipedia.org/wiki/Linden%2C_North_Brabant,Alternate,link
82fdbc62-380f-514f-8e5c-b80a3f7ea8b5,digital_reference,2,2755118,Q3121608,Alternate,wkdt
038dc058-a9e3-5d5e-a0b3-778c5b8897be,digital_reference,2,2755174,Groote Lei,Alternate,
038dc058-a9e3-5d5e-a0b3-778c5b8897be,digital_reference,2,2755174,Groote Leij,Alternate,
74588fa4-0295-5c70-9985-6d01ad387597,digital_reference,2,2755176,De Kurenpolder,Alternate,
74588fa4-0295-5c70-9985-6d01ad387597,digital_reference,2,2755176,Groote Kurenpolder,Alternate,
4dab312d-7768-5de8-808a-1b5344781ef4,digital_reference,2,2755222,Beerze,Alternate,
4dab312d-7768-5de8-808a-1b5344781ef4,digital_reference,2,2755222,De Beerze,Alternate,
4dab312d-7768-5de8-808a-1b5344781ef4,digital_reference,2,2755222,Groote Stroom,Alternate,
4dab312d-7768-5de8-808a-1b5344781ef4,digital_reference,2,2755222,Grote Beerze,Alternate,
4dab312d-7768-5de8-808a-1b5344781ef4,digital_reference,2,2755222,Groote Beerze,Alternate,
a188e5e6-d43c-5625-ace8-4f135daccc2a,digital_reference,2,2755224,Roode Beek,Alternate,
a188e5e6-d43c-5625-ace8-4f135daccc2a,digital_reference,2,2755224,Groote Beek,Alternate,
3583ad71-9e71-50a1-861a-cebb5c7beefd,digital_reference,2,2755234,Bruggen,Alternate,
575d8668-0943-5bc3-89ac-ef45a716b6db,digital_reference,2,2755237,Bedaf,Alternate,
20b7dae6-c07a-5ac7-bb39-a7da65e2b988,digital_reference,2,2755285,https://nl.wikipedia.org/wiki/Groeningen,Alternate,link
20b7dae6-c07a-5ac7-bb39-a7da65e2b988,digital_reference,2,2755285,5821,Alternate,post
20b7dae6-c07a-5ac7-bb39-a7da65e2b988,digital_reference,2,2755285,5826,Alternate,post
3fae3832-92b4-5679-8619-042d24799fab,digital_reference,2,2755288,NLGWD,Alternate,unlc
a87df7a5-251c-57d9-9f2b-b0fc89011c6b,digital_reference,2,2755357,Gemeente Grave,Alternate,
a87df7a5-251c-57d9-9f2b-b0fc89011c6b,digital_reference,2,2755357,Grave,Alternate,
a87df7a5-251c-57d9-9f2b-b0fc89011c6b,digital_reference,2,2755357,https://nl.wikipedia.org/wiki/Grave_(gemeente),Alternate,link
a87df7a5-251c-57d9-9f2b-b0fc89011c6b,digital_reference,2,2755357,Grave,Alternate,nl
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,en
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,es
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,de
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,fr
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,id
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,it
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,li
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,nl
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Grave,Alternate,sv
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,https://en.wikipedia.org/wiki/Grave%2C_Netherlands,Alternate,link
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,https://nl.wikipedia.org/wiki/Grave_(plaats),Alternate,link
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,De Graaf,Alternate,nl
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Граве,Alternate,bg
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Խրավե,Alternate,hy
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,赫拉弗,Alternate,zh
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,خرافه,Alternate,ar
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,5361,Alternate,post
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,NLGAV,Alternate,unlc
f335d150-f257-5cef-b3cc-a7479a91bc8b,digital_reference,2,2755358,Q14205608,Alternate,wkdt
0bbe3dd5-d989-521e-848e-4647c7766144,digital_reference,2,2755366,https://nl.wikipedia.org/wiki/Graspeel,Alternate,link
3c70d342-5e82-5f48-82e4-856e969f0834,digital_reference,2,2755395,Couwelaar,Alternate,
2293b493-5edc-5caf-8f71-60c9dc0c8e80,digital_reference,2,2755431,https://en.wikipedia.org/wiki/Gorp%2C_Netherlands,Alternate,link
2293b493-5edc-5caf-8f71-60c9dc0c8e80,digital_reference,2,2755431,Gorp,Alternate,
b443e18e-00a1-5e58-9512-3cf996d7e287,digital_reference,2,2755438,’t Goorven,Alternate,
b443e18e-00a1-5e58-9512-3cf996d7e287,digital_reference,2,2755438,Goorven,Alternate,
88daae7f-1481-52a3-8bd0-bebd0f98fb85,digital_reference,2,2755443,Goorbossen,Alternate,
88daae7f-1481-52a3-8bd0-bebd0f98fb85,digital_reference,2,2755443,Goorsche Bosschen,Alternate,
66ded8c4-8700-5647-acf7-34f727dead1a,digital_reference,2,2755446,De Goorloop,Alternate,
66ded8c4-8700-5647-acf7-34f727dead1a,digital_reference,2,2755446,Goorloop,Alternate,
a1a66675-3969-5951-8edb-1445c254c15e,digital_reference,2,2755463,Gemeente Goirle,Alternate,
a1a66675-3969-5951-8edb-1445c254c15e,digital_reference,2,2755463,Goirle,Alternate,
a1a66675-3969-5951-8edb-1445c254c15e,digital_reference,2,2755463,Goirle,Alternate,nl
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goorle,Alternate,
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,en
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,fr
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,de
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,id
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,it
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,li
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,nl
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Goirle,Alternate,sv
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,https://en.wikipedia.org/wiki/Goirle,Alternate,link
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Гоирл,Alternate,ru
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Խորլե,Alternate,hy
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,خورلا,Alternate,ar
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Горле,Alternate,ru
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,5051,Alternate,post
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,5052,Alternate,post
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,5053,Alternate,post
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,NLGOI,Alternate,unlc
392f2ddb-7b4c-59c2-a971-2c6be8380df7,digital_reference,2,2755464,Q4681121,Alternate,wkdt
e529e21e-667c-5c1c-be98-0beb5874cb86,digital_reference,2,2755465,Het Goirke,Alternate,
e529e21e-667c-5c1c-be98-0beb5874cb86,digital_reference,2,2755465,Goorke,Alternate,
e529e21e-667c-5c1c-be98-0beb5874cb86,digital_reference,2,2755465,Goirke,Alternate,
eef3298f-9bd7-5770-a710-fd64e1138fb2,digital_reference,2,2755498,Q2625523,Alternate,wkdt
eef3298f-9bd7-5770-a710-fd64e1138fb2,digital_reference,2,2755498,Ginneken,Alternate,
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,Gilze en Reijen,Alternate,
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,Gilz Rijen,Alternate,
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,Gemeente Gilze en Rijen,Alternate,
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,https://en.wikipedia.org/wiki/Gilze_en_Rijen,Alternate,link
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,Gilze en Rijen,Alternate,
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,Gilze en Rijen,Alternate,nl
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,NLGIZ,Alternate,unlc
b5fbb48b-0cc9-5322-b0df-1e71759b2bcf,digital_reference,2,2755506,Gilze en Rijen Municipality,Alternate,en
c9d41f6b-c46e-5a1d-ae7b-98fa60aa2f0e,digital_reference,2,2755507,5126,Alternate,post
c9d41f6b-c46e-5a1d-ae7b-98fa60aa2f0e,digital_reference,2,2755507,NLGZE,Alternate,unlc
c9d41f6b-c46e-5a1d-ae7b-98fa60aa2f0e,digital_reference,2,2755507,Q2068159,Alternate,wkdt
87720360-caa5-5487-8523-33106b847566,digital_reference,2,2755510,De Gijster,Alternate,
87720360-caa5-5487-8523-33106b847566,digital_reference,2,2755510,Gijster en Heenplaat,Alternate,
87720360-caa5-5487-8523-33106b847566,digital_reference,2,2755510,Polder de Gijster en Heenplaat,Alternate,
e4f58cc2-8cb9-5012-8a1a-f6036bc5562c,digital_reference,2,2755535,Giesen,Alternate,
e4f58cc2-8cb9-5012-8a1a-f6036bc5562c,digital_reference,2,2755535,https://en.wikipedia.org/wiki/Giessen%2C_Netherlands,Alternate,link
e4f58cc2-8cb9-5012-8a1a-f6036bc5562c,digital_reference,2,2755535,4283,Alternate,post
e4f58cc2-8cb9-5012-8a1a-f6036bc5562c,digital_reference,2,2755535,NLGIS,Alternate,unlc
e4f58cc2-8cb9-5012-8a1a-f6036bc5562c,digital_reference,2,2755535,Q3031001,Alternate,wkdt
ba7c8bc0-477d-5caf-839e-3af3e0318388,digital_reference,2,2755549,Het Gewande,Alternate,
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,Gevert,Alternate,
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,https://en.wikipedia.org/wiki/Gever%2C_Netherlands,Alternate,link
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,Q2359183,Alternate,wkdt
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,Gever,Alternate,lb
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,Gever,Alternate,en
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,Gever,Alternate,
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,Gever,Alternate,fr
bc8dbdb8-7676-59ab-a3ff-3cd525a260c8,digital_reference,2,2755552,Gever,Alternate,nl
f1ba091a-e78f-54a1-bd7c-0dcf537c518b,digital_reference,2,2755562,https://en.wikipedia.org/wiki/Gestel%2C_Netherlands,Alternate,link
f1ba091a-e78f-54a1-bd7c-0dcf537c518b,digital_reference,2,2755562,Gestel,Alternate,
88a8c507-d06a-5b2b-baa1-4b95778f57dd,digital_reference,2,2755592,Geeneneind,Alternate,
88a8c507-d06a-5b2b-baa1-4b95778f57dd,digital_reference,2,2755592,Q1827462,Alternate,wkdt
1c60cafd-0a2f-5b16-a457-17fb0f927ae6,digital_reference,2,2755601,https://en.wikipedia.org/wiki/Genderen,Alternate,link
1c60cafd-0a2f-5b16-a457-17fb0f927ae6,digital_reference,2,2755601,4265,Alternate,post
1c60cafd-0a2f-5b16-a457-17fb0f927ae6,digital_reference,2,2755601,NLGND,Alternate,unlc
1c60cafd-0a2f-5b16-a457-17fb0f927ae6,digital_reference,2,2755601,Q2273521,Alternate,wkdt
389ee990-545b-5677-90db-ee1f04df8b6a,digital_reference,2,2755603,5291,Alternate,post
389ee990-545b-5677-90db-ee1f04df8b6a,digital_reference,2,2755603,5292,Alternate,post
389ee990-545b-5677-90db-ee1f04df8b6a,digital_reference,2,2755603,5293,Alternate,post
389ee990-545b-5677-90db-ee1f04df8b6a,digital_reference,2,2755603,5294,Alternate,post
389ee990-545b-5677-90db-ee1f04df8b6a,digital_reference,2,2755603,NLGMD,Alternate,unlc
389ee990-545b-5677-90db-ee1f04df8b6a,digital_reference,2,2755603,Q2225022,Alternate,wkdt
e7f22198-e250-5426-b82d-e2e1268d7670,digital_reference,2,2755605,https://en.wikipedia.org/wiki/Gemert,Alternate,link
e7f22198-e250-5426-b82d-e2e1268d7670,digital_reference,2,2755605,خيميرت,Alternate,ar
e7f22198-e250-5426-b82d-e2e1268d7670,digital_reference,2,2755605,5421,Alternate,post
e7f22198-e250-5426-b82d-e2e1268d7670,digital_reference,2,2755605,5422,Alternate,post
e7f22198-e250-5426-b82d-e2e1268d7670,digital_reference,2,2755605,NLGEM,Alternate,unlc
e7f22198-e250-5426-b82d-e2e1268d7670,digital_reference,2,2755605,Q970701,Alternate,wkdt
9ca635e5-8742-5d2a-a571-e61e040c9a51,digital_reference,2,2755606,Q4808894,Alternate,wkdt
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,https://en.wikipedia.org/wiki/Geldrop,Alternate,link
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,Гельдроп,Alternate,ru
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,5661,Alternate,post
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,5662,Alternate,post
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,5663,Alternate,post
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,5664,Alternate,post
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,5665,Alternate,post
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,5666,Alternate,post
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,5667,Alternate,post
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,NLGLD,Alternate,unlc
0907ef4e-7a8d-5d62-8097-46732820f163,digital_reference,2,2755619,Q2636411,Alternate,wkdt
d31729ed-c138-5e2e-a70d-320e45ad5939,digital_reference,2,2755645,https://en.wikipedia.org/wiki/Geffen%2C_Netherlands,Alternate,link
d31729ed-c138-5e2e-a70d-320e45ad5939,digital_reference,2,2755645,5386,Alternate,post
d31729ed-c138-5e2e-a70d-320e45ad5939,digital_reference,2,2755645,NLGFN,Alternate,unlc
d31729ed-c138-5e2e-a70d-320e45ad5939,digital_reference,2,2755645,Q2047353,Alternate,wkdt
c63fe254-08b6-5bc1-b9c5-fbe527ab4fdf,digital_reference,2,2755668,Geertruidenberg,Alternate,
c63fe254-08b6-5bc1-b9c5-fbe527ab4fdf,digital_reference,2,2755668,https://en.wikipedia.org/wiki/Geertruidenberg,Alternate,link
c63fe254-08b6-5bc1-b9c5-fbe527ab4fdf,digital_reference,2,2755668,Gemeente Geertruidenberg,Alternate,
c63fe254-08b6-5bc1-b9c5-fbe527ab4fdf,digital_reference,2,2755668,Geertruidenberg,Alternate,nl
c63fe254-08b6-5bc1-b9c5-fbe527ab4fdf,digital_reference,2,2755668,Geertruidenberg Municipality,Alternate,en
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Geertruidenberg,Alternate,en
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Geertruidenberg,Alternate,de
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Mont-Sainte-Gertrude,Alternate,fr
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Geertruidenberg,Alternate,id
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Geertruidenberg,Alternate,it
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Geertruidenberg,Alternate,li
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Geertruidenberg,Alternate,nl
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Geertruidenberg,Alternate,sv
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Гетруденберг,Alternate,ru
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Խեյրտրաուդենբերխ,Alternate,hy
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,海特勒伊登貝赫,Alternate,zh
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,خيرتراودنبيرخ,Alternate,ar
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,4931,Alternate,post
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,NLGTB,Alternate,unlc
d2fb865b-c338-5d29-a998-2ea152ee5607,digital_reference,2,2755669,Q10639634,Alternate,wkdt
dd80652c-bc82-5476-a5eb-1a16186cfb46,digital_reference,2,2755686,Geeneindsche Heide,Alternate,
dd80652c-bc82-5476-a5eb-1a16186cfb46,digital_reference,2,2755686,Geeneindse Heide,Alternate,
a07ee998-2767-556e-b795-a7c79eb18b99,digital_reference,2,2755709,https://en.wikipedia.org/wiki/Gastel,Alternate,link
a07ee998-2767-556e-b795-a7c79eb18b99,digital_reference,2,2755709,6028,Alternate,post
a07ee998-2767-556e-b795-a7c79eb18b99,digital_reference,2,2755709,Q944293,Alternate,wkdt
8430a3e9-57bf-522e-9486-1ef30f1b0504,digital_reference,2,2755718,https://en.wikipedia.org/wiki/Gassel,Alternate,link
8430a3e9-57bf-522e-9486-1ef30f1b0504,digital_reference,2,2755718,5438,Alternate,post
8430a3e9-57bf-522e-9486-1ef30f1b0504,digital_reference,2,2755718,NLGAS,Alternate,unlc
8430a3e9-57bf-522e-9486-1ef30f1b0504,digital_reference,2,2755718,Q2771634,Alternate,wkdt
425d7cb5-3a72-5b19-9aa2-eadd825025d9,digital_reference,2,2755765,Q31211228,Alternate,wkdt
425d7cb5-3a72-5b19-9aa2-eadd825025d9,digital_reference,2,2755765,Galgenberg,Alternate,
04303f61-d18b-5a3e-8674-05a912821bb2,digital_reference,2,2755768,Galdersche Heide,Alternate,
04303f61-d18b-5a3e-8674-05a912821bb2,digital_reference,2,2755768,Galderse Heide,Alternate,
04e60871-5c8e-5100-bf41-f1fb5e36892e,digital_reference,2,2755770,https://en.wikipedia.org/wiki/Galder%2C_Netherlands,Alternate,link
04e60871-5c8e-5100-bf41-f1fb5e36892e,digital_reference,2,2755770,4855,Alternate,post
04e60871-5c8e-5100-bf41-f1fb5e36892e,digital_reference,2,2755770,Q2799927,Alternate,wkdt
9d37ecb9-5dbd-554d-a83a-3ba38fe70ee0,digital_reference,2,2755776,De Gagel,Alternate,
9d37ecb9-5dbd-554d-a83a-3ba38fe70ee0,digital_reference,2,2755776,https://nl.wikipedia.org/wiki/De_Gagel_(Mill_en_Sint_Hubert),Alternate,link
729e05a9-62fa-522c-b7c7-c617be208b3e,digital_reference,2,2755777,https://en.wikipedia.org/wiki/Gaete,Alternate,link
729e05a9-62fa-522c-b7c7-c617be208b3e,digital_reference,2,2755777,Q2326796,Alternate,wkdt
729e05a9-62fa-522c-b7c7-c617be208b3e,digital_reference,2,2755777,Gaete,Alternate,lb
729e05a9-62fa-522c-b7c7-c617be208b3e,digital_reference,2,2755777,Gaete,Alternate,en
729e05a9-62fa-522c-b7c7-c617be208b3e,digital_reference,2,2755777,Gaete,Alternate,
729e05a9-62fa-522c-b7c7-c617be208b3e,digital_reference,2,2755777,Gaete,Alternate,fr
729e05a9-62fa-522c-b7c7-c617be208b3e,digital_reference,2,2755777,Gaete,Alternate,nl
