ResourceID,card,card_order,production_event_actor,production_event_actor_role,resource_id,identifier_content,identifier_type,architect_name,alt_names,other_identifier_content,other_identifier_type
08b9c9e6-9397-5b61-90ac-7973f5a23627,architects,5,"[{""resourceId"": ""f5be4c3e-8e56-542a-8045-a65b8296075f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c859ba1-0af6-5419-bfab-81e05cea7474"", ""inverseOntologyProperty"": """"}]",Architect,f5be4c3e-8e56-542a-8045-a65b8296075f,https://n2t.net/ark:/15052/a132faad-f443-49f5-8dde-b2fa17b4c93d,Brabant Cloud ARK Identifier,Gebroeders Oomen,"['Architecten en ingenieursbureau Oomen', 'Architecten- en ingenieursbureau Oomen', 'Oomen']",,
22af8a78-1016-568d-a6a0-d0fb53369eb9,architects,5,"[{""resourceId"": ""33c6c288-da3d-54d7-ab49-b468c24d79f7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87213334-fdd5-530c-9e47-b289fec34ecc"", ""inverseOntologyProperty"": """"}]",Architect,33c6c288-da3d-54d7-ab49-b468c24d79f7,https://n2t.net/ark:/15052/6d8d829e-3f75-4743-a766-eebf90967ff2,Brabant Cloud ARK Identifier,Wilhelminus Jozeph Bunnik,"['W.J. Bunnik', 'Wim Bunnik', 'J. Bunnik']",,
e11b98ea-3bff-53f4-89de-fdfc3e10232f,architects,5,"[{""resourceId"": ""27881843-07fb-5348-a9cf-16adc23cc247"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5332f78a-279e-50f4-8441-ee7113c2d6cf"", ""inverseOntologyProperty"": """"}]",Architect,27881843-07fb-5348-a9cf-16adc23cc247,https://n2t.net/ark:/15052/ecdbda64-522a-406e-9ce9-227386626e73,Brabant Cloud ARK Identifier,Jacques Hurks,"['J. Hurks', 'Jac. Hurks', 'Jac.M. Hurks', 'Jac Hurks', 'Jacobus Maria Hurks', 'J.M. Hurks']",https://www.wikidata.org/entity/Q2167162,Wikidata
fc51e2a9-fa71-5755-a73d-f6a8a6376252,architects,5,"[{""resourceId"": ""0947996c-2b59-5b15-8802-517126058e37"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b00e8dc-0642-5ea1-a1c9-3280a14bc6af"", ""inverseOntologyProperty"": """"}]",Architect,0947996c-2b59-5b15-8802-517126058e37,https://n2t.net/ark:/15052/9926a17c-9342-4d04-a1bd-b57fdce08fbe,Brabant Cloud ARK Identifier,Dom. Paul Bellot,"['Paul Louis Denis Bellot', 'Paul Bellot', 'P. Bellot', 'Dom P. Bellot', 'Dom Bellot']",https://www.wikidata.org/entity/Q2014346,Wikidata
44185d2d-75ef-5730-9d63-82432bd51266,architects,5,"[{""resourceId"": ""212971c7-f16c-5997-b3d1-27754040aa7b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04760974-0abf-5074-8196-7906e11ff9ea"", ""inverseOntologyProperty"": """"}]",Architect,212971c7-f16c-5997-b3d1-27754040aa7b,https://n2t.net/ark:/15052/f5c9d1ed-9495-491f-9268-0bb96fcb918c,Brabant Cloud ARK Identifier,Kees van Moorsel,"['C.M. van Moorsel', 'Cornelis Marie van Moorsel']",https://www.wikidata.org/entity/Q4501357,Wikidata
44185d2d-75ef-5730-9d63-82432bd51266,architects,5,"[{""resourceId"": ""4f21cfda-4f80-53bc-8e22-1e1be7b9a7d6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""798e2acb-84da-53c1-80e5-110fb1cbf7cb"", ""inverseOntologyProperty"": """"}]",Architect,4f21cfda-4f80-53bc-8e22-1e1be7b9a7d6,https://n2t.net/ark:/15052/66bdbb71-ed86-4e30-ace2-b5fa86ac10ed,Brabant Cloud ARK Identifier,Cees de Bever,"['C.H. de Bever', 'C. de Bever', 'Kees de Bever', 'Cornelis Hubertus (Cees) de Bever']",https://www.wikidata.org/entity/Q2359508,Wikidata
b94f7d9a-9390-562c-a593-0cac046f6b72,architects,5,"[{""resourceId"": ""57a86cf8-f7d8-5039-9194-a31c272f50ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""35f24d15-257f-54b1-b82e-4ec513b77539"", ""inverseOntologyProperty"": """"}]",Architect,57a86cf8-f7d8-5039-9194-a31c272f50ed,https://n2t.net/ark:/15052/ed4533d9-e88a-4309-b1c9-032c0b94c0a3,Brabant Cloud ARK Identifier,M. Schoenmakers,,,
0a1c5416-1db6-594e-b087-abb875318bd9,architects,5,"[{""resourceId"": ""7361ffab-5d94-5da9-a0e3-c5cf66a0458b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c417b81f-7e18-5bc5-ac2f-d7e4816ecef4"", ""inverseOntologyProperty"": """"}]",Architect,7361ffab-5d94-5da9-a0e3-c5cf66a0458b,https://n2t.net/ark:/15052/62b1bd9f-5def-4738-9562-7ca8b6da8e27,Brabant Cloud ARK Identifier,A. Oomen,,,
ea4207f6-b79f-56f1-a85f-b619a6b9b4ee,architects,5,"[{""resourceId"": ""0f19c68b-fdfc-53ad-9bce-c47cf38f84cd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d78ace3a-4a0e-5e97-b1f1-eb398a90a805"", ""inverseOntologyProperty"": """"}]",Architect,0f19c68b-fdfc-53ad-9bce-c47cf38f84cd,https://n2t.net/ark:/15052/4fbf592c-8f92-498b-b58c-e2af6a7a593d,Brabant Cloud ARK Identifier,Stefan Dings,"['S.J. Dings', 'Stephan Dings', 'Stephanus Johannes Dings', 'Steph. J. Dings']",http://www.wikidata.org/entity/Q26211867,Wikidata
9e642650-5069-55fd-a0d3-c4ebd3aff726,architects,5,"[{""resourceId"": ""4df7c27a-aceb-5f6b-9956-2b8f24d98c33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8dfd09c6-0201-5900-b90b-da29983e9dcb"", ""inverseOntologyProperty"": """"}]",Architect,4df7c27a-aceb-5f6b-9956-2b8f24d98c33,https://n2t.net/ark:/15052/bd5c7ea4-571c-4892-86d6-604a4e123755,Brabant Cloud ARK Identifier,Jacques van Groenendael,"['Jac. van Groenendael', 'N.J.H. van Groenendael', 'Nicolaus Jacobus Hubertus van Groenendael']",http://www.wikidata.org/entity/Q4932938,Wikidata
95dd7fdc-69d2-549a-92a0-a4ccd14f78f4,architects,5,"[{""resourceId"": ""27881843-07fb-5348-a9cf-16adc23cc247"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5332f78a-279e-50f4-8441-ee7113c2d6cf"", ""inverseOntologyProperty"": """"}]",Architect,27881843-07fb-5348-a9cf-16adc23cc247,https://n2t.net/ark:/15052/ecdbda64-522a-406e-9ce9-227386626e73,Brabant Cloud ARK Identifier,Jacques Hurks,"['J. Hurks', 'Jac. Hurks', 'Jac Hurks', 'Jacobus Maria Hurks', 'J.M. Hurks', 'Jac.M. Hurks']",https://www.wikidata.org/entity/Q2167162,Wikidata
189ce919-fb2c-523c-95f9-a76380b0e404,architects,5,"[{""resourceId"": ""6cc2e387-d47a-5710-888d-c31778a6ef15"", ""ontologyProperty"": """", ""resourceXresourceId"": ""589badd8-dfea-5267-9e34-c42b88dce061"", ""inverseOntologyProperty"": """"}]",Architect,6cc2e387-d47a-5710-888d-c31778a6ef15,https://n2t.net/ark:/15052/837cb47e-f789-4c89-87f6-e75d59762eb7,Brabant Cloud ARK Identifier,Jan Jurien van Langelaar,J.J. van Langelaar,https://www.wikidata.org/entity/Q2106360,Wikidata
9c6bd7e4-f2f9-5bbc-8505-639c8dd96336,architects,5,"[{""resourceId"": ""ea1c215a-55dd-53b8-a675-c0bac0f458c2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""250df0ea-e3c0-5659-902c-1798a143ea30"", ""inverseOntologyProperty"": """"}]",Architect,ea1c215a-55dd-53b8-a675-c0bac0f458c2,https://n2t.net/ark:/15052/f065ae1f-c827-41be-800d-88d4daa780a7,Brabant Cloud ARK Identifier,K.C. Suyling en Zonen,K.C. Suyling en Zn.,,
77c4937d-94e5-5a38-afe7-ba56773d0bcb,architects,5,"[{""resourceId"": ""f5be4c3e-8e56-542a-8045-a65b8296075f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c859ba1-0af6-5419-bfab-81e05cea7474"", ""inverseOntologyProperty"": """"}]",Architect,f5be4c3e-8e56-542a-8045-a65b8296075f,https://n2t.net/ark:/15052/a132faad-f443-49f5-8dde-b2fa17b4c93d,Brabant Cloud ARK Identifier,Gebroeders Oomen,"['Architecten en ingenieursbureau Oomen', 'Oomen', 'Architecten- en ingenieursbureau Oomen']",,
0f467181-672b-59c0-96c2-838ca128438f,architects,5,"[{""resourceId"": ""62649cbe-6f24-5e7f-ad2c-50788e56ec17"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6714940d-47cd-54ec-b734-05aed4e41c3e"", ""inverseOntologyProperty"": """"}]",Architect,62649cbe-6f24-5e7f-ad2c-50788e56ec17,https://n2t.net/ark:/15052/b3e5c67d-1415-440f-9b67-1c43c8cae39c,Brabant Cloud ARK Identifier,Piet van Genk,"['P.J. van Genk', 'Petrus Johannes van Genk']",https://www.wikidata.org/entity/Q2265026,Wikidata
93d9a154-f2d8-5a65-b03d-199c2a024577,architects,5,"[{""resourceId"": ""1eb6b273-a789-5580-bb1e-e1d590c7d299"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91100428-0d5d-5ad8-bd11-420c6b488ee6"", ""inverseOntologyProperty"": """"}]",Architect,1eb6b273-a789-5580-bb1e-e1d590c7d299,https://n2t.net/ark:/15052/00263e62-acf7-44f9-a1c6-d34f715ea3f3,Brabant Cloud ARK Identifier,Ant. Neeskens,,,
ed818dc2-06fd-5bbb-85d0-345fa3ec3558,architects,5,"[{""resourceId"": ""454a9dfd-62b5-58c9-9851-010a18c70b76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5cc69121-5ab3-56bb-9f2b-5b38e23c33ff"", ""inverseOntologyProperty"": """"}]",Architect,454a9dfd-62b5-58c9-9851-010a18c70b76,https://n2t.net/ark:/15052/18ead91c-ea02-4ba0-a73c-6025e853e469,Brabant Cloud ARK Identifier,Th. van den Acker,,,
f6d1b31c-af08-5eb6-9920-88278853de6d,architects,5,"[{""resourceId"": ""1609f679-a4e2-519f-a32d-a4023f1eeeb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ac2e8ae-64a6-588a-9aea-a96366ea5645"", ""inverseOntologyProperty"": """"}]",Architect,1609f679-a4e2-519f-a32d-a4023f1eeeb2,https://n2t.net/ark:/15052/f4027efe-b445-4c43-bfde-0f1c5fee996d,Brabant Cloud ARK Identifier,Caspar Franssen,"['C.J.H. Franssen', 'C. Franssen', 'Caspar Johannes Hubertus Franssen']",http://www.wikidata.org/entity/Q2682321,Wikidata
afd2be80-5097-596c-8dfc-115235ff1349,architects,5,"[{""resourceId"": ""d7224127-adc9-5141-9114-abcc801347c1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c506a187-c01f-5995-8d07-39d4aaa9bf71"", ""inverseOntologyProperty"": """"}]",Architect,d7224127-adc9-5141-9114-abcc801347c1,https://n2t.net/ark:/15052/611a1316-73ec-4883-a50b-d27d3277e36f,Brabant Cloud ARK Identifier,H. Franssen,,,
33c36e47-06c0-532a-bdce-167d17c91c4d,architects,5,"[{""resourceId"": ""c28c5c7d-1b2b-5a59-9813-cebba734f29f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7cda6e41-fa2c-5971-9c14-0dda660b8eb1"", ""inverseOntologyProperty"": """"}]",Architect,c28c5c7d-1b2b-5a59-9813-cebba734f29f,https://n2t.net/ark:/15052/8e53995b-5def-44e9-91d7-71f3afea2e48,Brabant Cloud ARK Identifier,Hermanus Bekkers,H. Bekkers,,
596efb9a-a15f-52fd-9901-544864109c5f,architects,5,"[{""resourceId"": ""cedd23c4-aa61-53ed-b322-170f2ac40350"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a8ed3c9-3f76-5ef6-afa3-2e656172c2ed"", ""inverseOntologyProperty"": """"}]",Architect,cedd23c4-aa61-53ed-b322-170f2ac40350,https://n2t.net/ark:/15052/6dc0f577-b706-4f18-83a8-50548f252d6f,Brabant Cloud ARK Identifier,Johannes Heijkants,J. Heijkants,,
ef6ae0de-994f-57c7-ac67-f83c0654be0c,architects,5,"[{""resourceId"": ""f5be4c3e-8e56-542a-8045-a65b8296075f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c859ba1-0af6-5419-bfab-81e05cea7474"", ""inverseOntologyProperty"": """"}]",Architect,f5be4c3e-8e56-542a-8045-a65b8296075f,https://n2t.net/ark:/15052/a132faad-f443-49f5-8dde-b2fa17b4c93d,Brabant Cloud ARK Identifier,Gebroeders Oomen,"['Oomen', 'Architecten- en ingenieursbureau Oomen', 'Architecten en ingenieursbureau Oomen']",,
ef6ae0de-994f-57c7-ac67-f83c0654be0c,architects,5,"[{""resourceId"": ""dcc76990-1121-5edc-8b73-7fd53c2de0f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb485e22-462b-5cfc-808b-fe7fe430a534"", ""inverseOntologyProperty"": """"}]",Architect,dcc76990-1121-5edc-8b73-7fd53c2de0f4,https://n2t.net/ark:/15052/b604b859-a8f4-4314-9713-8b2006d096b9,Brabant Cloud ARK Identifier,Cornelus Petrus Maria Schellekens,C. P. Schellekens,,
d66845a3-2769-5dde-83b3-184797c2487a,architects,5,"[{""resourceId"": ""82e78943-60f0-51f5-a0cb-5ec99e2790c1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9d1a59c0-767b-56ec-90ac-47d57667b88b"", ""inverseOntologyProperty"": """"}]",Architect,82e78943-60f0-51f5-a0cb-5ec99e2790c1,https://n2t.net/ark:/15052/6d1d7d25-b1be-4684-abfc-d2050f1caad6,Brabant Cloud ARK Identifier,Bernardus Petrus Joannes Oomen,"['B.P.J. Oomen', 'Bernard Oomen', 'B. Oomen', 'Bernhard Oomen', 'Bernardus Petrus Johannes Oomen']",,
d66845a3-2769-5dde-83b3-184797c2487a,architects,5,"[{""resourceId"": ""c75cb64b-eb9a-5226-ad87-4c53a0b6d20a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b668d7a-0baa-5610-a2cc-467089e6d645"", ""inverseOntologyProperty"": """"}]",Architect,c75cb64b-eb9a-5226-ad87-4c53a0b6d20a,https://n2t.net/ark:/15052/112c8a33-3fcf-4999-99ee-71a436ef5e77,Brabant Cloud ARK Identifier,Petrus J. Soffers,"['P.J. Soffers', 'P. Soffers']",https://www.wikidata.org/entity/Q2620477,Wikidata
d66845a3-2769-5dde-83b3-184797c2487a,architects,5,"[{""resourceId"": ""3889fac8-1371-5d45-8ef7-0c661ab5bfb9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""86777957-08a5-5c83-8ae3-33d723bbdddb"", ""inverseOntologyProperty"": """"}]",Architect,3889fac8-1371-5d45-8ef7-0c661ab5bfb9,https://n2t.net/ark:/15052/06e6731e-3ce9-4a30-9372-5e5dcc112d93,Brabant Cloud ARK Identifier,Antonius Wilhelmus Oomen,"['Anton Oomen', 'Anthonius Wilhelmus Oomen', 'A.W. Oomen']",,
d66845a3-2769-5dde-83b3-184797c2487a,architects,5,"[{""resourceId"": ""dcc76990-1121-5edc-8b73-7fd53c2de0f4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb485e22-462b-5cfc-808b-fe7fe430a534"", ""inverseOntologyProperty"": """"}]",Architect,dcc76990-1121-5edc-8b73-7fd53c2de0f4,https://n2t.net/ark:/15052/b604b859-a8f4-4314-9713-8b2006d096b9,Brabant Cloud ARK Identifier,Cornelus Petrus Maria Schellekens,C. P. Schellekens,,
c1fd1a7d-6f08-57f5-8b11-876c57baee4e,architects,5,"[{""resourceId"": ""7361ffab-5d94-5da9-a0e3-c5cf66a0458b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c417b81f-7e18-5bc5-ac2f-d7e4816ecef4"", ""inverseOntologyProperty"": """"}]",Architect,7361ffab-5d94-5da9-a0e3-c5cf66a0458b,https://n2t.net/ark:/15052/62b1bd9f-5def-4738-9562-7ca8b6da8e27,Brabant Cloud ARK Identifier,A. Oomen,,,
e427e9b5-3980-52b0-8037-c930de5bddfd,architects,5,"[{""resourceId"": ""36257a2b-ea05-5fb7-97eb-aa327ee4f935"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5f69e04a-9826-59e1-86da-ca2b36b0c032"", ""inverseOntologyProperty"": """"}]",Architect,36257a2b-ea05-5fb7-97eb-aa327ee4f935,https://n2t.net/ark:/15052/05977cf1-aa2f-406e-a27f-796eb3d56c5c,Brabant Cloud ARK Identifier,A. Verlegh,,,
29d8e860-ae71-5098-a1f4-37f3f2e82025,architects,5,"[{""resourceId"": ""ac866eaf-c95d-5fe9-be80-e63e62e6b315"", ""ontologyProperty"": """", ""resourceXresourceId"": ""450b4cab-e67b-5cdc-b5e5-9e59da7155c4"", ""inverseOntologyProperty"": """"}]",Architect,ac866eaf-c95d-5fe9-be80-e63e62e6b315,https://n2t.net/ark:/15052/f26bb005-752b-496a-beac-0e891639293b,Brabant Cloud ARK Identifier,W.P. Cuypers,,,
7ea97743-7d17-5ebe-bf4c-3d870ff11829,architects,5,"[{""resourceId"": ""b3479456-ddcf-534a-b800-fe5cd1a8eb55"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e96dbcff-cdcf-52ad-b920-5654140e057d"", ""inverseOntologyProperty"": """"}]",Architect,b3479456-ddcf-534a-b800-fe5cd1a8eb55,https://n2t.net/ark:/15052/ab196c00-367c-4323-b9ec-8d7b310a66f4,Brabant Cloud ARK Identifier,W.Th. van Aalst,"['Wilhelmus Theodorus van Aalst', 'Aalst, W.Th. van', 'W. van Aalst']",https://www.wikidata.org/entity/Q26271718,Wikidata
437dd84b-76c7-5c7d-9df8-24d063392775,architects,5,"[{""resourceId"": ""92c044e7-a227-5062-8ead-e6e218d297f0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ba0311b-2286-59df-a6f4-3a7b390bb4a4"", ""inverseOntologyProperty"": """"}]",Architect,92c044e7-a227-5062-8ead-e6e218d297f0,https://n2t.net/ark:/15052/3f034ae5-3e3e-46e1-b84e-855d15bba015,Brabant Cloud ARK Identifier,Leo Goyaerts,"['L. Goijaerts', 'L. Goyarts', 'Leo Goyarts', 'Leo Goijaerts']",,
39b1967f-e2c8-58fe-b489-a3da947c789c,architects,5,"[{""resourceId"": ""f5be4c3e-8e56-542a-8045-a65b8296075f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c859ba1-0af6-5419-bfab-81e05cea7474"", ""inverseOntologyProperty"": """"}]",Architect,f5be4c3e-8e56-542a-8045-a65b8296075f,https://n2t.net/ark:/15052/a132faad-f443-49f5-8dde-b2fa17b4c93d,Brabant Cloud ARK Identifier,Gebroeders Oomen,"['Architecten en ingenieursbureau Oomen', 'Architecten- en ingenieursbureau Oomen', 'Oomen']",,
1dc1a23d-9355-5e0f-b1f2-07d206db6ce1,architects,5,"[{""resourceId"": ""c75cb64b-eb9a-5226-ad87-4c53a0b6d20a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b668d7a-0baa-5610-a2cc-467089e6d645"", ""inverseOntologyProperty"": """"}]",Architect,c75cb64b-eb9a-5226-ad87-4c53a0b6d20a,https://n2t.net/ark:/15052/112c8a33-3fcf-4999-99ee-71a436ef5e77,Brabant Cloud ARK Identifier,Petrus J. Soffers,"['P. Soffers', 'P.J. Soffers']",https://www.wikidata.org/entity/Q2620477,Wikidata
b212c086-72cc-5c3f-83e4-924d675244e1,architects,5,"[{""resourceId"": ""53523c3c-e6c2-56b9-a66e-30680e6426b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e0198ddd-5bc1-5cfa-a938-2431ae8ca1cc"", ""inverseOntologyProperty"": """"}]",Architect,53523c3c-e6c2-56b9-a66e-30680e6426b9,https://n2t.net/ark:/15052/71592a19-fcce-4f06-8200-473fc3778464,Brabant Cloud ARK Identifier,A. van Gestel,,,
b212c086-72cc-5c3f-83e4-924d675244e1,architects,5,"[{""resourceId"": ""cedd23c4-aa61-53ed-b322-170f2ac40350"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a8ed3c9-3f76-5ef6-afa3-2e656172c2ed"", ""inverseOntologyProperty"": """"}]",Architect,cedd23c4-aa61-53ed-b322-170f2ac40350,https://n2t.net/ark:/15052/6dc0f577-b706-4f18-83a8-50548f252d6f,Brabant Cloud ARK Identifier,Johannes Heijkants,J. Heijkants,,
3b2145db-ee30-5baf-a945-f1afd332d5fa,architects,5,"[{""resourceId"": ""0947996c-2b59-5b15-8802-517126058e37"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1b00e8dc-0642-5ea1-a1c9-3280a14bc6af"", ""inverseOntologyProperty"": """"}]",Architect,0947996c-2b59-5b15-8802-517126058e37,https://n2t.net/ark:/15052/9926a17c-9342-4d04-a1bd-b57fdce08fbe,Brabant Cloud ARK Identifier,Dom. Paul Bellot,"['P. Bellot', 'Dom Bellot', 'Paul Louis Denis Bellot', 'Dom P. Bellot', 'Paul Bellot']",https://www.wikidata.org/entity/Q2014346,Wikidata
3b2145db-ee30-5baf-a945-f1afd332d5fa,architects,5,"[{""resourceId"": ""830a0c28-aa47-5316-8ad2-d27ebb478a1c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dfa74200-3dc8-50da-8f88-d5a01797273d"", ""inverseOntologyProperty"": """"}]",Architect,830a0c28-aa47-5316-8ad2-d27ebb478a1c,https://n2t.net/ark:/15052/bf84d691-f4ac-4e13-97e3-d2a0396a4f09,Brabant Cloud ARK Identifier,J.P.I. Hegener,,,
05f2a723-603c-5e66-871d-295fca1e0847,architects,5,"[{""resourceId"": ""2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fdaf20e8-69c1-5f65-b1ff-4b82e7184c3a"", ""inverseOntologyProperty"": """"}]",Architect,2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2,https://n2t.net/ark:/15052/360909c2-8b88-4684-adc4-46aabd53efa6,Brabant Cloud ARK Identifier,Louis Kooken,"['Louis Joseph Petrus Kooken', 'L.J.P. Kooken']",https://www.wikidata.org/entity/Q2036765,Wikidata
4e9b14eb-c21a-59b3-81d9-b9dbd8f4f489,architects,5,"[{""resourceId"": ""cf1aed92-262d-5447-a31b-0156db115329"", ""ontologyProperty"": """", ""resourceXresourceId"": ""386288af-43c1-5cd6-ae59-cc027daf985b"", ""inverseOntologyProperty"": """"}]",Architect,cf1aed92-262d-5447-a31b-0156db115329,https://n2t.net/ark:/15052/1cad88b2-65ea-4930-8d7a-c96697e1dbaf,Brabant Cloud ARK Identifier,Harrie Bonsel,"['Henricus Bonsel', 'Harrie Bonsel', 'H.C. Bonsel']",,
4e9b14eb-c21a-59b3-81d9-b9dbd8f4f489,architects,5,"[{""resourceId"": ""b89c5266-d146-5804-8de5-6d31ba3f4457"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb6fced1-6bfb-5be2-a4b5-35a4d24e667d"", ""inverseOntologyProperty"": """"}]",Architect,b89c5266-d146-5804-8de5-6d31ba3f4457,https://n2t.net/ark:/15052/64cedd9a-11c8-4047-9804-f4fc077e6f97,Brabant Cloud ARK Identifier,A. van de Vijvere,,,
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,architects,5,"[{""resourceId"": ""2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fdaf20e8-69c1-5f65-b1ff-4b82e7184c3a"", ""inverseOntologyProperty"": """"}]",Architect,2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2,https://n2t.net/ark:/15052/360909c2-8b88-4684-adc4-46aabd53efa6,Brabant Cloud ARK Identifier,Louis Kooken,"['L.J.P. Kooken', 'Louis Joseph Petrus Kooken']",https://www.wikidata.org/entity/Q2036765,Wikidata
17ca1416-a523-55c3-8821-62f9710ed161,architects,5,"[{""resourceId"": ""2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fdaf20e8-69c1-5f65-b1ff-4b82e7184c3a"", ""inverseOntologyProperty"": """"}]",Architect,2ea2fb6c-8cbb-5e5d-b0e4-109cbfe105d2,https://n2t.net/ark:/15052/360909c2-8b88-4684-adc4-46aabd53efa6,Brabant Cloud ARK Identifier,Louis Kooken,"['Louis Joseph Petrus Kooken', 'L.J.P. Kooken']",https://www.wikidata.org/entity/Q2036765,Wikidata
17ca1416-a523-55c3-8821-62f9710ed161,architects,5,"[{""resourceId"": ""56e12fac-61b4-5eca-8885-303db0fcf6a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0239b31b-3349-56c1-8b97-56429def0ba7"", ""inverseOntologyProperty"": """"}]",Architect,56e12fac-61b4-5eca-8885-303db0fcf6a6,https://n2t.net/ark:/15052/09330507-9d46-4cb0-9c14-55aa7434e241,Brabant Cloud ARK Identifier,G. van Bergeijk,,,
17ca1416-a523-55c3-8821-62f9710ed161,architects,5,"[{""resourceId"": ""105864a5-6acf-58fc-ab63-8998a7b4a322"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1987166-11be-5f98-9cc5-acf4fbd23cd7"", ""inverseOntologyProperty"": """"}]",Architect,105864a5-6acf-58fc-ab63-8998a7b4a322,https://n2t.net/ark:/15052/cb44ea63-c971-4407-ab6c-dc90e6f64d93,Brabant Cloud ARK Identifier,A. Bogers,,,
a645eb32-3096-5c06-a9cf-4f9332269610,architects,5,"[{""resourceId"": ""4c25357c-159e-58cd-98a5-a8f77914d764"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7585d15d-695f-5fe1-bcdc-31e769450193"", ""inverseOntologyProperty"": """"}]",Architect,4c25357c-159e-58cd-98a5-a8f77914d764,https://n2t.net/ark:/15052/8c41c81c-a2bc-4eea-9b0e-3aef33b39e27,Brabant Cloud ARK Identifier,Joseph Franssen,"['J. Fransen', 'J. Franssen', 'Joseph Fransen', 'Joseph Gustave Constant Franssen', 'J.G.C Franssen']",https://www.wikidata.org/entity/Q2001666,Wikidata
3cd21047-ae02-5dc9-b04c-b36bc687ddcb,architects,5,"[{""resourceId"": ""8df03f12-ecc9-5b5d-88a4-2b84aeb2d6a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50da7895-78d6-5922-a5f4-56abd9afd6ca"", ""inverseOntologyProperty"": """"}]",Architect,8df03f12-ecc9-5b5d-88a4-2b84aeb2d6a5,https://n2t.net/ark:/15052/8f7ac7d3-b4a6-4b88-a10a-9733f3ceb140,Brabant Cloud ARK Identifier,Gerard Geenen,Gerardus Geenen,,
3cd21047-ae02-5dc9-b04c-b36bc687ddcb,architects,5,"[{""resourceId"": ""4748ee0d-1461-5132-b0e3-5b4f09630d9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8bc09b7c-ad60-5be3-bc83-55ae0ca239a2"", ""inverseOntologyProperty"": """"}]",Architect,4748ee0d-1461-5132-b0e3-5b4f09630d9f,https://n2t.net/ark:/15052/48b28102-4894-4bf6-a7e5-5a2189b8302c,Brabant Cloud ARK Identifier,Architectenbureau G. en C.G. Geenen,"['Architectenkantoor', 'Ingenieursbureau G. en C.G. Geenen', 'Architecten- en Ingenieurskantoor G. Geenen en Zn.', 'Architectenkantoor Geenen', 'Architectenbureau G. en Ir. C.G. Geenen', 'Architectenbureau Geenen']",,
