ResourceID,card,card_order,rights_type,language,resource_id,identifier_content,identifier_type,name_content,name_content_type,name_content_language,language_type,other_identifier_content,other_identifier_type,destruction_timespan_start,in_use_timespan_start,has_part,building_status,previous_building
afd2be80-5097-596c-8dfc-115235ff1349,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1b35b3e4-6c87-4976-901e-07512791b091,https://n2t.net/ark:/15052/1b35b3e4-6c87-4976-901e-07512791b091,Brabant Cloud ARK Identifier,Klooster Heilige Johannes Evangelist,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3191,Wikibase,1958,1957,,,
dd6ebdbd-d5e3-5974-ac4a-4e4f3683a919,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/34d30ab8-6cbb-4a2a-9fdd-e9b81f9797c6,https://n2t.net/ark:/15052/34d30ab8-6cbb-4a2a-9fdd-e9b81f9797c6,Brabant Cloud ARK Identifier,Provincialaat van de Oblaten van Maria,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3192,Wikibase,,2009,,,
a9000f36-08b5-5adc-9411-0b51016347c0,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/9c40b34e-9a12-4916-bad5-b131d6e71ad6,https://n2t.net/ark:/15052/9c40b34e-9a12-4916-bad5-b131d6e71ad6,Brabant Cloud ARK Identifier,Klooster in Huize Landzicht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3194,Wikibase,,4-10-1877,,Gemeentelijk monument,
33c36e47-06c0-532a-bdce-167d17c91c4d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/d859d0ed-b731-452f-aa2e-135f0c9ca019,https://n2t.net/ark:/15052/d859d0ed-b731-452f-aa2e-135f0c9ca019,Brabant Cloud ARK Identifier,Klooster Sint-Willibrordus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3195,Wikibase,,21-6-1987,,Rijksmonument,
596efb9a-a15f-52fd-9901-544864109c5f,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/06b3fe62-5c63-44e5-b218-74f432465723,https://n2t.net/ark:/15052/06b3fe62-5c63-44e5-b218-74f432465723,Brabant Cloud ARK Identifier,Sint-Lambertusgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3199,Wikibase,,1953,,Gemeentelijk monument,
333caeda-1d27-567e-a992-416795adaa92,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/761d244c-fa7d-406d-b2e5-b5aa33599ffc,https://n2t.net/ark:/15052/761d244c-fa7d-406d-b2e5-b5aa33599ffc,Brabant Cloud ARK Identifier,Broederhuis Glorieux,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3200,Wikibase,,2009,,,
6430f42a-f411-505f-96d3-3e9e04f1b892,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/62d39f35-6ddc-4ef1-869e-ba8c62083bde,https://n2t.net/ark:/15052/62d39f35-6ddc-4ef1-869e-ba8c62083bde,Brabant Cloud ARK Identifier,Huize Glorieux,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3201,Wikibase,,1971,,,
ef6ae0de-994f-57c7-ac67-f83c0654be0c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/c5b515c1-a2f4-45a8-a824-d6254677e537,https://n2t.net/ark:/15052/c5b515c1-a2f4-45a8-a824-d6254677e537,Brabant Cloud ARK Identifier,Klooster Maria-Oord,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3203,Wikibase,,2018,,,
d8b501d6-0b5c-538a-ab41-b2ee3fc39e48,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/5518bdb7-4a97-46e2-88fb-0a67126a2c49,https://n2t.net/ark:/15052/5518bdb7-4a97-46e2-88fb-0a67126a2c49,Brabant Cloud ARK Identifier,Klooster Moeder van Smarten,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3204,Wikibase,,1977,,,
b238d63d-d5a0-522d-9da6-2beb0077c18c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/d81cab74-b399-4d43-bd24-eafd09171772,https://n2t.net/ark:/15052/d81cab74-b399-4d43-bd24-eafd09171772,Brabant Cloud ARK Identifier,Klooster Sint-Agnes,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3205,Wikibase,,25-7-1955,,,
d66845a3-2769-5dde-83b3-184797c2487a,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1ddca15c-2f9f-4792-9bb0-6e05a2bae0c3,https://n2t.net/ark:/15052/1ddca15c-2f9f-4792-9bb0-6e05a2bae0c3,Brabant Cloud ARK Identifier,Moederhuis van de Franciscanessen van Dongen,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3206,Wikibase,,19e eeuw,,Rijksmonument,
9f3598dd-73f4-51e2-a675-4790cbf4b473,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1aedddba-5b1c-4e2c-b0ec-a4f6495da1f8,https://n2t.net/ark:/15052/1aedddba-5b1c-4e2c-b0ec-a4f6495da1f8,Brabant Cloud ARK Identifier,Noviciaat Sint-Jozef,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3207,Wikibase,,2016,,,
c1fd1a7d-6f08-57f5-8b11-876c57baee4e,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/583b8410-b1ff-44f5-ad32-3689257767e7,https://n2t.net/ark:/15052/583b8410-b1ff-44f5-ad32-3689257767e7,Brabant Cloud ARK Identifier,Provincialaat Broeders van Dongen,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3208,Wikibase,,2009,,,
e427e9b5-3980-52b0-8037-c930de5bddfd,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/0e703ae9-1185-4487-9beb-c06625f2033f,https://n2t.net/ark:/15052/0e703ae9-1185-4487-9beb-c06625f2033f,Brabant Cloud ARK Identifier,Sint-Elisabethgasthuis,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3211,Wikibase,,1974,,,
29d8e860-ae71-5098-a1f4-37f3f2e82025,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/ea7562e8-084d-43e3-9831-7a60e37a6ebc,https://n2t.net/ark:/15052/ea7562e8-084d-43e3-9831-7a60e37a6ebc,Brabant Cloud ARK Identifier,Sint-Elisabethgasthuis,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3212,Wikibase,1987,1965,,,
f7e05125-91a5-5ddf-a532-643d20146783,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/37d843da-289e-49cd-92bb-894e28f24fdb,https://n2t.net/ark:/15052/37d843da-289e-49cd-92bb-894e28f24fdb,Brabant Cloud ARK Identifier,Sint-Elisabethgasthuis,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3213,Wikibase,2006,1965,,,
7ea97743-7d17-5ebe-bf4c-3d870ff11829,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/66a46ef3-ac99-4f67-9131-4dc7b086fc26,https://n2t.net/ark:/15052/66a46ef3-ac99-4f67-9131-4dc7b086fc26,Brabant Cloud ARK Identifier,Liefdegesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3214,Wikibase,,1957,,,
437dd84b-76c7-5c7d-9df8-24d063392775,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/38c006fc-79fe-4ff0-8f63-3cd672cf8934,https://n2t.net/ark:/15052/38c006fc-79fe-4ff0-8f63-3cd672cf8934,Brabant Cloud ARK Identifier,Klooster-pensionaat Sint-Jozef,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3216,Wikibase,1990,6-1989,,,"[{""resourceId"": ""6230d4df-b6ce-5eee-b184-0375868384c2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb8531f6-997f-558a-8336-ecc74dbdb8c9"", ""inverseOntologyProperty"": """"}]"
39b1967f-e2c8-58fe-b489-a3da947c789c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/e3382f74-3676-4665-846a-3a41a8738fdf,https://n2t.net/ark:/15052/e3382f74-3676-4665-846a-3a41a8738fdf,Brabant Cloud ARK Identifier,Klooster Maria Assumpta,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3217,Wikibase,,31-12-1975,,,"[{""resourceId"": ""d5ef396c-553f-5203-b1e2-55a35bee8018"", ""ontologyProperty"": """", ""resourceXresourceId"": ""55ccf5f2-911e-5cf4-b663-ce9258c3ec94"", ""inverseOntologyProperty"": """"}]"
1dc1a23d-9355-5e0f-b1f2-07d206db6ce1,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/a4268fa7-f7b3-47e7-b8bc-a25478a6a8ca,https://n2t.net/ark:/15052/a4268fa7-f7b3-47e7-b8bc-a25478a6a8ca,Brabant Cloud ARK Identifier,Thomasklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3218,Wikibase,,1971,,Gemeentelijk monument,
587ca5c1-a7b7-5752-b53e-6283a5b14ff9,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/ba8a96a8-48d4-4b88-a2ff-fe59a89f642c,https://n2t.net/ark:/15052/ba8a96a8-48d4-4b88-a2ff-fe59a89f642c,Brabant Cloud ARK Identifier,Huize Maranatha,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3219,Wikibase,21e eeuw,31-12-1999,,,
b212c086-72cc-5c3f-83e4-924d675244e1,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/7009383e-0523-4612-9e3e-4786fdf81f1d,https://n2t.net/ark:/15052/7009383e-0523-4612-9e3e-4786fdf81f1d,Brabant Cloud ARK Identifier,Sint-Jacobusgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3220,Wikibase,1973,1-3-1972,,,
a4789e3d-4de6-5066-8443-0ad2a6c69493,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/cc43fc28-9a64-40f6-9a0e-d408f2aef2ea,https://n2t.net/ark:/15052/cc43fc28-9a64-40f6-9a0e-d408f2aef2ea,Brabant Cloud ARK Identifier,Broederhuis Kafarnaum,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3221,Wikibase,,1979,,,
3b2145db-ee30-5baf-a945-f1afd332d5fa,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/c7bfbddd-8c0e-48ac-8a9d-d09743b0b36c,https://n2t.net/ark:/15052/c7bfbddd-8c0e-48ac-8a9d-d09743b0b36c,Brabant Cloud ARK Identifier,Augustinianum,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3222,Wikibase,,1959,,Rijksmonument,
4b2e5f40-936a-5706-a15d-74613208c94d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/fb62a592-31fe-45f5-aa16-99375f8d9765,https://n2t.net/ark:/15052/fb62a592-31fe-45f5-aa16-99375f8d9765,Brabant Cloud ARK Identifier,Huis van het Heilig Hart van Jezus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3223,Wikibase,1973,1965,,,
05f2a723-603c-5e66-871d-295fca1e0847,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1a9f3aad-e5ae-4b5b-a127-32f178b21e44,https://n2t.net/ark:/15052/1a9f3aad-e5ae-4b5b-a127-32f178b21e44,Brabant Cloud ARK Identifier,Fraterhuis Onze Lieve Vrouwe van de Altijddurende Bijstand,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3224,Wikibase,1989,1986,,,
4e9b14eb-c21a-59b3-81d9-b9dbd8f4f489,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/cf8fce7f-7873-4cde-8336-9c3da765d340,https://n2t.net/ark:/15052/cf8fce7f-7873-4cde-8336-9c3da765d340,Brabant Cloud ARK Identifier,Klooster Eikenburg,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3225,Wikibase,,1895,,Rijksmonument,
0fe63ddd-7cc1-5d6c-9dc6-c65ee227ff10,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/49e793ca-f124-4f6a-918c-f710310f7f9f,https://n2t.net/ark:/15052/49e793ca-f124-4f6a-918c-f710310f7f9f,Brabant Cloud ARK Identifier,Klooster Elisabeth,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3226,Wikibase,1970,1957,,,
17ca1416-a523-55c3-8821-62f9710ed161,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1f904046-892a-42bb-a6f8-e9a669db439e,https://n2t.net/ark:/15052/1f904046-892a-42bb-a6f8-e9a669db439e,Brabant Cloud ARK Identifier,Sint-Jozefgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3227,Wikibase,,17-6-1980,,Gemeentelijk monument,
7bf561e9-0344-58e7-80f6-edf6f4f91c7e,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/e5aed340-2e69-4729-9db4-0fcd928a72d7,https://n2t.net/ark:/15052/e5aed340-2e69-4729-9db4-0fcd928a72d7,Brabant Cloud ARK Identifier,Klooster aan de Aalsterweg,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3228,Wikibase,,2001,,,
0ee50a6b-aab0-5b99-81e5-c4aeadc81f5a,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/9a6bae64-0c08-4f10-b2f3-34a48ead7a4d,https://n2t.net/ark:/15052/9a6bae64-0c08-4f10-b2f3-34a48ead7a4d,Brabant Cloud ARK Identifier,Klooster Julianazusters,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3229,Wikibase,21e eeuw,1982,,,
35bc5339-9ca6-5e49-ad6f-58275a3d68ce,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/895c3db9-99c4-452a-85e6-307eda3e508c,https://n2t.net/ark:/15052/895c3db9-99c4-452a-85e6-307eda3e508c,Brabant Cloud ARK Identifier,Klooster Julianazusters,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3230,Wikibase,,1968,,Rijksmonument,
eb4f8403-4c14-5f58-bb10-88c7865089cf,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/defb20d6-914a-4b68-b0e0-c3dbf03e6390,https://n2t.net/ark:/15052/defb20d6-914a-4b68-b0e0-c3dbf03e6390,Brabant Cloud ARK Identifier,Klooster Mariënhage,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3231,Wikibase,,2017,,Rijksmonument,
a645eb32-3096-5c06-a9cf-4f9332269610,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/16a87100-e239-4b58-bfbf-9105c1dc8bc8,https://n2t.net/ark:/15052/16a87100-e239-4b58-bfbf-9105c1dc8bc8,Brabant Cloud ARK Identifier,Klooster Sint-Angela,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3232,Wikibase,,1965,,,
3cd21047-ae02-5dc9-b04c-b36bc687ddcb,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/018e4445-8987-4336-ae44-60a3f5e2921d,https://n2t.net/ark:/15052/018e4445-8987-4336-ae44-60a3f5e2921d,Brabant Cloud ARK Identifier,Klooster Sint-Bernadette,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3233,Wikibase,,2001,,Rijksmonument,
99aa5a1d-0b20-5b93-bc5d-fe14bff1e588,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/502c538a-97b0-4bc0-84c8-8a7f893b58cd,https://n2t.net/ark:/15052/502c538a-97b0-4bc0-84c8-8a7f893b58cd,Brabant Cloud ARK Identifier,Klooster Sint-Jozef,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3234,Wikibase,,2003,,,
29c38a5b-d837-58e6-abe6-b86187f86c3e,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/8c3737a2-5e6c-49d9-965d-acb962a145ca,https://n2t.net/ark:/15052/8c3737a2-5e6c-49d9-965d-acb962a145ca,Brabant Cloud ARK Identifier,Klooster Sint-Theresia van het Kindje Jezus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3235,Wikibase,,1953,,,
a8f6ecca-f03e-5c29-93a0-cbb7208713f4,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/fb80f604-d35d-4503-963a-7f891ca1e81f,https://n2t.net/ark:/15052/fb80f604-d35d-4503-963a-7f891ca1e81f,Brabant Cloud ARK Identifier,Klooster Tivoli,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3236,Wikibase,,1992,,,
e3976307-1f07-5697-a78b-a45aadd6eaac,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/0c668a0b-d504-476b-a668-2a9b4737a41a,https://n2t.net/ark:/15052/0c668a0b-d504-476b-a668-2a9b4737a41a,Brabant Cloud ARK Identifier,Sint-Paulusklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3237,Wikibase,,1982,,,
3556c0df-1039-548e-8f7b-c7056d4a5b3c,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/f75f4fe2-66cf-44f4-b86c-69fa5bfbc171,https://n2t.net/ark:/15052/f75f4fe2-66cf-44f4-b86c-69fa5bfbc171,Brabant Cloud ARK Identifier,Zusterhuis Bethanië,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3238,Wikibase,,1-12-1980,,Gemeentelijk monument,
e29a301f-6131-53bd-bf68-dee43893427f,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/09e7ad5e-3638-4115-9ad7-92b847372814,https://n2t.net/ark:/15052/09e7ad5e-3638-4115-9ad7-92b847372814,Brabant Cloud ARK Identifier,Klooster parochie Sint-Jozef Tivoli,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3239,Wikibase,2010,2000,,,
f7538505-6d07-5e4e-bd43-4574f13ee4c0,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/a87c6d0a-d7ee-4824-af1f-f1969f879ae1,https://n2t.net/ark:/15052/a87c6d0a-d7ee-4824-af1f-f1969f879ae1,Brabant Cloud ARK Identifier,Reparatricenklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3240,Wikibase,1989,1974,,,
50c93483-32fd-5262-bd6a-17246551f411,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/612aeb85-1fbd-4ea9-b930-2344dc13b0f4,https://n2t.net/ark:/15052/612aeb85-1fbd-4ea9-b930-2344dc13b0f4,Brabant Cloud ARK Identifier,Sint-Ignatiusgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3241,Wikibase,1977,1977,,,
39202a1e-74a2-50c0-acc7-14ac71ca6de5,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/67f5d7d5-c9fe-4009-8f31-431a0339ccd8,https://n2t.net/ark:/15052/67f5d7d5-c9fe-4009-8f31-431a0339ccd8,Brabant Cloud ARK Identifier,Sint-Ignatiusgesticht,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3242,Wikibase,1972,20e eeuw,,,
ebb00053-a878-51fe-b8f5-bc9ffe21dd7a,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1b24a991-5270-48bd-9d3c-bfee0b4fdc10,https://n2t.net/ark:/15052/1b24a991-5270-48bd-9d3c-bfee0b4fdc10,Brabant Cloud ARK Identifier,Sint-Theresiapension en zusterhuis,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3243,Wikibase,jaren 90,1991,,,
723000c2-c61e-5a8c-9c11-fdb0368129ee,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/235a668b-3ca5-49c7-a6ee-1a7e33f6e035,https://n2t.net/ark:/15052/235a668b-3ca5-49c7-a6ee-1a7e33f6e035,Brabant Cloud ARK Identifier,Klooster Maria Moeder van de Kerk,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3244,Wikibase,,2015,,Rijksmonument,
8f01ded9-910f-53b5-a125-08a030bac33e,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/e2e3d352-16dd-4094-b8bc-b7898efeac0a,https://n2t.net/ark:/15052/e2e3d352-16dd-4094-b8bc-b7898efeac0a,Brabant Cloud ARK Identifier,Klooster Onze-Lieve-Vrouw Onbevlekt Ontvangen,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3245,Wikibase,,15-10-1884,,,
c2b12dd8-c1ad-5d49-9037-21c4823362cf,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/3b7e1e0c-711f-4b69-bded-d449a0d0b484,https://n2t.net/ark:/15052/3b7e1e0c-711f-4b69-bded-d449a0d0b484,Brabant Cloud ARK Identifier,Huis De Burgh,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3246,Wikibase,,15-7-1936,,Rijksmonument,
ac0c5bc9-8858-5619-888a-9deee8419e8d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/33a953ac-c829-47b7-bb82-5b0223639389,https://n2t.net/ark:/15052/33a953ac-c829-47b7-bb82-5b0223639389,Brabant Cloud ARK Identifier,Huize Sint-Anna,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3247,Wikibase,20e eeuw,1970,,,
c1ca3a69-fd77-5edd-8ef2-f53b3b0af1cc,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/0820232f-1f4d-4a15-84ce-d6fbe820236e,https://n2t.net/ark:/15052/0820232f-1f4d-4a15-84ce-d6fbe820236e,Brabant Cloud ARK Identifier,Klooster bij Don Bosco,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3248,Wikibase,,2002,,,
41d40d63-b591-521e-ac42-0f719c65a201,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/6b661757-e9f3-4d11-a399-38deeea61c8e,https://n2t.net/ark:/15052/6b661757-e9f3-4d11-a399-38deeea61c8e,Brabant Cloud ARK Identifier,Klooster Sancta Ursula,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3249,Wikibase,1957,1930,,,
db8a4b6b-68d9-51f5-bfe1-eefee0a56bd0,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/b954d334-7609-4e4f-80ad-704603f87807,https://n2t.net/ark:/15052/b954d334-7609-4e4f-80ad-704603f87807,Brabant Cloud ARK Identifier,Klooster Terhaghe,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3250,Wikibase,,1991,,,
907d039f-8901-5abb-8f06-7efe582740fb,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/a137fce3-b32a-421e-a936-f601a657a1d3,https://n2t.net/ark:/15052/a137fce3-b32a-421e-a936-f601a657a1d3,Brabant Cloud ARK Identifier,Klooster Zoeten Naam van Jezus,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3251,Wikibase,1-1973,1972,,,
e35edae9-b8b9-5d10-b4d9-2f26505cae44,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/78b4aaf4-16ab-43cb-83ec-d52dc7c18d32,https://n2t.net/ark:/15052/78b4aaf4-16ab-43cb-83ec-d52dc7c18d32,Brabant Cloud ARK Identifier,Kapucijnenklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3252,Wikibase,1991,1991,,,
97c66380-8ab4-5881-b794-e44c4157366e,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/6d66e2e3-c5ba-4bc6-964d-def40fb813ff,https://n2t.net/ark:/15052/6d66e2e3-c5ba-4bc6-964d-def40fb813ff,Brabant Cloud ARK Identifier,Kapucijnenklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3254,Wikibase,,1969,,,
87ab7273-ed1c-5baf-b4e0-6cdb051cff07,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/6baeb478-cf5a-442b-99df-c5a4f742bf35,https://n2t.net/ark:/15052/6baeb478-cf5a-442b-99df-c5a4f742bf35,Brabant Cloud ARK Identifier,Kapucijnenklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3255,Wikibase,,1898,,Rijksmonument,
f282d4e6-b296-5105-938a-0dc4ddc46016,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1d695fc7-97bb-404d-b56c-357d0964206d,https://n2t.net/ark:/15052/1d695fc7-97bb-404d-b56c-357d0964206d,Brabant Cloud ARK Identifier,Kapucijnenklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3256,Wikibase,,1972,,Gemeentelijk monument,
97cc8df3-3cec-5cfe-ba09-3c82d759e8ad,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/42abafbe-2c5c-430f-8a29-525a55a5a258,https://n2t.net/ark:/15052/42abafbe-2c5c-430f-8a29-525a55a5a258,Brabant Cloud ARK Identifier,Huize Miriam,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3257,Wikibase,,1994,,,
1344031d-9e78-55b4-a761-ad81e15cbb5d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/1e822b61-3e9a-4ef6-a3c9-1b9005473653,https://n2t.net/ark:/15052/1e822b61-3e9a-4ef6-a3c9-1b9005473653,Brabant Cloud ARK Identifier,Antoniushuis,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3258,Wikibase,,1937,"[{""resourceId"": ""474e1dd0-4f16-5490-8f92-7b6d6d770ae5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a66e66e-ad2e-53c1-86a8-389e64a30c8c"", ""inverseOntologyProperty"": """"}]",,
94c95c08-ccb3-5346-a55c-fc15edb0b946,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/3eb5a3dd-42e2-492b-af90-07437e30624e,https://n2t.net/ark:/15052/3eb5a3dd-42e2-492b-af90-07437e30624e,Brabant Cloud ARK Identifier,Sint-Jozefdal,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3259,Wikibase,,1980,,Rijksmonument,
a53b945d-db22-59c9-875e-e9530e9f2c9b,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/00dbc14c-8b8d-4ea4-8f54-bc930538ba58,https://n2t.net/ark:/15052/00dbc14c-8b8d-4ea4-8f54-bc930538ba58,Brabant Cloud ARK Identifier,Klooster Den Oversteek,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3260,Wikibase,,1951,,,
58f0f269-7be6-5ceb-a6e7-38f71eda9b9d,single,0,CC BY-SA,Nederlands,https://n2t.net/ark:/15052/73b70e39-c7f4-4484-99dc-cf98bbde9a33,https://n2t.net/ark:/15052/73b70e39-c7f4-4484-99dc-cf98bbde9a33,Brabant Cloud ARK Identifier,San Francescoklooster,Primary,Nederlands,Nederlands,http://gebouwen.brabantcloud.nl/entity/Q3261,Wikibase,2002,2002,,,
