ResourceID,card,card_order,dedication_activity_actor,dedication_activity_actor_role,resource_id,identifier_content,identifier_type,name,alt_names,other_identifier_content,other_identifier_type
29871791-86a2-5f0e-a14b-4455645d0ee7,dedications,6,"[{""resourceId"": ""4ecee74b-1df1-5e01-8042-92d8413f4068"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5fd75b29-232a-50f1-9805-88c1d812e3b8"", ""inverseOntologyProperty"": """"}]",Dedicated to,4ecee74b-1df1-5e01-8042-92d8413f4068,https://n2t.net/ark:/15052/418a482a-992b-4a3b-9284-5f96524d665f,Brabant Cloud ARK Identifier,Agnes,"['Sint-Agnes', 'Agnes (heilige)', 'Heilige Agnes', 'Sint Agnes']",https://www.wikidata.org/entity/Q210096,Wikidata
0d289695-b0ea-5781-9d9f-cb3648d1c52d,dedications,6,"[{""resourceId"": ""0c82dc77-537a-5499-a0f2-3cab2e84c237"", ""ontologyProperty"": """", ""resourceXresourceId"": ""34312549-351d-5adf-b978-2f27d8a97fdb"", ""inverseOntologyProperty"": """"}]",Dedicated to,0c82dc77-537a-5499-a0f2-3cab2e84c237,https://n2t.net/ark:/15052/716ca764-65e3-48b4-957a-af352d0bbf7c,Brabant Cloud ARK Identifier,Adrianus,"['Sint Adrianus', 'Sint-Adrianus', 'Sint-Adriaan', 'Sint Adriaan']",https://www.wikidata.org/entity/Q374822,Wikidata
cecd94bc-052f-5dc8-9af8-329800c729f6,dedications,6,"[{""resourceId"": ""7b2f689c-00ef-5ce8-835c-fa4813e2d3f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f317f85-07cf-5c4a-922f-115b25f0dcc6"", ""inverseOntologyProperty"": """"}]",Dedicated to,7b2f689c-00ef-5ce8-835c-fa4813e2d3f3,https://n2t.net/ark:/15052/8149164b-f7d3-44be-813f-7865b2fa6d98,Brabant Cloud ARK Identifier,Theresia van Lisieux,"['Sint-Theresia van Lisieux', 'Teresia van Lisieux', 'Sint-Theresia van het kind Jezus', 'St. Theresia van Lisieux', 'Theresia van het kind Jezus', 'Sint Theresia van Lisieux', 'Kleine Theresia', 'Heilige Theresia van het Kind Jezus', 'Heilige Theresia van het Kind Jesus', 'Theresia van het Kind Jezus en het Heilig Aanschijn', 'H. Theresia van het Kind Jezus']",https://www.wikidata.org/entity/Q181715,Wikidata
70fb3910-9e6a-596b-86ca-4fef628aeab5,dedications,6,"[{""resourceId"": ""7b2f689c-00ef-5ce8-835c-fa4813e2d3f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f317f85-07cf-5c4a-922f-115b25f0dcc6"", ""inverseOntologyProperty"": """"}]",Dedicated to,7b2f689c-00ef-5ce8-835c-fa4813e2d3f3,https://n2t.net/ark:/15052/8149164b-f7d3-44be-813f-7865b2fa6d98,Brabant Cloud ARK Identifier,Theresia van Lisieux,"['Heilige Theresia van het Kind Jezus', 'Kleine Theresia', 'Theresia van het Kind Jezus en het Heilig Aanschijn', 'Heilige Theresia van het Kind Jesus', 'H. Theresia van het Kind Jezus', 'Theresia van het kind Jezus', 'Teresia van Lisieux', 'St. Theresia van Lisieux', 'Sint-Theresia van Lisieux', 'Sint Theresia van Lisieux', 'Sint-Theresia van het kind Jezus']",https://www.wikidata.org/entity/Q181715,Wikidata
d0cbe464-03bf-56b8-aba7-c4d7fcd723ea,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['Sint-Anthonius van Padua', 'H. Antonius', 'Sint Anthonius van Padua', 'Heilige Antonius']",https://www.wikidata.org/entity/Q167477,Wikidata
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,dedications,6,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,Franciscus van Assisi,"['Sint-Franciscus van Assisië', 'Sint-Franciscus van Assisie', 'Franciscus van Assisië']",https://www.wikidata.org/entity/Q676555,Wikidata
28ceb3e6-7025-588a-aacc-4a56cc36c982,dedications,6,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,d39e5c88-b1a3-52ff-891f-491c8e1e5815,https://n2t.net/ark:/15052/0691a3f5-46d0-4252-8e05-613391d1598a,Brabant Cloud ARK Identifier,Maria,"['Onze-Lieve-Vrouw', 'Onze-Lieve-Vrouwe', 'Onze Lieve Vrouw', 'OLV', 'Moeder van God', 'Moeder Gods', 'Mary', 'Maria van Nazareth', 'Maria (moeder van jezus)', 'Maagd Maria', 'Heilige Maagd Maria', 'Heilige Maagd', 'Onze Lieve Vrouwe', 'Sint-Maria']",https://www.wikidata.org/entity/Q345,Wikidata
715feb16-824e-5e80-a7de-9b3b0eada25b,dedications,6,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,Franciscus van Assisi,"['Sint-Franciscus van Assisië', 'Franciscus van Assisië', 'Sint-Franciscus van Assisie']",https://www.wikidata.org/entity/Q676555,Wikidata
041f9ab1-6ca8-582e-996b-ca845b857dd0,dedications,6,"[{""resourceId"": ""23763546-46d9-5fc5-bcd4-63abc84e7364"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3cd18305-907c-5642-a7b9-39375940c4c2"", ""inverseOntologyProperty"": """"}]",Dedicated to,23763546-46d9-5fc5-bcd4-63abc84e7364,https://n2t.net/ark:/15052/e4f9a8f8-f0ec-49b4-b992-49b88e392c6e,Brabant Cloud ARK Identifier,Franciscus van Sales,,,
0d38d0f0-652d-56fb-9829-a4e8ee24120a,dedications,6,"[{""resourceId"": ""7b2f689c-00ef-5ce8-835c-fa4813e2d3f3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f317f85-07cf-5c4a-922f-115b25f0dcc6"", ""inverseOntologyProperty"": """"}]",Dedicated to,7b2f689c-00ef-5ce8-835c-fa4813e2d3f3,https://n2t.net/ark:/15052/8149164b-f7d3-44be-813f-7865b2fa6d98,Brabant Cloud ARK Identifier,Theresia van Lisieux,"['Sint-Theresia van Lisieux', 'Sint-Theresia van het kind Jezus', 'Sint Theresia van Lisieux', 'Heilige Theresia van het Kind Jesus', 'Heilige Theresia van het Kind Jezus', 'Kleine Theresia', 'Theresia van het Kind Jezus en het Heilig Aanschijn', 'H. Theresia van het Kind Jezus', 'St. Theresia van Lisieux', 'Teresia van Lisieux', 'Theresia van het kind Jezus']",https://www.wikidata.org/entity/Q181715,Wikidata
4382d355-4e4f-5f67-a565-a87ce4153bb9,dedications,6,"[{""resourceId"": ""6ffb8e70-f126-5679-8c4a-b0ef0829b12b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""911e0be0-280c-5e92-baaf-640a7fe7ca23"", ""inverseOntologyProperty"": """"}]",Dedicated to,6ffb8e70-f126-5679-8c4a-b0ef0829b12b,https://n2t.net/ark:/15052/b416d618-4b7a-4e9a-aab1-b859f451ffaa,Brabant Cloud ARK Identifier,Johannes Nepomucenus,"['Johannes Nepomuk', 'Johannes van Nepomuk', 'Sint-Jan van Nepomuk', 'Jan Nepomucky']",https://www.wikidata.org/entity/Q221522,Wikidata
b2cca16c-4e28-57c7-b230-15de5c9fc7cb,dedications,6,"[{""resourceId"": ""0f7d429b-a97f-538b-9493-bb7f7c48ebee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da257dc4-915a-5fff-9677-18c00baaa63e"", ""inverseOntologyProperty"": """"}]",Dedicated to,0f7d429b-a97f-538b-9493-bb7f7c48ebee,https://n2t.net/ark:/15052/784328f5-8120-40e4-b084-26993f2a6511,Brabant Cloud ARK Identifier,Jozef van Nazareth,"['Sint-Jozef Arbeider', 'Sint-Joseph', 'Sint Josef', 'Heilige Jozef', 'Sint Jozef', 'Sint-Jozef', 'Sint Joseph', 'Sint-Josef']",https://www.wikidata.org/entity/Q128267,Wikidata
6fe74442-5030-51ae-a215-68e1677c25b2,dedications,6,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,d39e5c88-b1a3-52ff-891f-491c8e1e5815,https://n2t.net/ark:/15052/df04c60e-0397-4909-ba79-ce85194b2479,Brabant Cloud ARK Identifier,Maria,"['Moeder Gods', 'Moeder van God', 'Mary', 'Maria van Nazareth', 'Maria (moeder van jezus)', 'Maagd Maria', 'OLV', 'Onze Lieve Vrouw', 'Onze-Lieve-Vrouw', 'Onze-Lieve-Vrouwe', 'Sint-Maria', 'Onze Lieve Vrouwe', 'Heilige Maagd', 'Heilige Maagd Maria']",https://www.wikidata.org/entity/Q345,Wikidata
6fe74442-5030-51ae-a215-68e1677c25b2,dedications,6,"[{""resourceId"": ""e4fdbac9-c86e-562a-98ba-a09fa28b0c63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0817bcc0-0c71-561c-ae9d-e60b4b99e7a8"", ""inverseOntologyProperty"": """"}]",Dedicated to,e4fdbac9-c86e-562a-98ba-a09fa28b0c63,https://n2t.net/ark:/15052/df04c60e-0397-4909-ba79-ce85194b2479,Brabant Cloud ARK Identifier,Anna,"['Heilige Anna', 'St. Anna', 'Sint Anna', 'Sint-Anna', 'Hannah']",https://www.wikidata.org/entity/Q164294,Wikidata
dd77adc8-fda3-5e8a-b788-1dbd5f0f583c,dedications,6,"[{""resourceId"": ""05106e0c-c382-53ff-9217-3fa6c2d21d8e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a736568-3233-5b96-9378-f92033ecbfa1"", ""inverseOntologyProperty"": """"}]",Dedicated to,05106e0c-c382-53ff-9217-3fa6c2d21d8e,https://n2t.net/ark:/15052/d70db8c0-3cfd-4f25-a5c0-578a98ec0a68,Brabant Cloud ARK Identifier,Gerardus Majella,Sint-Gerardus Majella,https://www.wikidata.org/entity/Q562233,Wikidata
9b111893-c7bd-5601-bd42-debc9e78e835,dedications,6,"[{""resourceId"": ""839da225-338a-5058-ad46-87c69a5da819"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4256b116-6806-57ce-9864-147c766e0c99"", ""inverseOntologyProperty"": """"}]",Dedicated to,839da225-338a-5058-ad46-87c69a5da819,https://n2t.net/ark:/15052/fb7c15d0-d9e7-480a-877f-307c1474317b,Brabant Cloud ARK Identifier,Bernardus van Clairvaux,"['Bernard van Clairvaux', 'Sint Bernardus', 'Sint-Bernardus']",https://www.wikidata.org/entity/Q188411,Wikidata
40c33c98-e34f-5b98-81b0-b0cc8719a7a0,dedications,6,"[{""resourceId"": ""bbb905c6-17f5-587c-a808-52d81a851a1d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ef9466e-f522-573d-a274-0f220be0265e"", ""inverseOntologyProperty"": """"}]",Dedicated to,bbb905c6-17f5-587c-a808-52d81a851a1d,https://n2t.net/ark:/15052/b09c4993-4130-4c7b-a6c7-63f3cbec2330,Brabant Cloud ARK Identifier,Aloysius Gonzaga,"['Sint-Aloysius Gonzaga', 'Aloysius van Gonzaga']",https://www.wikidata.org/entity/Q310307,Wikidata
a4683f23-5b09-50a0-937e-36f21c16e595,dedications,6,"[{""resourceId"": ""e4fdbac9-c86e-562a-98ba-a09fa28b0c63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0817bcc0-0c71-561c-ae9d-e60b4b99e7a8"", ""inverseOntologyProperty"": """"}]",Dedicated to,e4fdbac9-c86e-562a-98ba-a09fa28b0c63,https://n2t.net/ark:/15052/98068045-1944-478f-a0c0-6ec7acbc32a5,Brabant Cloud ARK Identifier,Anna,"['Heilige Anna', 'Hannah', 'Sint-Anna', 'Sint Anna', 'St. Anna']",https://www.wikidata.org/entity/Q164294,Wikidata
927e2ebc-000a-5d8c-909b-84b06e1c6fa5,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['H. Antonius', 'Heilige Antonius', 'Sint Anthonius van Padua', 'Sint-Anthonius van Padua']",https://www.wikidata.org/entity/Q167477,Wikidata
c3e50d7d-b93b-5ad4-b07f-dff8d60f1ef7,dedications,6,"[{""resourceId"": ""4ecee74b-1df1-5e01-8042-92d8413f4068"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5fd75b29-232a-50f1-9805-88c1d812e3b8"", ""inverseOntologyProperty"": """"}]",Dedicated to,4ecee74b-1df1-5e01-8042-92d8413f4068,https://n2t.net/ark:/15052/418a482a-992b-4a3b-9284-5f96524d665f,Brabant Cloud ARK Identifier,Agnes,"['Sint-Agnes', 'Agnes (heilige)', 'Heilige Agnes', 'Sint Agnes']",https://www.wikidata.org/entity/Q210096,Wikidata
c185dbf6-68d1-5bd5-8086-6e93bf5843ef,dedications,6,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,d39e5c88-b1a3-52ff-891f-491c8e1e5815,https://n2t.net/ark:/15052/0691a3f5-46d0-4252-8e05-613391d1598a,Brabant Cloud ARK Identifier,Maria,"['Maria van Nazareth', 'Mary', 'Maria (moeder van jezus)', 'Maagd Maria', 'Heilige Maagd Maria', 'Heilige Maagd', 'Onze Lieve Vrouwe', 'Moeder Gods', 'Moeder van God', 'OLV', 'Onze Lieve Vrouw', 'Onze-Lieve-Vrouw', 'Onze-Lieve-Vrouwe', 'Sint-Maria']",https://www.wikidata.org/entity/Q345,Wikidata
fd7ca960-c47b-5155-8e11-566137edad6b,dedications,6,"[{""resourceId"": ""1c00afbd-830c-54ba-8b47-74196e11e616"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c6d19c5-f6ec-5802-8e1b-f8de639227d9"", ""inverseOntologyProperty"": """"}]",Dedicated to,1c00afbd-830c-54ba-8b47-74196e11e616,https://n2t.net/ark:/15052/cde34379-503f-41c1-b8f5-022819e443a4,Brabant Cloud ARK Identifier,Jakobus de Meerdere,"['St. Jacob', 'Sint-Jacob de Meerdere', 'Sint Jacob', 'Jacobus de Meerdere', 'St. Jacobus', 'Sint-Jacobus de Meerdere', 'Sint Jacobus', 'St. Jacobus de Meerdere', 'Jacobus de Oudere', 'Sint-Jacobus', 'St. Jacob de Meerdere', 'Sint-Jacob']",https://www.wikidata.org/entity/Q43999,Wikidata
620075c4-f41e-559f-a3c3-46981ee53990,dedications,6,"[{""resourceId"": ""5bd78a1e-723f-5f51-bd0b-1d7aa4144220"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0258c3e-5fbe-5211-a556-41cbac3882bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,5bd78a1e-723f-5f51-bd0b-1d7aa4144220,https://n2t.net/ark:/15052/e4a3ca32-eb24-4872-b7e2-5ae779f12096,Brabant Cloud ARK Identifier,Franciscus van Assisi,"['Franciscus van Assisië', 'Sint-Franciscus van Assisië', 'Sint-Franciscus van Assisie']",https://www.wikidata.org/entity/Q676555,Wikidata
f85dbdaa-dab1-55a2-8a29-87fb800348ba,dedications,6,"[{""resourceId"": ""f9e34b8b-82a5-57cc-bf67-d6ca9b5a0f31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""446762fc-0754-54c1-909c-6d5a07fd1a6e"", ""inverseOntologyProperty"": """"}]",Dedicated to,f9e34b8b-82a5-57cc-bf67-d6ca9b5a0f31,https://n2t.net/ark:/15052/28474656-f11d-4c2d-8421-52cd8ea1907c,Brabant Cloud ARK Identifier,Gertrudis van Nijvel,"['Sint-Gertrudis', 'Sint Gertrudis', 'Sint Geertruide', 'Gertrudis van Landen', 'Gertrud', 'Geertrui van Nijvel', 'Geertrudis']",https://www.wikidata.org/entity/Q235619,Wikidata
97f670f9-1272-5a40-b9b7-f80195fd8324,dedications,6,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,d39e5c88-b1a3-52ff-891f-491c8e1e5815,https://n2t.net/ark:/15052/0691a3f5-46d0-4252-8e05-613391d1598a,Brabant Cloud ARK Identifier,Maria,"['Sint-Maria', 'Onze Lieve Vrouwe', 'Onze-Lieve-Vrouw', 'Onze-Lieve-Vrouwe', 'OLV', 'Onze Lieve Vrouw', 'Moeder van God', 'Mary', 'Moeder Gods', 'Maria van Nazareth', 'Maria (moeder van jezus)', 'Maagd Maria', 'Heilige Maagd', 'Heilige Maagd Maria']",https://www.wikidata.org/entity/Q345,Wikidata
d8c8aa4b-f2e9-52f2-aba5-1326ac8938f8,dedications,6,"[{""resourceId"": ""f9e34b8b-82a5-57cc-bf67-d6ca9b5a0f31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""446762fc-0754-54c1-909c-6d5a07fd1a6e"", ""inverseOntologyProperty"": """"}]",Dedicated to,f9e34b8b-82a5-57cc-bf67-d6ca9b5a0f31,https://n2t.net/ark:/15052/28474656-f11d-4c2d-8421-52cd8ea1907c,Brabant Cloud ARK Identifier,Gertrudis van Nijvel,"['Sint-Gertrudis', 'Sint Gertrudis', 'Sint Geertruide', 'Gertrudis van Landen', 'Gertrud', 'Geertrui van Nijvel', 'Geertrudis']",https://www.wikidata.org/entity/Q235619,Wikidata
29564380-7f30-5c9a-9560-fd298ed1b9fa,dedications,6,"[{""resourceId"": ""5306853f-ff7a-5463-abf0-f6a4e8ff8328"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d0177de2-f6dc-506f-8ae3-85791b0f2093"", ""inverseOntologyProperty"": """"}]",Dedicated to,5306853f-ff7a-5463-abf0-f6a4e8ff8328,https://n2t.net/ark:/15052/6a2ef4ae-8851-4556-8e7e-472730a757e1,Brabant Cloud ARK Identifier,Norbertus van Xanten,"['Sint-Norbert', 'Norbertus van Gennep', 'Sint-Norbertus', 'Norbert van Gennep', 'Norbertus', 'Heilige Norbertus', 'St. Norbert of Xanten']",https://www.wikidata.org/entity/Q160374,Wikidata
63d37518-735d-5959-a0a3-61d05a3b0430,dedications,6,"[{""resourceId"": ""105af149-0a71-50e2-9b07-ddc4694f1ba9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4654cfc-f9bd-5797-b5aa-b9a93688242d"", ""inverseOntologyProperty"": """"}]",Dedicated to,105af149-0a71-50e2-9b07-ddc4694f1ba9,https://n2t.net/ark:/15052/20e59a26-edfe-4734-975b-b00fad374ef5,Brabant Cloud ARK Identifier,Franciscus Xaverius,"['Franciscus Xavier', 'Francisco Xavier', 'Sint-Franciscus Xaverius']",https://www.wikidata.org/entity/Q163900,Wikidata
29dd7eb1-f3ae-596e-b39a-4e3422d6531a,dedications,6,"[{""resourceId"": ""d39e5c88-b1a3-52ff-891f-491c8e1e5815"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba71dae4-4541-520e-9a90-527f8e985674"", ""inverseOntologyProperty"": """"}]",Dedicated to,d39e5c88-b1a3-52ff-891f-491c8e1e5815,https://n2t.net/ark:/15052/0691a3f5-46d0-4252-8e05-613391d1598a,Brabant Cloud ARK Identifier,Maria,"['Onze Lieve Vrouw', 'Onze-Lieve-Vrouw', 'Onze-Lieve-Vrouwe', 'Sint-Maria', 'OLV', 'Moeder van God', 'Mary', 'Moeder Gods', 'Maagd Maria', 'Maria (moeder van jezus)', 'Maria van Nazareth', 'Heilige Maagd Maria', 'Heilige Maagd', 'Onze Lieve Vrouwe']",https://www.wikidata.org/entity/Q345,Wikidata
42e280a0-7309-56c4-bb16-098af40d6841,dedications,6,"[{""resourceId"": ""0707b621-032a-5dc8-a36b-05767ff34ddc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0388fcd9-cc4b-5a61-b4a3-31a87bc75611"", ""inverseOntologyProperty"": """"}]",Dedicated to,0707b621-032a-5dc8-a36b-05767ff34ddc,https://n2t.net/ark:/15052/ce29c7eb-f6cf-4db5-81d4-07e8c15ada99,Brabant Cloud ARK Identifier,Jakobus de Rechtvaardige,"['Jacobus de Rechtvaardige', 'Jakobus de Mindere', 'Jacobus', 'Broer van Jezus', 'Jakobus de Jongere', 'Jakobus Apostel Minor', 'Jacobus de Mindere', 'Jacobus Apostel Minor', 'Jacobus de Jongere', 'Jakobus']",http://www.wikidata.org/entity/Q26925,Wikidata
3c6441a3-164b-586e-974f-e45fea881be7,dedications,6,"[{""resourceId"": ""c2991d38-cf28-538c-88b8-d670ce439f80"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50b8f116-ab36-5353-851c-79c98ed0fba6"", ""inverseOntologyProperty"": """"}]",Dedicated to,c2991d38-cf28-538c-88b8-d670ce439f80,https://n2t.net/ark:/15052/a4791857-abe1-4a3d-b7d1-f79d38c5258a,Brabant Cloud ARK Identifier,Bonifatius,"['Sint-Bonifatius', 'Winfried', 'Sint Bonifatius', 'Bonifatius van Mainz', 'Wynfreth', 'Bonifacius']",https://www.wikidata.org/entity/Q160445,Wikidata
649bd533-ab3e-5742-b226-ce02ea6a8aa4,dedications,6,"[{""resourceId"": ""25deda7a-ddfd-51dc-8c07-9276db5cac09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""13c9c941-e014-5bfe-8925-50a616378448"", ""inverseOntologyProperty"": """"}]",Dedicated to,25deda7a-ddfd-51dc-8c07-9276db5cac09,https://n2t.net/ark:/15052/9c2155ed-5fad-4afd-a4f1-9d33b0ccf662,Brabant Cloud ARK Identifier,Herman Jozef van Stienfeld,Herman-Jozef,https://www.wikidata.org/entity/Q460103,Wikidata
8f956d77-58cd-504d-80b8-20cb9ef2b120,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['Sint-Anthonius van Padua', 'H. Antonius', 'Heilige Antonius', 'Sint Anthonius van Padua']",https://www.wikidata.org/entity/Q167477,Wikidata
23c2f2a3-3e0c-5d59-ad43-d964732bbe32,dedications,6,"[{""resourceId"": ""c7500f25-d947-5020-936e-87e1b8103095"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f22ef0c-624c-5eb8-a11b-2452745e07bd"", ""inverseOntologyProperty"": """"}]",Dedicated to,c7500f25-d947-5020-936e-87e1b8103095,https://n2t.net/ark:/15052/11d237fc-54ca-4996-9289-46f1de6315c3,Brabant Cloud ARK Identifier,Augustinus van Hippo,"['St. Augustinus', 'Sint Augustinus', 'Sint-Augustinus']",https://www.wikidata.org/entity/Q8018,Wikidata
6acaf311-ca04-564b-b435-d8031674b768,dedications,6,"[{""resourceId"": ""73ca8255-34cb-5d22-8243-51fd3e2ef60b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d45f0faa-4ccd-5753-bcdd-24adea5ef6d0"", ""inverseOntologyProperty"": """"}]",Dedicated to,73ca8255-34cb-5d22-8243-51fd3e2ef60b,https://n2t.net/ark:/15052/370a75b3-aabd-47a2-8bb0-7b2a70ba2ed6,Brabant Cloud ARK Identifier,Gerlachus van Houthem,,https://www.wikidata.org/entity/Q2513383,Wikidata
6acaf311-ca04-564b-b435-d8031674b768,dedications,6,"[{""resourceId"": ""c312a6ac-3bed-5a5e-a5a0-08f61125a695"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8514b95d-f0e6-5467-bf8c-d18b6cd5c6e4"", ""inverseOntologyProperty"": """"}]",Dedicated to,c312a6ac-3bed-5a5e-a5a0-08f61125a695,https://n2t.net/ark:/15052/370a75b3-aabd-47a2-8bb0-7b2a70ba2ed6,Brabant Cloud ARK Identifier,Eligius van Noyon,Eligius,https://www.wikidata.org/entity/Q360798,Wikidata
ec64d8c1-57b1-5fca-8986-0b05c88eaa2c,dedications,6,"[{""resourceId"": ""73ca8255-34cb-5d22-8243-51fd3e2ef60b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d45f0faa-4ccd-5753-bcdd-24adea5ef6d0"", ""inverseOntologyProperty"": """"}]",Dedicated to,73ca8255-34cb-5d22-8243-51fd3e2ef60b,https://n2t.net/ark:/15052/92fc3657-3ca6-4a56-927c-a2031198ca6b,Brabant Cloud ARK Identifier,Gerlachus van Houthem,,https://www.wikidata.org/entity/Q2513383,Wikidata
18e6071c-8c9a-579b-a2cb-3e0b742487aa,dedications,6,"[{""resourceId"": ""49bd5f4b-4f00-5018-9902-8aece574e08d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03ae9f86-7b01-552a-8399-5c33fac5a504"", ""inverseOntologyProperty"": """"}]",Dedicated to,49bd5f4b-4f00-5018-9902-8aece574e08d,https://n2t.net/ark:/15052/5eec7aae-1589-4935-8752-3e7ed69e1e2c,Brabant Cloud ARK Identifier,Antonius van Padua,"['Heilige Antonius', 'H. Antonius', 'Sint Anthonius van Padua', 'Sint-Anthonius van Padua']",https://www.wikidata.org/entity/Q167477,Wikidata
5962c860-1749-5137-913c-fee0eb640439,dedications,6,"[{""resourceId"": ""d2c4280c-35eb-5750-bea9-3090ab52ddb3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba499384-7a73-51bf-adb1-2eee385fbc1d"", ""inverseOntologyProperty"": """"}]",Dedicated to,d2c4280c-35eb-5750-bea9-3090ab52ddb3,https://n2t.net/ark:/15052/5efb3721-d5f9-4e83-adf7-6f034104ff72,Brabant Cloud ARK Identifier,Johannes de Evangelist,"['Evangelist Johannes', 'Johannes', 'Heilige Johannes', 'Johannes Evangelist', 'Sint Jan Evangelist', 'Sint Johannes Evangelist', 'Sint-Jan Evangelist', 'Sint-Jan-Evangelist', 'Sint-Johannes Evangelist', 'Apostel Johannes', 'Johannes Zebedeus', 'Johannes Zebedeüs', 'Sint-Jan in de Olie', 'Sint-Jan-in-de-Olie', 'Joannes Evangelist']","['https://www.wikidata.org/entity/Q328804', 'https://www.wikidata.org/entity/Q44015']",Wikidata
