ResourceID,card,card_order,other_identifier_content,other_identifier_type
c2b12dd8-c1ad-5d49-9037-21c4823362cf,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae031-002158,MIP
ac0c5bc9-8858-5619-888a-9deee8419e8d,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3247,Wikibase
c1ca3a69-fd77-5edd-8ef2-f53b3b0af1cc,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3248,Wikibase
41d40d63-b591-521e-ac42-0f719c65a201,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3249,Wikibase
db8a4b6b-68d9-51f5-bfe1-eefee0a56bd0,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3250,Wikibase
907d039f-8901-5abb-8f06-7efe582740fb,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3251,Wikibase
e35edae9-b8b9-5d10-b4d9-2f26505cae44,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3252,Wikibase
e35edae9-b8b9-5d10-b4d9-2f26505cae44,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae031-002413,MIP
97c66380-8ab4-5881-b794-e44c4157366e,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3254,Wikibase
97c66380-8ab4-5881-b794-e44c4157366e,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae050-000494,MIP
87ab7273-ed1c-5baf-b4e0-6cdb051cff07,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3255,Wikibase
87ab7273-ed1c-5baf-b4e0-6cdb051cff07,other_identifiers,2,https://www.bossche-encyclopedie.nl/overig/kloosters/kapucijnen.htm,regioWiki
87ab7273-ed1c-5baf-b4e0-6cdb051cff07,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/21598,RCE Monuments
87ab7273-ed1c-5baf-b4e0-6cdb051cff07,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ht052-003075,MIP
f282d4e6-b296-5105-938a-0dc4ddc46016,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3256,Wikibase
f282d4e6-b296-5105-938a-0dc4ddc46016,other_identifiers,2,https://nl.wikipedia.org/wiki/Lijst_van_gemeentelijke_monumenten_in_Moerdijk#Standdaarbuiten,RCE Monuments
97cc8df3-3cec-5cfe-ba09-3c82d759e8ad,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3257,Wikibase
97cc8df3-3cec-5cfe-ba09-3c82d759e8ad,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae031-002409,MIP
1344031d-9e78-55b4-a761-ad81e15cbb5d,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3258,Wikibase
94c95c08-ccb3-5346-a55c-fc15edb0b946,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3259,Wikibase
94c95c08-ccb3-5346-a55c-fc15edb0b946,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/14650,RCE Monuments
94c95c08-ccb3-5346-a55c-fc15edb0b946,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae031-002527,MIP
a53b945d-db22-59c9-875e-e9530e9f2c9b,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3260,Wikibase
58f0f269-7be6-5ceb-a6e7-38f71eda9b9d,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3261,Wikibase
58f0f269-7be6-5ceb-a6e7-38f71eda9b9d,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb034-004486,MIP
6f9d2113-52b3-5155-8b16-77dbcb074750,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3262,Wikibase
6f9d2113-52b3-5155-8b16-77dbcb074750,other_identifiers,2,"['https://monumentenregister.cultureelerfgoed.nl/monumenten/516653', 'https://monumentenregister.cultureelerfgoed.nl/monumenten/516654']",RCE Monuments
6f9d2113-52b3-5155-8b16-77dbcb074750,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb034-004498,MIP
aa9a54fb-a9d8-5b8e-b326-17edf2d485a0,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3263,Wikibase
aa9a54fb-a9d8-5b8e-b326-17edf2d485a0,other_identifiers,2,https://nl.wikipedia.org/wiki/Lijst_van_gemeentelijke_monumenten_in_Etten-Leur,RCE Monuments
aa9a54fb-a9d8-5b8e-b326-17edf2d485a0,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb034-004497,MIP
4dc4eb65-07b4-5e3c-932c-02f66991b157,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3264,Wikibase
4dc4eb65-07b4-5e3c-932c-02f66991b157,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb034-004566,MIP
29871791-86a2-5f0e-a14b-4455645d0ee7,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3265,Wikibase
0d289695-b0ea-5781-9d9f-cb3648d1c52d,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3266,Wikibase
0d289695-b0ea-5781-9d9f-cb3648d1c52d,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/520051,RCE Monuments
0d289695-b0ea-5781-9d9f-cb3648d1c52d,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_bk090-002263,MIP
c8ab0ca0-0dec-5221-9295-616acaecb953,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3267,Wikibase
cecd94bc-052f-5dc8-9af8-329800c729f6,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3269,Wikibase
cecd94bc-052f-5dc8-9af8-329800c729f6,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt109-003736,MIP
70fb3910-9e6a-596b-86ca-4fef628aeab5,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3270,Wikibase
fd1dd582-5c64-523d-9c97-944c3eae9fc7,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3271,Wikibase
d0cbe464-03bf-56b8-aba7-c4d7fcd723ea,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3273,Wikibase
d0cbe464-03bf-56b8-aba7-c4d7fcd723ea,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt072-000249,MIP
88b7736b-d23a-5f4a-a370-bf8cef09c940,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3274,Wikibase
88b7736b-d23a-5f4a-a370-bf8cef09c940,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae038-002802,MIP
4f42413a-d141-56d8-9d2d-4a27a3f7ba2c,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3275,Wikibase
1f9e7d76-32c0-5f42-8551-34d8366eca1a,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3276,Wikibase
1f9e7d76-32c0-5f42-8551-34d8366eca1a,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae050-000302,MIP
46217529-7dfb-5b86-bf4a-5bf2dd7abec1,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3277,Wikibase
884bf317-bcc2-5ff2-b4e3-bd113cc471a4,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3278,Wikibase
f076ccd4-1eae-530d-8800-81c429e0a8a6,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3279,Wikibase
773eee68-9b36-5945-8e0f-8a2fc74e09ea,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3280,Wikibase
0cbec66a-a274-5249-a3fc-bd5576c4bea8,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3281,Wikibase
47a72f52-6bb5-54cc-85a9-7f009d4bb305,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3282,Wikibase
8c6d2234-735e-5f0a-8ef4-bbee0f912a3d,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3283,Wikibase
8c6d2234-735e-5f0a-8ef4-bbee0f912a3d,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_bp039-001155,MIP
f6603c7f-f07b-57cd-9fe6-a24daa0abd8a,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3284,Wikibase
41022a3d-74d1-57c7-93e1-8f7ae2b7944f,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3285,Wikibase
41022a3d-74d1-57c7-93e1-8f7ae2b7944f,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/519144,RCE Monuments
41022a3d-74d1-57c7-93e1-8f7ae2b7944f,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_mk098-000026,MIP
b5b883cf-bd52-559a-8257-28362145d48c,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3287,Wikibase
8bf012e1-644d-563d-9121-bf0045237888,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3288,Wikibase
93bd02f6-451c-5f48-8ed4-7997d0ad3c09,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3289,Wikibase
83f7c6ea-ddf5-56e1-b2d3-8a6d5ad9440c,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3290,Wikibase
f67ed420-1a24-586d-857c-88a48176fc63,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3291,Wikibase
f67ed420-1a24-586d-857c-88a48176fc63,other_identifiers,2,"['https://ruimtelijkeplannen.gemert-bakel.nl/NL.IMRO.1652.HME2013-ON01/b_NL.IMRO.1652.HME2013-ON01_Monument.pdf', 'https://nl.wikipedia.org/wiki/Lijst_van_gemeentelijke_monumenten_in_Gemert-Bakel#Handel']",RCE Monuments
5a2e21b2-2b23-5f8d-abb8-c75899917d0e,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3292,Wikibase
516decb7-c301-5b97-b894-36352e0e647d,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3293,Wikibase
28ceb3e6-7025-588a-aacc-4a56cc36c982,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3294,Wikibase
715feb16-824e-5e80-a7de-9b3b0eada25b,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3295,Wikibase
35614acc-2907-5906-9823-0105b516076c,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3296,Wikibase
041f9ab1-6ca8-582e-996b-ca845b857dd0,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3297,Wikibase
041f9ab1-6ca8-582e-996b-ca845b857dd0,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/517007,RCE Monuments
041f9ab1-6ca8-582e-996b-ca845b857dd0,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt041-004581,MIP
2bfa5022-4be8-53eb-a3d9-695bf83eb20b,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3298,Wikibase
eba891b9-e1d9-5da2-9932-0da9d12b601c,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3299,Wikibase
eba891b9-e1d9-5da2-9932-0da9d12b601c,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt041-004577,MIP
617c39ed-3487-55a4-a219-0cfdd88ced53,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3300,Wikibase
617c39ed-3487-55a4-a219-0cfdd88ced53,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt041-004602,MIP
0d38d0f0-652d-56fb-9829-a4e8ee24120a,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3301,Wikibase
0d38d0f0-652d-56fb-9829-a4e8ee24120a,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt041-004645,MIP
7de535c5-b447-550f-adab-418da67efce5,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3302,Wikibase
516f7cf5-82e3-55a2-8f0a-2f0ee00d7442,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3303,Wikibase
45052225-6142-5fd9-a644-098498c40a88,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3304,Wikibase
c330c118-3817-512c-8417-05c93732f123,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3305,Wikibase
4382d355-4e4f-5f67-a565-a87ce4153bb9,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3306,Wikibase
f30e4476-6c05-5f9b-b95c-f2051a0227ec,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3307,Wikibase
c8c4dd91-390a-52fb-820f-444f9a74f6ae,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3308,Wikibase
c8017007-48e9-59bf-8bc1-ea2b4a225d23,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3309,Wikibase
1aa7348e-4653-5dd3-b7fc-99221687a820,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3310,Wikibase
1aa7348e-4653-5dd3-b7fc-99221687a820,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/17216,RCE Monuments
a8acd29c-cde6-511c-a475-85af87a33072,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3311,Wikibase
a8acd29c-cde6-511c-a475-85af87a33072,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/17211,RCE Monuments
422f9f1e-1129-51da-b81c-6046658c4ee0,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3315,Wikibase
422f9f1e-1129-51da-b81c-6046658c4ee0,other_identifiers,2,"['https://monumentenregister.cultureelerfgoed.nl/monumenten/517021', 'https://monumentenregister.cultureelerfgoed.nl/monumenten/526016', 'https://monumentenregister.cultureelerfgoed.nl/monumenten/526014', 'https://monumentenregister.cultureelerfgoed.nl/monumenten/526017', 'https://rijksmonumenten.nl/monument/517021/huize-assisie-hoofdgebouw/biezenmortel/']",RCE Monuments
422f9f1e-1129-51da-b81c-6046658c4ee0,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt111-005324,MIP
f6e0bcb3-ac61-5629-ad69-feaa3fe76317,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3316,Wikibase
f6e0bcb3-ac61-5629-ad69-feaa3fe76317,other_identifiers,2,https://wikimiddenbrabant.nl/Kapucijnenklooster_Biezenmortel,regioWiki
f6e0bcb3-ac61-5629-ad69-feaa3fe76317,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt111-005293,MIP
593e714d-8d9f-507b-b597-3d4fff96e2be,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3317,Wikibase
b2cca16c-4e28-57c7-b230-15de5c9fc7cb,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3318,Wikibase
170ad231-8f9c-5a94-b333-bf3e44aed93b,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3319,Wikibase
641d6994-4e50-585a-80f4-673442b25895,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3320,Wikibase
1bdee243-b753-5a4a-846c-53b61e5dff76,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3321,Wikibase
1bdee243-b753-5a4a-846c-53b61e5dff76,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt044-004744,MIP
1058b5a9-ab73-5f1e-9dc2-7ecaab2ba361,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3322,Wikibase
1058b5a9-ab73-5f1e-9dc2-7ecaab2ba361,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/33062,RCE Monuments
1058b5a9-ab73-5f1e-9dc2-7ecaab2ba361,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_mk098-000005,MIP
4d310ca9-a1ec-53a0-9455-7ab2894c308f,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3323,Wikibase
0d618f08-9c4c-5219-a622-9cb0f1b42c35,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3324,Wikibase
7fcc9dba-b722-5693-8f69-040827ad5614,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3325,Wikibase
7fcc9dba-b722-5693-8f69-040827ad5614,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/517015,RCE Monuments
7fcc9dba-b722-5693-8f69-040827ad5614,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt044-004778,MIP
875416a4-c6db-5f28-83a1-9897f24730d3,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3326,Wikibase
875416a4-c6db-5f28-83a1-9897f24730d3,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_rt051-004933,MIP
96d91969-0262-5d4c-b11f-d102a7df619f,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3327,Wikibase
96bbfea1-6a3c-54ae-84eb-b436c958add8,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3328,Wikibase
30b6a240-5858-585b-ba83-c6b7bbd98e67,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3329,Wikibase
e82ca9da-3114-59df-87b7-5acbed3fdbf5,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3330,Wikibase
e82ca9da-3114-59df-87b7-5acbed3fdbf5,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb055-000942,MIP
084de4bb-79d7-50d4-b441-038911baf9fe,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3331,Wikibase
6fe74442-5030-51ae-a215-68e1677c25b2,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3332,Wikibase
ee546f49-769f-5e47-b31d-262ad003ad14,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3333,Wikibase
ee546f49-769f-5e47-b31d-262ad003ad14,other_identifiers,2,https://www.bossche-encyclopedie.nl/panden/hinthamerbolwerk%201.htm,regioWiki
dd77adc8-fda3-5e8a-b788-1dbd5f0f583c,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3334,Wikibase
dd77adc8-fda3-5e8a-b788-1dbd5f0f583c,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb055-000936,MIP
9b111893-c7bd-5601-bd42-debc9e78e835,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3335,Wikibase
9b111893-c7bd-5601-bd42-debc9e78e835,other_identifiers,2,https://nl.wikipedia.org/wiki/Lijst_van_gemeentelijke_monumenten_in_Halderberge#Bosschenhoofd,RCE Monuments
9b111893-c7bd-5601-bd42-debc9e78e835,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_bk087-003139,MIP
40c33c98-e34f-5b98-81b0-b0cc8719a7a0,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3336,Wikibase
40c33c98-e34f-5b98-81b0-b0cc8719a7a0,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_bk087-003167,MIP
5af6bfa4-6504-5ee8-8ada-03f716f39ade,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3337,Wikibase
5af6bfa4-6504-5ee8-8ada-03f716f39ade,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/521559,RCE Monuments
321031ff-af48-5d1e-bfe3-597fcd52cc25,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3338,Wikibase
321031ff-af48-5d1e-bfe3-597fcd52cc25,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb086-000829,MIP
9d6804c5-3e98-5d33-92a7-b9da15211410,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3339,Wikibase
9d6804c5-3e98-5d33-92a7-b9da15211410,other_identifiers,2,https://nl.wikipedia.org/wiki/Lijst_van_gemeentelijke_monumenten_in_Halderberge#Oudenbosch,RCE Monuments
4ce9975f-b4cb-5513-835e-a7853256802a,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3340,Wikibase
4ce9975f-b4cb-5513-835e-a7853256802a,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/521560,RCE Monuments
4ce9975f-b4cb-5513-835e-a7853256802a,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb086-000889,MIP
a4683f23-5b09-50a0-937e-36f21c16e595,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3341,Wikibase
a4683f23-5b09-50a0-937e-36f21c16e595,other_identifiers,2,https://nl.wikipedia.org/wiki/Lijst_van_gemeentelijke_monumenten_in_Halderberge#Oudenbosch,RCE Monuments
a4683f23-5b09-50a0-937e-36f21c16e595,other_identifiers,2,"['https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb086-000860', 'https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb086-000859']",MIP
b64f059d-b263-5314-8e28-6e81635e1fea,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3342,Wikibase
b64f059d-b263-5314-8e28-6e81635e1fea,other_identifiers,2,"['https://monumentenregister.cultureelerfgoed.nl/monumenten/521534', 'https://nl.wikipedia.org/wiki/Lijst_van_rijksmonumenten_in_Oudenbosch']",RCE Monuments
b64f059d-b263-5314-8e28-6e81635e1fea,other_identifiers,2,"['https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb086-000839', 'https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_zb086-000840']",MIP
eaba3f06-061a-51f6-8424-ced58e966256,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3343,Wikibase
eeefcc8f-ae68-5cc0-9876-7b16b5830ca1,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3344,Wikibase
0af8728d-0cb9-594c-80cb-b19ae53bc6fb,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3345,Wikibase
0af8728d-0cb9-594c-80cb-b19ae53bc6fb,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_bp047-001529,MIP
e617d2fc-0e9c-541d-b1c6-cabb3253f5c4,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3346,Wikibase
e59cd97b-1f7f-5e5f-b335-6a092cbf01ec,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3347,Wikibase
828f7c0e-6357-5e54-9af9-737ac9645a63,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3348,Wikibase
828f7c0e-6357-5e54-9af9-737ac9645a63,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_bp067-000335,MIP
7228950d-625d-54cc-aa53-ec614dcff599,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3349,Wikibase
7228950d-625d-54cc-aa53-ec614dcff599,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_bp067-000340,MIP
6f1fadbd-e226-5629-a5d6-53ac9c7e1160,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3350,Wikibase
b1ac5017-f6f8-5088-b3d4-30073305ad9e,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3351,Wikibase
15982fbc-5504-5cf4-8ba6-aebf49a16fa8,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3352,Wikibase
fcfa0511-d310-5872-9cf6-67304d3233ce,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3353,Wikibase
93d1a286-e642-5a5d-b5f2-fe71d3d9e0a5,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3354,Wikibase
57c2ebf1-ffb3-54e4-909c-65334e751c3c,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3355,Wikibase
4d666a6b-ee12-55b2-a292-15b82c911c95,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3356,Wikibase
4d666a6b-ee12-55b2-a292-15b82c911c95,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae050-000133,MIP
927e2ebc-000a-5d8c-909b-84b06e1c6fa5,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3357,Wikibase
ecf3e17b-1781-5878-a755-84bf69ecbf87,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3359,Wikibase
ecf3e17b-1781-5878-a755-84bf69ecbf87,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/513031,RCE Monuments
ecf3e17b-1781-5878-a755-84bf69ecbf87,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae050-000375,MIP
17088dfe-76e6-58c0-86a9-8ea7efdd55ad,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3360,Wikibase
39f72294-04bc-5a70-84a6-1887f7bca590,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3361,Wikibase
39f72294-04bc-5a70-84a6-1887f7bca590,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae050-000193,MIP
bdef1e22-884d-5b7a-8d41-e2ef55ac5ed7,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3363,Wikibase
205c0c3e-8975-5798-94da-0aba26779548,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3364,Wikibase
205c0c3e-8975-5798-94da-0aba26779548,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ae050-000395,MIP
4c7992b0-8bd3-5ce1-9c3d-62a734cea1db,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3365,Wikibase
4c7992b0-8bd3-5ce1-9c3d-62a734cea1db,other_identifiers,2,"https://bossche-encyclopedie.nl/panden/engelen,%20graaf%20van%20solmsweg%2071.htm",regioWiki
4c7992b0-8bd3-5ce1-9c3d-62a734cea1db,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ht052-004379,MIP
dbc51136-3a0e-51be-a633-940215208334,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3366,Wikibase
dbc51136-3a0e-51be-a633-940215208334,other_identifiers,2,"https://www.bossche-encyclopedie.nl/panden/jorisstraat,%20sint%2072-74.htm",regioWiki
dbc51136-3a0e-51be-a633-940215208334,other_identifiers,2,https://monumentenregister.cultureelerfgoed.nl/monumenten/21843,RCE Monuments
dbc51136-3a0e-51be-a633-940215208334,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ht052-003553,MIP
a193d385-cc46-5662-aa0a-5699c685afb6,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3367,Wikibase
a193d385-cc46-5662-aa0a-5699c685afb6,other_identifiers,2,https://www.bossche-encyclopedie.nl/overig/kloosters/broeders%20van%20maastricht.htm?p1=/overig/kloosters/_index.1.htm?title=Kloosters%20en%20religieus%20leven&t1=Kloosters%20en%20religieus%20leven&title=,regioWiki
0f296359-24ce-5969-b6ba-875b84472898,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3368,Wikibase
0f296359-24ce-5969-b6ba-875b84472898,other_identifiers,2,https://data.brabantcloud.nl/mip-gallery/brabantcloud_mip_ht052-004704,MIP
b5810403-2e9d-53c3-8e77-bc0ee225493b,other_identifiers,2,http://gebouwen.brabantcloud.nl/entity/Q3369,Wikibase
