ResourceID,card,card_order,consecration_activity_religion
2bf97037-cb6a-50b7-84a4-5374e4243215,organisation,2,Rooms-Katholieke Kerk
13c9666b-eb93-5fbd-a991-790f1fe5b853,organisation,2,Rooms-Katholieke Kerk
41eb96a1-8612-5a55-9a77-1b2b410f4270,organisation,2,Rooms-Katholieke Kerk
b41bcd3c-ed59-5e00-87f3-ae602750fbc1,organisation,2,Rooms-Katholieke Kerk
c6a846cf-2030-5eb0-bab1-b089d05794f5,organisation,2,Rooms-Katholieke Kerk
b9aa775b-77dc-53d9-94ec-63f701415de4,organisation,2,Rooms-Katholieke Kerk
d02d1414-e74a-5f61-96f2-83313f37cd48,organisation,2,Rooms-Katholieke Kerk
6ab60cc0-aa2d-5f72-a04e-994238f286e2,organisation,2,Rooms-Katholieke Kerk
2138015c-6e75-562b-92fb-ad7e17672675,organisation,2,Rooms-Katholieke Kerk
c8511338-d073-5c6e-9db2-aa063f65d226,organisation,2,Rooms-Katholieke Kerk
16c1e924-5f8f-50bd-a589-44a9fb17bd7e,organisation,2,Rooms-Katholieke Kerk
d7613c1e-6a5e-5538-b3c9-a1fe4201c60d,organisation,2,Rooms-Katholieke Kerk
2acc5dbf-bf92-5cf7-b477-bca0242d7459,organisation,2,Rooms-Katholieke Kerk
b76e7785-8dd4-59df-b88a-c518ba12e7bc,organisation,2,Rooms-Katholieke Kerk
98b8543e-aff6-5f40-a632-8da758359822,organisation,2,Rooms-Katholieke Kerk
ff7ec00f-4236-5b9a-b8f1-645a4521988f,organisation,2,Rooms-Katholieke Kerk
5976b074-dd2a-5932-be97-0794759bb08a,organisation,2,Rooms-Katholieke Kerk
19ef0fc7-bc27-5644-8e43-5347abddeb7a,organisation,2,Rooms-Katholieke Kerk
a9e7a42f-9d7b-58f8-9207-29fe4bd32a3b,organisation,2,Rooms-Katholieke Kerk
7619ee5a-6031-51a2-b049-b9f46980c0f3,organisation,2,Rooms-Katholieke Kerk
758c350a-6b68-54d1-857a-778d57282b21,organisation,2,Rooms-Katholieke Kerk
8e185f50-2dfa-5767-a67d-5f3fdd87cea2,organisation,2,Rooms-Katholieke Kerk
da1e6376-46b7-57eb-b3be-84c22838ffe9,organisation,2,Rooms-Katholieke Kerk
8fbd5c06-62ea-54bf-8bfc-8715f82a24ff,organisation,2,Rooms-Katholieke Kerk
2770a000-d4a3-56ba-8b50-b1e393fb7073,organisation,2,Rooms-Katholieke Kerk
6abb1583-3338-51cf-b67c-dd6aeade7f30,organisation,2,Rooms-Katholieke Kerk
345c5109-e5ca-5325-a378-cfcb4956eaab,organisation,2,Rooms-Katholieke Kerk
ccdfafaa-0d79-5dde-9d3b-b88b79383a26,organisation,2,Rooms-Katholieke Kerk
f93a7e21-acc3-5efb-b459-14df82eae717,organisation,2,Rooms-Katholieke Kerk
6e6f3830-4576-5d65-b5e5-ebcc74ea644e,organisation,2,Rooms-Katholieke Kerk
ba76b1d7-e0b2-5c2a-860e-18d588d59ec3,organisation,2,Rooms-Katholieke Kerk
0da60ba3-b7d3-558e-ae78-8c22b87f8073,organisation,2,Rooms-Katholieke Kerk
e3604eb1-ff9b-5bd6-9185-dea9e893bde5,organisation,2,Rooms-Katholieke Kerk
048b4122-5f4f-540e-b729-4fc51aef2345,organisation,2,Rooms-Katholieke Kerk
b455d833-f9a3-534a-8004-2fc5270a076e,organisation,2,Rooms-Katholieke Kerk
a3c45dfa-f687-572e-ba95-947ed93bf4cb,organisation,2,Grieks-Orthodoxe Kerk
0c8fa0f0-b839-5495-9227-b17974abdd80,organisation,2,Rooms-Katholieke Kerk
feff13ec-592f-5e2e-92ca-5ff5ec62c865,organisation,2,Rooms-Katholieke Kerk
599c4be0-d90d-5053-bb2b-27e0d1723319,organisation,2,Rooms-Katholieke Kerk
def25ce7-c50b-52ac-8b2b-8646ef86f96b,organisation,2,Rooms-Katholieke Kerk
29a2852a-67ee-5662-b108-40eb8793ab3e,organisation,2,Rooms-Katholieke Kerk
dbce5808-eddf-5b8c-9741-7af3acf3e5a8,organisation,2,Rooms-Katholieke Kerk
21caf345-46da-5625-9384-dd0049cf23de,organisation,2,Rooms-Katholieke Kerk
7ede169f-bf3c-55ee-bc35-c93d306c36bc,organisation,2,Rooms-Katholieke Kerk
58587a7f-d86c-597e-ba87-6c95e1d36b3f,organisation,2,Rooms-Katholieke Kerk
bfefbe7b-05cd-5c00-a3de-01d22df251a5,organisation,2,Rooms-Katholieke Kerk
f8444934-86ba-59cb-bd70-00fa952526af,organisation,2,Rooms-Katholieke Kerk
30bdeca0-d29d-5413-8855-a5876de7c945,organisation,2,Rooms-Katholieke Kerk
06e6af79-fd71-5052-a866-e0e05ca71861,organisation,2,Rooms-Katholieke Kerk
b6c8599f-208f-50f3-b9a4-be38e22b11af,organisation,2,Rooms-Katholieke Kerk
a131b117-b8bd-51c2-9225-d0276d921401,organisation,2,Rooms-Katholieke Kerk
ab0228b2-b451-537e-936b-7fc0af2f4a1f,organisation,2,Rooms-Katholieke Kerk
a66aca75-2cc8-5629-8f12-0cc5f60ac64f,organisation,2,Rooms-Katholieke Kerk
c57d5d98-8e16-573a-9d11-ec754ac624b8,organisation,2,Rooms-Katholieke Kerk
60465734-c732-5719-83db-53b20e661244,organisation,2,Rooms-Katholieke Kerk
e9ea7fac-9d1d-5779-9c7d-a52a168fe66e,organisation,2,Rooms-Katholieke Kerk
cb3ce53f-7fae-5dd3-ae92-4b60a88b6c1b,organisation,2,Rooms-Katholieke Kerk
5097c4d1-289b-5472-bea2-98ace156c458,organisation,2,Rooms-Katholieke Kerk
a327fe24-1718-5984-bc37-3602c7c4225b,organisation,2,Rooms-Katholieke Kerk
f5bd6df8-cd6a-5717-8e04-7ce3179c85e2,organisation,2,Rooms-Katholieke Kerk
3631fcf0-6807-5aac-bf6f-0b74aeb26513,organisation,2,Rooms-Katholieke Kerk
a64c84dc-f2fd-56a1-a6e0-40fa6125280f,organisation,2,Rooms-Katholieke Kerk
c2e91701-4c26-50e7-9cfa-37a5e08dc4a3,organisation,2,Rooms-Katholieke Kerk
3a67844e-33f7-5951-b900-1cf1d6b6660a,organisation,2,Rooms-Katholieke Kerk
7a6a539c-6d46-5a6a-ab58-45fa2f80d922,organisation,2,Rooms-Katholieke Kerk
8efe7418-719c-5ede-8f75-f5523dd465ab,organisation,2,Rooms-Katholieke Kerk
1c6f5c62-7fc4-5fcb-9a11-90ef84ec4116,organisation,2,Russisch-Orthodoxe Kerk
11f73147-a53a-5f39-8f0a-344293f9e1fa,organisation,2,Rooms-Katholieke Kerk
963d22f6-e9a2-5f94-a436-79479bd371c1,organisation,2,Rooms-Katholieke Kerk
ca8a4ddd-e10a-53e1-ab04-b9de5d5cd1ea,organisation,2,Rooms-Katholieke Kerk
e90b28c1-d5cf-5945-a673-36c12df127a0,organisation,2,Rooms-Katholieke Kerk
c868a794-5e1c-5c6f-a09e-0b106eca0394,organisation,2,Rooms-Katholieke Kerk
ce46c862-2ff6-5bef-8a70-8126469b7b0f,organisation,2,Rooms-Katholieke Kerk
74dfcb8d-d4bf-531c-b229-2c904add46cd,organisation,2,Rooms-Katholieke Kerk
5f6752d4-0ada-570a-b24c-6b8fe685d89b,organisation,2,Rooms-Katholieke Kerk
d0405238-dea9-5ffd-b2c3-c31b48f53c93,organisation,2,Rooms-Katholieke Kerk
3e8e3c96-4c03-5bab-a6a7-bf721dd30419,organisation,2,Rooms-Katholieke Kerk
e0a2b533-f799-5ca8-a50e-0f6b72aaf46b,organisation,2,Rooms-Katholieke Kerk
402f1648-2628-5b4d-974a-9f195d3a3bc7,organisation,2,Rooms-Katholieke Kerk
28b74a95-9e5b-5d99-a7ab-06e7ae2fa5db,organisation,2,Rooms-Katholieke Kerk
b4e7945e-f373-5da9-9d3e-9187fe23d634,organisation,2,Rooms-Katholieke Kerk
dc0c8f7c-fc13-57a2-8d26-648001d76e6f,organisation,2,Rooms-Katholieke Kerk
75168070-7a29-55bd-8118-a87639ee41a0,organisation,2,Rooms-Katholieke Kerk
e44a3699-046f-5354-8da8-8873301ef826,organisation,2,Rooms-Katholieke Kerk
9a4489b5-e4e7-5f44-b0ce-a0d0a8a45fc6,organisation,2,Rooms-Katholieke Kerk
cde77a8f-516d-5e3e-9a85-a20b3ef59a8f,organisation,2,Rooms-Katholieke Kerk
0572d541-8388-5bcf-a9b6-b2d5854ccadb,organisation,2,Rooms-Katholieke Kerk
58b05684-2eda-5b84-b206-2689381b74fc,organisation,2,Rooms-Katholieke Kerk
f0dadd29-f46a-54a0-a48b-b0af7c41ff07,organisation,2,Rooms-Katholieke Kerk
1c9b8a1e-e174-5625-b166-fbaa739f50a8,organisation,2,Rooms-Katholieke Kerk
941b1386-1e73-5c17-bf8f-c44cce6fc626,organisation,2,Rooms-Katholieke Kerk
cb5a76a5-4260-5a5e-a13f-bad2969dfd85,organisation,2,Rooms-Katholieke Kerk
dec10e84-0552-5ea8-96a8-537d1c48d19d,organisation,2,Rooms-Katholieke Kerk
68f9fcb2-878a-531e-be98-58f74eb160f2,organisation,2,Rooms-Katholieke Kerk
b7f94ab9-4dba-59a0-809d-5dcc9a069384,organisation,2,Rooms-Katholieke Kerk
04dbe13d-dde6-54eb-8fea-bb0ab4b237e0,organisation,2,Rooms-Katholieke Kerk
4456df56-51a7-5a30-90e5-fea9dcd1511a,organisation,2,Protestantse Kerk in Nederland
4456df56-51a7-5a30-90e5-fea9dcd1511a,organisation,2,Rooms-Katholieke Kerk
4456df56-51a7-5a30-90e5-fea9dcd1511a,organisation,2,Nederlandse Hervormde Kerk
4456df56-51a7-5a30-90e5-fea9dcd1511a,organisation,2,Nederduitse Gereformeerde Kerk
c824932c-5ba9-5cca-aae7-52b5628f768e,organisation,2,Rooms-Katholieke Kerk
e42beafd-66ed-5997-9aeb-1e21061143d9,organisation,2,Rooms-Katholieke Kerk
f0327811-10ee-52a2-8dc8-d4fc801f67ea,organisation,2,Rooms-Katholieke Kerk
d3d64258-d6aa-5dc7-9175-f177c462645f,organisation,2,Rooms-Katholieke Kerk
e16eabc7-f465-519d-a8fd-6ea75e9dc661,organisation,2,Rooms-Katholieke Kerk
0aa5027f-5054-560e-bdeb-13c0a1e5935f,organisation,2,Protestantse Kerk in Nederland
0aa5027f-5054-560e-bdeb-13c0a1e5935f,organisation,2,Nederduitse Gereformeerde Kerk
0aa5027f-5054-560e-bdeb-13c0a1e5935f,organisation,2,Nederlandse Hervormde Kerk
f8ee2217-5e0f-5325-911e-9363cd67ba84,organisation,2,Nederlandse Hervormde Kerk
c99b146e-0e0a-5014-9996-295339be495f,organisation,2,Protestantse Kerk in Nederland
c99b146e-0e0a-5014-9996-295339be495f,organisation,2,Nederlandse Hervormde Kerk
740cf8ca-7c48-5c14-9ca2-b756ed21d699,organisation,2,Rooms-Katholieke Kerk
b56e862a-b259-5d4e-af27-9fa8c56acd38,organisation,2,Rooms-Katholieke Kerk
4885ddf0-2db9-58c8-bd20-08f3ec741680,organisation,2,Rooms-Katholieke Kerk
6d1b200b-722c-50f3-8c45-ac45f1bde954,organisation,2,Rooms-Katholieke Kerk
d49c41fb-c9fc-5263-9ed1-fabd0ab04aaf,organisation,2,Rooms-Katholieke Kerk
701f6d23-6d6a-5cc1-9ca4-8c4ee49518f8,organisation,2,Rooms-Katholieke Kerk
66e0104e-bb92-5ce8-bf4b-1a7beed42e7c,organisation,2,Rooms-Katholieke Kerk
d74de39b-0420-5c49-8139-d62c8b67c87e,organisation,2,Rooms-Katholieke Kerk
42eb8db4-e740-5c9f-a662-f2a2bf45ac8b,organisation,2,Rooms-Katholieke Kerk
8e0b211b-af46-5aa9-b106-6dd6d5ed7b67,organisation,2,Rooms-Katholieke Kerk
bc094800-3d27-5433-ae1c-82c88cfef063,organisation,2,Rooms-Katholieke Kerk
17ff9c85-79f5-5cd7-975c-02e456ebfd65,organisation,2,Rooms-Katholieke Kerk
653c371f-682d-5e56-a388-7063b1d7cd86,organisation,2,Rooms-Katholieke Kerk
bab062e4-958f-5d85-b7d1-875168dd1dc1,organisation,2,Rooms-Katholieke Kerk
7edeb8ca-fd30-585d-9767-0fa65e74845a,organisation,2,Rooms-Katholieke Kerk
d70a6234-4862-5fc2-8b86-4c8813834beb,organisation,2,Rooms-Katholieke Kerk
cc312957-6834-5109-a816-a222e952ce41,organisation,2,Rooms-Katholieke Kerk
24123926-a189-5004-a363-5c98f8fb62a3,organisation,2,Rooms-Katholieke Kerk
de9902ab-9ae9-5708-8688-1d38d1db57b7,organisation,2,Rooms-Katholieke Kerk
de9902ab-9ae9-5708-8688-1d38d1db57b7,organisation,2,Nederduitse Gereformeerde Kerk
486ccf71-23b8-509f-ac8a-d5101cf5fc77,organisation,2,Rooms-Katholieke Kerk
3ebb61c5-37a9-56b3-8a51-a64ac1579cbf,organisation,2,Rooms-Katholieke Kerk
bece3737-1f2e-5d7b-94ac-6c507cb340c9,organisation,2,Rooms-Katholieke Kerk
49b5ee30-9bbf-5880-ba0f-3e62521e18bc,organisation,2,Rooms-Katholieke Kerk
eeff7270-93b9-593a-8198-fca361f79bc5,organisation,2,Rooms-Katholieke Kerk
2d02f332-17f2-5c2b-9aa0-723592212f3b,organisation,2,Rooms-Katholieke Kerk
6608d136-ab4d-58a0-b2f4-54d9dbca2ce5,organisation,2,Rooms-Katholieke Kerk
f61fdef9-c22a-5d2d-8a35-1d01a57a1ff8,organisation,2,Rooms-Katholieke Kerk
f2bc9f37-d353-5cd0-85b5-afac76012746,organisation,2,Rooms-Katholieke Kerk
887ac677-ad75-5642-918f-3c2c40d51b1a,organisation,2,Rooms-Katholieke Kerk
80bac7d3-2b42-50c1-9d84-9932cf1cc89a,organisation,2,Rooms-Katholieke Kerk
b8c72f8e-b598-52f4-a5e9-d474cc7292ba,organisation,2,Rooms-Katholieke Kerk
d8a51db5-d658-53ea-a3fe-c1aa1409622b,organisation,2,Rooms-Katholieke Kerk
06cca15c-18ae-529e-a76d-ccbd5b9bc0b3,organisation,2,Rooms-Katholieke Kerk
58397e99-5f88-540c-b53b-64781b2ed155,organisation,2,Rooms-Katholieke Kerk
b9c80719-91ce-5499-a697-60357924832c,organisation,2,Rooms-Katholieke Kerk
99f8ed63-7073-58c1-9377-df1dcf6c2292,organisation,2,Rooms-Katholieke Kerk
80ddcc52-9fa0-5343-876b-d6b9e2e2b518,organisation,2,Rooms-Katholieke Kerk
5f1ac7f9-be69-5430-aa08-11e125d8a74f,organisation,2,Rooms-Katholieke Kerk
3608a51f-7ee2-5bf8-a925-860762876db3,organisation,2,Rooms-Katholieke Kerk
204cc9f6-9932-50e0-aa60-1620678d5b7e,organisation,2,Rooms-Katholieke Kerk
9583d46b-2b16-5e61-b27a-aae25b594c5b,organisation,2,Rooms-Katholieke Kerk
47123e35-63de-57b8-8242-2d9b2b561836,organisation,2,Rooms-Katholieke Kerk
84f43bd6-57c5-5d47-ba61-89a40fc70420,organisation,2,Rooms-Katholieke Kerk
b6cc1ab0-7258-5691-ae23-95dc004481d2,organisation,2,Rooms-Katholieke Kerk
49cab931-a045-5d70-87a7-7ae2cd5076ae,organisation,2,Rooms-Katholieke Kerk
5073c824-110f-5d8b-b2ec-6b602ee9b4cb,organisation,2,Rooms-Katholieke Kerk
b11b4683-45e2-5387-96bb-e3e430ef5308,organisation,2,Rooms-Katholieke Kerk
45767b86-58e0-51c8-bc2d-627cdd11f578,organisation,2,Rooms-Katholieke Kerk
840158b1-33a3-5423-9910-5ccbe344622f,organisation,2,Rooms-Katholieke Kerk
47b1961c-6e3b-58e0-8a63-7f7a459aaf11,organisation,2,Rooms-Katholieke Kerk
7d0cd6e9-387d-572b-af3a-86cfec7abfc9,organisation,2,Rooms-Katholieke Kerk
f5720b5c-ff7c-5507-a1b6-00940f2e92cf,organisation,2,Rooms-Katholieke Kerk
5d33e02d-86c9-5b69-904c-c58b06e0aca6,organisation,2,Rooms-Katholieke Kerk
7a31b75f-6a75-542f-88a6-0a20f7ab4087,organisation,2,Rooms-Katholieke Kerk
1dc58fad-7e62-5d54-b17f-f80efe869d14,organisation,2,Rooms-Katholieke Kerk
bdb2117b-4c5a-57ac-974c-30be670fa05f,organisation,2,Rooms-Katholieke Kerk
293bde67-e994-59cc-b348-53c1f72b23ae,organisation,2,Rooms-Katholieke Kerk
fa3753ea-968e-572e-b934-f7533acb6c52,organisation,2,Rooms-Katholieke Kerk
10a7be60-e4c5-5a4d-81c7-aaae340846d0,organisation,2,Rooms-Katholieke Kerk
7164939a-b327-5edd-a679-7a55f34c550e,organisation,2,Rooms-Katholieke Kerk
b0e770de-b01b-530f-835d-d59df927aa53,organisation,2,Rooms-Katholieke Kerk
557e4f45-bddc-59f1-9479-75eeb8bce0d3,organisation,2,Rooms-Katholieke Kerk
591fb967-0c90-5a34-a549-bbf25677af91,organisation,2,Rooms-Katholieke Kerk
abe25548-fabe-5164-bb6c-fdeef7883908,organisation,2,Rooms-Katholieke Kerk
9c5c158f-1b92-5882-8eb5-b9e58bea995d,organisation,2,Rooms-Katholieke Kerk
bd223a1c-3ed9-5138-8b02-c5327412c1ce,organisation,2,Rooms-Katholieke Kerk
9c186cb6-2062-599b-8f4e-412ca20ca73e,organisation,2,Rooms-Katholieke Kerk
4e741d33-c287-5fa8-935c-6be634946752,organisation,2,Rooms-Katholieke Kerk
63659508-8df2-5a5e-989e-cf1f3e78595e,organisation,2,Rooms-Katholieke Kerk
ce82bb8f-845e-5d84-8366-1dc3c8c536b4,organisation,2,Rooms-Katholieke Kerk
6d13e60d-bb24-5cdf-89fd-75d2bf5cacdd,organisation,2,Rooms-Katholieke Kerk
0ec9351c-f958-5ae9-a445-9f0a59a92b61,organisation,2,Rooms-Katholieke Kerk
0b229d14-39d5-575a-b36f-08832c11f93b,organisation,2,Rooms-Katholieke Kerk
0819ebf7-032c-54c4-835f-32005ba96d57,organisation,2,Rooms-Katholieke Kerk
14ee938e-8e91-5ba9-ba77-4fdeaa672cc3,organisation,2,Rooms-Katholieke Kerk
84cdaac0-8a7a-59da-a313-d18e6d6df605,organisation,2,Rooms-Katholieke Kerk
42953ae6-046f-52c4-84eb-b914103e330c,organisation,2,Rooms-Katholieke Kerk
a68dcc89-b057-5ae2-8a83-f15df384c76c,organisation,2,Rooms-Katholieke Kerk
fd955212-cb0e-5ba0-82dc-2c8085bd6707,organisation,2,Rooms-Katholieke Kerk
f729e148-e240-52a4-ba1a-e986f6ba1988,organisation,2,Rooms-Katholieke Kerk
efcde7a2-55bd-5cd3-9be1-6f29ab97d69a,organisation,2,Rooms-Katholieke Kerk
71a3325b-a5fa-505d-801c-1e2b708a02fe,organisation,2,Rooms-Katholieke Kerk
0c23c15c-54ef-51a3-b129-7305f6876a44,organisation,2,Rooms-Katholieke Kerk
6746d87d-917b-5bd2-9e75-80d9e46940e8,organisation,2,Rooms-Katholieke Kerk
3ab9cd0e-392c-5e2a-ac6f-9a66ddd2beda,organisation,2,Rooms-Katholieke Kerk
6461fde9-aea7-5491-b010-f444f13d2fe7,organisation,2,Rooms-Katholieke Kerk
6b9d1e39-045d-5e1d-9d76-3d5e8ecfb3a7,organisation,2,Rooms-Katholieke Kerk
024fbbc0-6ff6-5878-881a-540f2f659cbc,organisation,2,Rooms-Katholieke Kerk
6317482e-740d-559f-9dd5-3ffc0a6cce8f,organisation,2,Rooms-Katholieke Kerk
56706119-cefc-5ecb-acd1-c359dc9833ec,organisation,2,Rooms-Katholieke Kerk
16cbd67b-24e0-576f-94f8-9ab43ea45318,organisation,2,Rooms-Katholieke Kerk
b3e0b145-8c03-57d8-8c09-8cc62dd5540b,organisation,2,Rooms-Katholieke Kerk
37e8537e-e4a6-505f-b199-28481b308bd5,organisation,2,Rooms-Katholieke Kerk
e5830dfb-bb9d-5cac-a6e1-ff6e0adae4ac,organisation,2,Rooms-Katholieke Kerk
35463848-2b40-58a1-b6f7-fd7910d3ba1a,organisation,2,Rooms-Katholieke Kerk
78186feb-bc0c-58b2-8184-d741a0572c05,organisation,2,Rooms-Katholieke Kerk
b66a36f3-bf0b-521f-b58b-fc2292ca380d,organisation,2,Rooms-Katholieke Kerk
7d2f81f2-72bb-560a-9830-d08d6c808c25,organisation,2,Rooms-Katholieke Kerk
83091649-fbfc-57f2-8eb1-297844e3f1e4,organisation,2,Rooms-Katholieke Kerk
e5fdda49-8829-5a15-bad7-8154a1575752,organisation,2,Rooms-Katholieke Kerk
7fe5b682-cd1f-5d3c-b60d-e94dee67ed2c,organisation,2,Rooms-Katholieke Kerk
ea6b4cef-5023-5300-8756-bc5196f4a092,organisation,2,Rooms-Katholieke Kerk
744784bd-bb09-556a-b505-2efd08b1b5a4,organisation,2,Rooms-Katholieke Kerk
9833bed7-349a-5e5b-95cb-2c03ddd41e74,organisation,2,Rooms-Katholieke Kerk
e2f7a4e9-29f0-57b4-ac4d-071c9b9d549a,organisation,2,Rooms-Katholieke Kerk
615281a5-6232-57e1-8094-da0a4233755c,organisation,2,Rooms-Katholieke Kerk
c94cb242-e2eb-5889-83a4-aeb9a18a0183,organisation,2,Rooms-Katholieke Kerk
56d4d661-0e27-5a8e-af0d-1b90d87e093c,organisation,2,Rooms-Katholieke Kerk
a7d96ca9-07fb-52dc-8cde-cc60fb38fc7d,organisation,2,Rooms-Katholieke Kerk
d212a699-a545-5c15-94a8-725486083cd0,organisation,2,Rooms-Katholieke Kerk
66130e82-e88e-51b9-9f71-21f2c13e994d,organisation,2,Rooms-Katholieke Kerk
68160474-2ae9-50dd-b4ba-1e1df8e7cf2f,organisation,2,Rooms-Katholieke Kerk
0bb7f255-4a93-5a16-9cbf-d49bc04faa83,organisation,2,Rooms-Katholieke Kerk
d03ff2dd-c883-5b39-ba11-455b97d1863c,organisation,2,Rooms-Katholieke Kerk
cd0f14d0-cef7-5d64-aa71-7d291dfd8f4a,organisation,2,Rooms-Katholieke Kerk
06976b74-a255-5fd7-b789-1c193b50b704,organisation,2,Rooms-Katholieke Kerk
20a4be44-e9f2-523f-a4fe-22238b0f14cb,organisation,2,Rooms-Katholieke Kerk
cb7e5ad4-98bc-5426-83b7-ff94ebb811d3,organisation,2,Rooms-Katholieke Kerk
774312ba-e287-5261-9809-155e9242d03c,organisation,2,Rooms-Katholieke Kerk
5255a2cb-09e2-5360-8603-63ac2d9bd96f,organisation,2,Rooms-Katholieke Kerk
88315c27-9e02-5a79-b5f3-e54df35de169,organisation,2,Rooms-Katholieke Kerk
c87e3090-d066-56fd-9028-5135033b3df2,organisation,2,Rooms-Katholieke Kerk
2795d979-87ea-54c8-b20f-562980a5fe2a,organisation,2,Rooms-Katholieke Kerk
2d3d542b-9b6c-5f57-9d99-1dc6d6c91da9,organisation,2,Rooms-Katholieke Kerk
2ca38bd0-188b-5ab8-8627-491e88b22d0a,organisation,2,Rooms-Katholieke Kerk
816684de-0476-5967-82dd-575a6c03fb76,organisation,2,Rooms-Katholieke Kerk
2ee2bea8-5622-5581-9e5f-727c9a7ccda8,organisation,2,Rooms-Katholieke Kerk
d6f86a4d-d0d9-537e-bf48-c74174d5fec2,organisation,2,Rooms-Katholieke Kerk
d576d7d1-b34e-5161-a280-8ecf0260feb4,organisation,2,Rooms-Katholieke Kerk
d0ff51e2-2a8a-5a45-80ed-455715e4e8fd,organisation,2,Rooms-Katholieke Kerk
1d4141f8-146e-5330-8edc-efb3a059ce04,organisation,2,Rooms-Katholieke Kerk
c8d273b2-3ed4-50db-8ce3-60b2b734d7b9,organisation,2,Rooms-Katholieke Kerk
b931124d-f772-5dcf-882c-f37a9d4af4fb,organisation,2,Rooms-Katholieke Kerk
46e5ee1d-f6b4-5899-b0fa-b8d97e571e47,organisation,2,Rooms-Katholieke Kerk
b27bafa6-b592-581b-9d91-ad89bd69de7b,organisation,2,Rooms-Katholieke Kerk
8f9a947e-e064-5854-9f66-6eb7dba40745,organisation,2,Rooms-Katholieke Kerk
26ff412b-6222-5746-97b5-505f01327c34,organisation,2,Rooms-Katholieke Kerk
f9de8987-7db2-530e-a8ff-7c49ba5b8dfc,organisation,2,Rooms-Katholieke Kerk
3e2cb2e0-d197-52d6-8b4b-a51babf2b745,organisation,2,Rooms-Katholieke Kerk
8bce6df5-8d7b-5807-bc52-9184695e7327,organisation,2,Rooms-Katholieke Kerk
520a8e09-4870-57df-af29-2e800bd9f704,organisation,2,Rooms-Katholieke Kerk
cd178243-1c27-5017-bf0d-ccb764364b44,organisation,2,Rooms-Katholieke Kerk
db5d9e82-30a1-5593-9623-9e82a988812b,organisation,2,Rooms-Katholieke Kerk
135bdf55-8637-55cf-a089-18fdb5a4b1f6,organisation,2,Rooms-Katholieke Kerk
29476426-4e8a-592f-9ae5-362263be34f7,organisation,2,Rooms-Katholieke Kerk
0cd072ac-e238-505c-8e20-572478e02822,organisation,2,Rooms-Katholieke Kerk
728522ed-3f78-5731-9dec-5769f92214fc,organisation,2,Rooms-Katholieke Kerk
3358b05a-62d7-5412-ae1d-7fd60687ef6b,organisation,2,Rooms-Katholieke Kerk
ae616b40-ed00-5db7-84e2-0a52415dcc7c,organisation,2,Rooms-Katholieke Kerk
9f6de497-e5f9-53d7-bde2-3693aa2e73a9,organisation,2,Rooms-Katholieke Kerk
74d0a880-0d30-5a6a-b04f-78c981965802,organisation,2,Rooms-Katholieke Kerk
6d81b50e-fe0b-52a1-825a-65ee7c61f5bb,organisation,2,Rooms-Katholieke Kerk
a5edf511-8e75-5bb4-9f11-8d3ec686cf8d,organisation,2,Rooms-Katholieke Kerk
50a9e7aa-f1fe-5025-a86c-1aeb5b5203ae,organisation,2,Rooms-Katholieke Kerk
183d993d-fc2b-5799-b7d7-b6256d84d344,organisation,2,Rooms-Katholieke Kerk
5b41eccc-36c0-5224-97df-aadcc080fe6e,organisation,2,Rooms-Katholieke Kerk
46fab951-16a5-53ea-a691-1183ecb9a556,organisation,2,Rooms-Katholieke Kerk
94325d91-6dba-5458-bb0c-f540be7f0bd2,organisation,2,Rooms-Katholieke Kerk
9a9c646c-1177-599e-a554-2cd7ddd66c82,organisation,2,Rooms-Katholieke Kerk
5f10d63f-e88d-5c65-a095-ad49554e0d25,organisation,2,Rooms-Katholieke Kerk
ca002a69-ff3c-5142-a441-2abb3c4b7f2c,organisation,2,Rooms-Katholieke Kerk
e7b9ad10-d6eb-58d7-9294-dc1ed7789af3,organisation,2,Rooms-Katholieke Kerk
f9f13b7e-03a2-56af-a9e2-fe7eacc68e55,organisation,2,Rooms-Katholieke Kerk
5748b2aa-c51f-59d7-a550-fcbdd7a61511,organisation,2,Rooms-Katholieke Kerk
7f3b2699-1746-5cbd-9a78-32faf25e59e6,organisation,2,Rooms-Katholieke Kerk
618d5d9b-51ed-54a6-9b34-cdef2694ba54,organisation,2,Rooms-Katholieke Kerk
e8ddae6f-0bc4-52d0-8975-4526d07f12a9,organisation,2,Rooms-Katholieke Kerk
d14c5490-7575-5744-ad99-11ce1e16fcf3,organisation,2,Rooms-Katholieke Kerk
477c6191-8d83-56d5-9168-ed715973d5d1,organisation,2,Rooms-Katholieke Kerk
a238b369-6832-5462-bdea-43f550943187,organisation,2,Rooms-Katholieke Kerk
fab23ab1-5ce0-57cc-ab3c-7f97a0ab4bcd,organisation,2,Rooms-Katholieke Kerk
e4ea0635-e47d-5135-9e53-b87c7a937fc9,organisation,2,Rooms-Katholieke Kerk
c6a416cb-816a-5e5c-be4d-946eb2349543,organisation,2,Rooms-Katholieke Kerk
f6691ede-d393-576c-8bb0-169b06b63236,organisation,2,Rooms-Katholieke Kerk
381d6f46-56b8-5af3-a669-7bb4ac77dc3c,organisation,2,Rooms-Katholieke Kerk
bb5b6c79-eeff-5f78-93df-b7086f0a1b40,organisation,2,Rooms-Katholieke Kerk
72d85815-93b1-5d8a-bf90-0b70430dba12,organisation,2,Rooms-Katholieke Kerk
