ResourceID,card,card_order,alternative_name_content,alternative_name_type,alternative_name_language
30e31ac7-2c9f-578f-a03a-1e7beed52bc7,organisation,2,De Hondsberg,Alternative,Nederlands
08c8859a-2a45-5a61-8cb4-5de8f3436c53,organisation,2,R.K. Fraterhuis St. Hermanus,Alternative,Nederlands
8ef34dac-e7c6-5a16-ab42-422f4ab73151,organisation,2,Ten Bijgaerde,Alternative,Nederlands
f4bfc883-e233-5aef-824e-113a5baf0fec,organisation,2,"Landhuis Bij, of Aan, het Heerken",Alternative,Nederlands
f4bfc883-e233-5aef-824e-113a5baf0fec,organisation,2,Hotel en Congrescentrum De Leijhof,Alternative,Nederlands
8b1435be-4e52-56af-9315-4ba6135edf00,organisation,2,Restaurant de Nemershof,Alternative,Nederlands
8b1435be-4e52-56af-9315-4ba6135edf00,organisation,2,Villa de Nemerhof,Alternative,Nederlands
58fea414-0c13-59d0-a0db-cd8aaad3241a,organisation,2,Broederhuis Broeders van Huijbergen,Alternative,Nederlands
58fea414-0c13-59d0-a0db-cd8aaad3241a,organisation,2,Patronaat Broeders van Huijbergen,Alternative,Nederlands
58fea414-0c13-59d0-a0db-cd8aaad3241a,organisation,2,Weeshuis,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,Convict Buurstede,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,seminarie Paters Kapucijnen,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,Kapucijnenhof,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,Oelbertgymnasium,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,St. Oelbertgymnasium,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,Sint-Oelbertgymnasium,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,Sint Oelbertgymnasium,Alternative,Nederlands
367b4ac9-fa20-5ab0-b16c-0ceea0bcfde9,organisation,2,Kapucijnenklooster en seminarie,Alternative,Nederlands
7a1126c5-0bd3-5adf-8ff4-623a50d1e690,organisation,2,Klooster van de H. Familie,Alternative,Nederlands
ae8a0dda-6d3f-5047-8973-242b54a3d94c,organisation,2,Villa Mathilde,Alternative,Nederlands
ae8a0dda-6d3f-5047-8973-242b54a3d94c,organisation,2,Noviciaat van de Missionarissen van het H. Hart,Alternative,Nederlands
ae8a0dda-6d3f-5047-8973-242b54a3d94c,organisation,2,Noviciaat van de Missionarissen van het Heilig Hart,Alternative,Nederlands
ae8a0dda-6d3f-5047-8973-242b54a3d94c,organisation,2,Villa Mathilda,Alternative,Nederlands
ae8a0dda-6d3f-5047-8973-242b54a3d94c,organisation,2,Noviciaat Missionarissen H. Hart,Alternative,Nederlands
c995fffa-2f7a-5950-9108-aa9d13acb917,organisation,2,Landgoed Vredeoord,Alternative,Nederlands
c995fffa-2f7a-5950-9108-aa9d13acb917,organisation,2,Onze-Lieve-Vrouweabdij,Alternative,Nederlands
c995fffa-2f7a-5950-9108-aa9d13acb917,organisation,2,O.L. Vrouweabdij,Alternative,Nederlands
c995fffa-2f7a-5950-9108-aa9d13acb917,organisation,2,O.L. Vrouwe abdij,Alternative,Nederlands
c995fffa-2f7a-5950-9108-aa9d13acb917,organisation,2,Vrede-oord,Alternative,Nederlands
c995fffa-2f7a-5950-9108-aa9d13acb917,organisation,2,Vredeoord,Alternative,Nederlands
b22d7c67-a8d8-53dc-af4a-5a9b2589dca0,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
b22d7c67-a8d8-53dc-af4a-5a9b2589dca0,organisation,2,St. Jozefgesticht,Alternative,Nederlands
b22d7c67-a8d8-53dc-af4a-5a9b2589dca0,organisation,2,Dorpshuis De Klip,Alternative,Nederlands
00e101b5-f7a4-5f15-b045-e8b5d78e25d6,organisation,2,Pastorie,Alternative,Nederlands
00e101b5-f7a4-5f15-b045-e8b5d78e25d6,organisation,2,Klooster Liefdezusters Kostbaar Bloed,Alternative,Nederlands
647aeef4-67ab-55a7-bc81-19fed7e38b37,organisation,2,Klooster Sint Petrus Banden,Alternative,Nederlands
647aeef4-67ab-55a7-bc81-19fed7e38b37,organisation,2,Klooster Sint-Petrus Banden,Alternative,Nederlands
647aeef4-67ab-55a7-bc81-19fed7e38b37,organisation,2,Klooster St. Petrus Banden,Alternative,Nederlands
4f36b6ca-fb20-5737-8780-518e37baf6ce,organisation,2,Huis van Bethlehem,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,Sint Henricusgesticht,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,Liefdesgesticht,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,St. Henricusgesticht,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,Huis van de Heilige Henricus,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,Klooster Henricus,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,St.-Henricusgesticht,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,Huize Lunenburg,Alternative,Nederlands
4dc14962-01aa-57f1-9af0-b7756b4ddb41,organisation,2,het voormalig klooster,Alternative,Nederlands
6ec7cfb3-ee24-59f5-9b47-3d9cf1c33f39,organisation,2,Sint-Henricusgesticht,Alternative,Nederlands
6ec7cfb3-ee24-59f5-9b47-3d9cf1c33f39,organisation,2,Pension voor Heeren en Dames,Alternative,Nederlands
6ec7cfb3-ee24-59f5-9b47-3d9cf1c33f39,organisation,2,Henricushof,Alternative,Nederlands
6ec7cfb3-ee24-59f5-9b47-3d9cf1c33f39,organisation,2,Sint Henricusgesticht,Alternative,Nederlands
6ec7cfb3-ee24-59f5-9b47-3d9cf1c33f39,organisation,2,Landbouwhuishoudschool Nazareth,Alternative,Nederlands
6ec7cfb3-ee24-59f5-9b47-3d9cf1c33f39,organisation,2,St. Henricus Gesticht,Alternative,Nederlands
6831d016-f47a-58b0-b24e-1833708e95c7,organisation,2,Voormalige pastorie,Alternative,Nederlands
6831d016-f47a-58b0-b24e-1833708e95c7,organisation,2,Huize Julia,Alternative,Nederlands
6831d016-f47a-58b0-b24e-1833708e95c7,organisation,2,Pastorie,Alternative,Nederlands
8e8cc551-47cd-5766-9b01-e261bbc8dd28,organisation,2,St. Norbertusgesticht,Alternative,Nederlands
8e8cc551-47cd-5766-9b01-e261bbc8dd28,organisation,2,Sint-Norbertusgesticht,Alternative,Nederlands
8e8cc551-47cd-5766-9b01-e261bbc8dd28,organisation,2,Sint Norbertusgesticht,Alternative,Nederlands
f14eb9c0-9fab-5e12-a1cd-ef4bee044826,organisation,2,Sint-Jozefklooster,Alternative,Nederlands
f14eb9c0-9fab-5e12-a1cd-ef4bee044826,organisation,2,St. Jozefklooster,Alternative,Nederlands
f14eb9c0-9fab-5e12-a1cd-ef4bee044826,organisation,2,St. Jozefgesticht,Alternative,Nederlands
f14eb9c0-9fab-5e12-a1cd-ef4bee044826,organisation,2,Sint Jozefgesticht,Alternative,Nederlands
f14eb9c0-9fab-5e12-a1cd-ef4bee044826,organisation,2,Sint Jozefklooster,Alternative,Nederlands
8a67db65-c17d-5387-bb63-d4d2f46f2908,organisation,2,Het Hooghuis,Alternative,Nederlands
8a67db65-c17d-5387-bb63-d4d2f46f2908,organisation,2,Voogdijgesticht,Alternative,Nederlands
8a67db65-c17d-5387-bb63-d4d2f46f2908,organisation,2,Klooster Maria-Theresia,Alternative,Nederlands
3792f46c-d690-5de9-866f-401bfe73f4f7,organisation,2,Sint-Margaretha Mariaklooster,Alternative,Nederlands
3792f46c-d690-5de9-866f-401bfe73f4f7,organisation,2,Sint-Margaretha Mariagesticht,Alternative,Nederlands
3792f46c-d690-5de9-866f-401bfe73f4f7,organisation,2,H. Hartklooster,Alternative,Nederlands
0756bebd-76f6-5296-9d4f-97023302e5ff,organisation,2,Sint-Leonardusgesticht,Alternative,Nederlands
d804ef56-a579-5d24-a702-f2caf7609203,organisation,2,Klooster Societas Jesu,Alternative,Nederlands
d804ef56-a579-5d24-a702-f2caf7609203,organisation,2,Jezuïetenklooster,Alternative,Nederlands
b71b6517-a2f6-5076-ad4d-21b01bdcbd2a,organisation,2,Sint Franciscus Xaveriusklooster,Alternative,Nederlands
b71b6517-a2f6-5076-ad4d-21b01bdcbd2a,organisation,2,Sint Franciscus Xaveriusgesticht,Alternative,Nederlands
b71b6517-a2f6-5076-ad4d-21b01bdcbd2a,organisation,2,Sint-Franciscus Xaveriusgesticht,Alternative,Nederlands
b71b6517-a2f6-5076-ad4d-21b01bdcbd2a,organisation,2,St. Franciscus Xaveriusgesticht,Alternative,Nederlands
b71b6517-a2f6-5076-ad4d-21b01bdcbd2a,organisation,2,St. Franciscus Xaveriusklooster,Alternative,Nederlands
b71b6517-a2f6-5076-ad4d-21b01bdcbd2a,organisation,2,zorgcentrum Lindenhof,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,Klooster St. Cornelius,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,Klooster Sint Cornelius,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,Klooster Sint-Cornelius,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,Sint Corneliusgesticht,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,Sint-Corneliusgesticht,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,St. Corneliusgesticht,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,Corneliusklooster,Alternative,Nederlands
62c239e7-fdbf-54a2-8315-15467cf5b2c0,organisation,2,Fraterhuis H. Cornelius,Alternative,Nederlands
b834d4a4-01f9-55e6-b86d-629ad7cb94fb,organisation,2,Fratershuis Reusel,Alternative,Nederlands
b834d4a4-01f9-55e6-b86d-629ad7cb94fb,organisation,2,Fraterhuis St. Cornelius,Alternative,Nederlands
b834d4a4-01f9-55e6-b86d-629ad7cb94fb,organisation,2,Fraterhuis Sint Cornelius,Alternative,Nederlands
0bd2b92a-d6f6-5cef-bc80-30f0839efb7f,organisation,2,Huize Sint Franciscus van Sales,Alternative,Nederlands
0bd2b92a-d6f6-5cef-bc80-30f0839efb7f,organisation,2,Klooster Franciscus van Sales,Alternative,Nederlands
0bd2b92a-d6f6-5cef-bc80-30f0839efb7f,organisation,2,Huize St. Franciscus van Sales,Alternative,Nederlands
48e84e22-3931-54b4-bff5-c9dc01dc0499,organisation,2,Klooster Sint-Antonius van Padua,Alternative,Nederlands
ea67766b-7b23-5ca0-86bd-a88a4c80ceb0,organisation,2,Pensionaat Sainte Marie,Alternative,Nederlands
ea67766b-7b23-5ca0-86bd-a88a4c80ceb0,organisation,2,Huize Sainte Marie,Alternative,Nederlands
ea67766b-7b23-5ca0-86bd-a88a4c80ceb0,organisation,2,Convict en pensionaat Sainte Marie,Alternative,Nederlands
ea67766b-7b23-5ca0-86bd-a88a4c80ceb0,organisation,2,Convict Sainte Marie,Alternative,Nederlands
ba0e0365-4225-5c31-a6c6-df48b905d7bb,organisation,2,Wiekendael,Alternative,Nederlands
ba0e0365-4225-5c31-a6c6-df48b905d7bb,organisation,2,Moederhuis Charitas,Alternative,Nederlands
6b34359d-8cf4-5f90-af72-d46cfcfa3306,organisation,2,Klooster St Elisabeth,Alternative,Nederlands
6b34359d-8cf4-5f90-af72-d46cfcfa3306,organisation,2,Klooster St. Elisabeth,Alternative,Nederlands
6b34359d-8cf4-5f90-af72-d46cfcfa3306,organisation,2,Elisabethgesticht,Alternative,Nederlands
6b34359d-8cf4-5f90-af72-d46cfcfa3306,organisation,2,Franciscusstede,Alternative,Nederlands
2b0882b9-8f26-5ec2-8107-56cace739395,organisation,2,Mill Hill College,Alternative,Nederlands
2b0882b9-8f26-5ec2-8107-56cace739395,organisation,2,Missiehuis Roosendaal,Alternative,Nederlands
2b0882b9-8f26-5ec2-8107-56cace739395,organisation,2,Mill Hill,Alternative,Nederlands
2b0882b9-8f26-5ec2-8107-56cace739395,organisation,2,Missionair College Mill Hill,Alternative,Nederlands
2b0882b9-8f26-5ec2-8107-56cace739395,organisation,2,Internationaal College voor hogere missionaire studies,Alternative,Nederlands
2b0882b9-8f26-5ec2-8107-56cace739395,organisation,2,Internationaal Missionair Instituut,Alternative,Nederlands
f2c1a868-1fe5-5903-9a80-11009ac212cb,organisation,2,Missiehuis St. Jozef,Alternative,Nederlands
f2c1a868-1fe5-5903-9a80-11009ac212cb,organisation,2,St. Joseph Missiehuis,Alternative,Nederlands
f2c1a868-1fe5-5903-9a80-11009ac212cb,organisation,2,Missiehuis Sint Jozef,Alternative,Nederlands
c245c077-016f-5728-83a6-397bcc79a2a6,organisation,2,Huize Sint Jozef,Alternative,Nederlands
c245c077-016f-5728-83a6-397bcc79a2a6,organisation,2,Huize Sint Joseph,Alternative,Nederlands
c245c077-016f-5728-83a6-397bcc79a2a6,organisation,2,Huize Sint-Jozef,Alternative,Nederlands
d34a08ee-e107-533c-b44c-12f37e96a2d5,organisation,2,Sint Antoniusgesticht,Alternative,Nederlands
d34a08ee-e107-533c-b44c-12f37e96a2d5,organisation,2,St. Antoniusgesticht,Alternative,Nederlands
7686972f-90a0-514e-af99-7eac99e25103,organisation,2,Gesticht O.L. Vrouw van de Berg Carmel,Alternative,Nederlands
5fd84a73-4351-54f4-941f-ecba03bac523,organisation,2,St. Vincentiusgesticht,Alternative,Nederlands
5fd84a73-4351-54f4-941f-ecba03bac523,organisation,2,Sint Vincentiusgesticht,Alternative,Nederlands
3a272a82-34a2-521a-829e-5eecc14f32f9,organisation,2,St. Vincentiusgesticht,Alternative,Nederlands
3a272a82-34a2-521a-829e-5eecc14f32f9,organisation,2,Sint Vincentiusgesticht,Alternative,Nederlands
fb30242e-083a-56ee-b1dc-2fd2a746d1d7,organisation,2,Gesticht O. L. V. Boodschap,Alternative,Nederlands
fb30242e-083a-56ee-b1dc-2fd2a746d1d7,organisation,2,Gesticht O. L. Vrouwe Boodschap,Alternative,Nederlands
52a3047a-e1da-54dc-a464-4e9238a2281f,organisation,2,Villa Boschlust,Alternative,Nederlands
51164619-e18f-57cb-89e2-2db60184da3e,organisation,2,Asielzoekerscentrum,Alternative,Nederlands
936496fe-20e1-57cf-a5b9-55119f6a34b6,organisation,2,Villa Lactaria,Alternative,Nederlands
936496fe-20e1-57cf-a5b9-55119f6a34b6,organisation,2,Huize Lactaria,Alternative,Nederlands
936496fe-20e1-57cf-a5b9-55119f6a34b6,organisation,2,Modelboerderij Lactaria,Alternative,Nederlands
936496fe-20e1-57cf-a5b9-55119f6a34b6,organisation,2,"R.K. Internaat ""Maria Regina",Alternative,Nederlands
936496fe-20e1-57cf-a5b9-55119f6a34b6,organisation,2,Boerderij Lactaria,Alternative,Nederlands
936496fe-20e1-57cf-a5b9-55119f6a34b6,organisation,2,Marina Regina Klooster,Alternative,Nederlands
8e401264-a80f-50b0-99eb-fc2ead9c10b4,organisation,2,Klein-seminarie 'Beekvliet',Alternative,Nederlands
8e401264-a80f-50b0-99eb-fc2ead9c10b4,organisation,2,Klooster Beekvliet,Alternative,Nederlands
8e401264-a80f-50b0-99eb-fc2ead9c10b4,organisation,2,Gymnasium Beekvliet,Alternative,Nederlands
8e401264-a80f-50b0-99eb-fc2ead9c10b4,organisation,2,Kleinseminarie Beekvliet,Alternative,Nederlands
569d2635-5172-5dc5-9778-f9b44ec2e3af,organisation,2,Instituut voor Doven,Alternative,Nederlands
99dcc2eb-43b6-5b74-bffe-33fdf6e9659e,organisation,2,Fraterhuis Heilige Joannes Bosco,Alternative,Nederlands
b27490e2-23cd-5407-b24e-23d097a4396f,organisation,2,Huize Sint Adrianus,Alternative,Nederlands
8a175d5b-1e04-5c2d-b7cf-d6e9d9e5ec9e,organisation,2,"Jongensinternaat ""Huize Ruwenberg",Alternative,Nederlands
8a175d5b-1e04-5c2d-b7cf-d6e9d9e5ec9e,organisation,2,Huize Ruwenberg,Alternative,Nederlands
8a175d5b-1e04-5c2d-b7cf-d6e9d9e5ec9e,organisation,2,De Ruwenberg,Alternative,Nederlands
8a175d5b-1e04-5c2d-b7cf-d6e9d9e5ec9e,organisation,2,De Klepkooi,Alternative,Nederlands
8a175d5b-1e04-5c2d-b7cf-d6e9d9e5ec9e,organisation,2,Huize De Ruwenberg,Alternative,Nederlands
c6935c67-510b-5aac-a6ec-c9f09917dd76,organisation,2,Witven,Alternative,Nederlands
c6935c67-510b-5aac-a6ec-c9f09917dd76,organisation,2,Zorgcentrum Witven,Alternative,Nederlands
c6935c67-510b-5aac-a6ec-c9f09917dd76,organisation,2,Monicahof,Alternative,Nederlands
ecf8c8c3-188f-5d12-8881-791a7c20f629,organisation,2,Sint Antoniusgesticht,Alternative,Nederlands
ecf8c8c3-188f-5d12-8881-791a7c20f629,organisation,2,Huize St. Antonius,Alternative,Nederlands
ecf8c8c3-188f-5d12-8881-791a7c20f629,organisation,2,St. Antoniusgesticht,Alternative,Nederlands
ecf8c8c3-188f-5d12-8881-791a7c20f629,organisation,2,Huize Sint Antonius,Alternative,Nederlands
ecf8c8c3-188f-5d12-8881-791a7c20f629,organisation,2,Huize Sint-Antonius,Alternative,Nederlands
1c5d63c9-ff1c-5fc3-b131-6acdbca2ea9f,organisation,2,Sanatorium Huize Zonhove,Alternative,Nederlands
1c5d63c9-ff1c-5fc3-b131-6acdbca2ea9f,organisation,2,R.K. Sanatorium het H. Hart van Jezus,Alternative,Nederlands
1c5d63c9-ff1c-5fc3-b131-6acdbca2ea9f,organisation,2,R.K. Sanatorium het Heilige Hart van Jezus,Alternative,Nederlands
1c5d63c9-ff1c-5fc3-b131-6acdbca2ea9f,organisation,2,Rooms-Katholiek Sanatorium het H. Hart van Jezus,Alternative,Nederlands
1c5d63c9-ff1c-5fc3-b131-6acdbca2ea9f,organisation,2,Rooms-Katholiek Sanatorium het Heilige Hart van Jezus,Alternative,Nederlands
1c5d63c9-ff1c-5fc3-b131-6acdbca2ea9f,organisation,2,Huis Zonhove,Alternative,Nederlands
1c5d63c9-ff1c-5fc3-b131-6acdbca2ea9f,organisation,2,R.K. Sanatorium voor zenuwlijders,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Emmanuelklooster,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Sint-Emmanuelklooster,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Emmanuel Klooster,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Emmanuelgesticht,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,St. Emmanuelklooster,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Sint Emmanuelklooster,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Hotel-restaurant La Sonnerie,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,St. Emmanuelgesticht,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Sint Emmanuelgesticht,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Klooster Emmanuel,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,la Sonnerie,Alternative,Nederlands
2e11b17e-d719-5321-8278-7416062fc707,organisation,2,Hotel La Sonnerie,Alternative,Nederlands
808da5d5-464e-503d-a051-1a106d7047d5,organisation,2,St. Elizabethgesticht,Alternative,Nederlands
808da5d5-464e-503d-a051-1a106d7047d5,organisation,2,Klooster Gasthuis Charitas,Alternative,Nederlands
808da5d5-464e-503d-a051-1a106d7047d5,organisation,2,Charitasklooster,Alternative,Nederlands
808da5d5-464e-503d-a051-1a106d7047d5,organisation,2,Sint Elizabethgesticht,Alternative,Nederlands
808da5d5-464e-503d-a051-1a106d7047d5,organisation,2,Sint-Elizabethgesticht,Alternative,Nederlands
041de7dd-9ebf-5c84-852b-9ae87f4fc570,organisation,2,St. Franciscusklooster,Alternative,Nederlands
041de7dd-9ebf-5c84-852b-9ae87f4fc570,organisation,2,Sint Franciscusklooster,Alternative,Nederlands
7dcd2d0b-3a7b-55aa-aa03-9df34fa5ca27,organisation,2,Weeshuis Sint Jozef,Alternative,Nederlands
7dcd2d0b-3a7b-55aa-aa03-9df34fa5ca27,organisation,2,Weeshuis St. Jozef,Alternative,Nederlands
7dcd2d0b-3a7b-55aa-aa03-9df34fa5ca27,organisation,2,Weeshuis St.-Jozef,Alternative,Nederlands
1ca8ab76-7570-569f-9f2d-466be88c2037,organisation,2,Abdij Koningshoeven,Alternative,Nederlands
1ca8ab76-7570-569f-9f2d-466be88c2037,organisation,2,Trappistenabdij,Alternative,Nederlands
1ca8ab76-7570-569f-9f2d-466be88c2037,organisation,2,Trappistenklooster,Alternative,Nederlands
230350b9-9951-5166-8ed9-416e5d84ca0f,organisation,2,Trappistenabdij,Alternative,Nederlands
230350b9-9951-5166-8ed9-416e5d84ca0f,organisation,2,Trappistinnenklooster,Alternative,Nederlands
230350b9-9951-5166-8ed9-416e5d84ca0f,organisation,2,Abdij Koningsoord,Alternative,Nederlands
b4a63faa-88f9-5258-b91e-9a2ec73ecf7d,organisation,2,De Rendierhoeve,Alternative,Nederlands
b4a63faa-88f9-5258-b91e-9a2ec73ecf7d,organisation,2,Notre Dame du Perpetuel Secours,Alternative,Nederlands
c3fc7905-24f4-5ae6-9c52-60029d36c2c8,organisation,2,Sint Gerarduspension,Alternative,Nederlands
c3fc7905-24f4-5ae6-9c52-60029d36c2c8,organisation,2,St. Gerarduspension,Alternative,Nederlands
c3fc7905-24f4-5ae6-9c52-60029d36c2c8,organisation,2,Gerarduspension,Alternative,Nederlands
32562453-7ea1-5766-a6d6-f12542bbab6f,organisation,2,Congregatiecentrum Daniël de Brouwer,Alternative,Nederlands
5ea8bdd8-c5d1-5dc4-a745-878f46ea7c91,organisation,2,Elimgroep,Alternative,Nederlands
7c5d503f-3b9f-5962-b925-0a0640bcb63e,organisation,2,Sint Antoniusgesticht,Alternative,Nederlands
7c5d503f-3b9f-5962-b925-0a0640bcb63e,organisation,2,St. Antoniusgesticht,Alternative,Nederlands
7c5d503f-3b9f-5962-b925-0a0640bcb63e,organisation,2,Sint-Antoniusgesticht,Alternative,Nederlands
9200d7d7-47ec-582c-ab48-bf74e20100e5,organisation,2,Huize Fatima St. Jozefzorg,Alternative,Nederlands
9200d7d7-47ec-582c-ab48-bf74e20100e5,organisation,2,Huize Fatima Sint Jozefzorg,Alternative,Nederlands
bab2326a-9e78-5346-b614-4cfa1dd75aea,organisation,2,Fraterhuis H. familie,Alternative,Nederlands
96c58208-18ae-51fc-9a2f-0037b067e4b9,organisation,2,Huize Eigenhorst,Alternative,Nederlands
49e4ba7b-e537-5652-9d63-9d96ce7d59d0,organisation,2,Klooster en School van het H. Hart,Alternative,Nederlands
d045af94-0814-59cc-ad2b-e81928da59da,organisation,2,Villa Joseph,Alternative,Nederlands
26377cae-dcd7-59f1-a0cd-7f4b5f6a45f4,organisation,2,Sint Ignatiusklooster,Alternative,Nederlands
26377cae-dcd7-59f1-a0cd-7f4b5f6a45f4,organisation,2,Sint Ignatiusgesticht,Alternative,Nederlands
26377cae-dcd7-59f1-a0cd-7f4b5f6a45f4,organisation,2,Huize Goirke,Alternative,Nederlands
26377cae-dcd7-59f1-a0cd-7f4b5f6a45f4,organisation,2,Sint-Ignatiusklooster,Alternative,Nederlands
0c795a66-b998-5240-9251-e78cd87ffca7,organisation,2,Piusoord,Alternative,Nederlands
0c795a66-b998-5240-9251-e78cd87ffca7,organisation,2,Huize Piusoord,Alternative,Nederlands
8422f845-b9cb-57ed-be14-0e0936109f95,organisation,2,Klooster OLV Hulp der Christenen,Alternative,Nederlands
8422f845-b9cb-57ed-be14-0e0936109f95,organisation,2,Klooster O.L. Vrouw Hulp der Christenen,Alternative,Nederlands
451e3d9d-ec6a-589b-a0cc-8aa075feea48,organisation,2,Klooster van de Dienaressen van de H. Geest,Alternative,Nederlands
06be8284-5948-572d-903a-1b5456ef5677,organisation,2,Mariëngaarde,Alternative,Nederlands
06be8284-5948-572d-903a-1b5456ef5677,organisation,2,Mariengaarde,Alternative,Nederlands
06be8284-5948-572d-903a-1b5456ef5677,organisation,2,Pension Mariëngaarde,Alternative,Nederlands
06be8284-5948-572d-903a-1b5456ef5677,organisation,2,Pension Mariëngaerde,Alternative,Nederlands
b89b007f-7f49-5110-a63e-a47b844a84e1,organisation,2,Nieuwe Sint Jozef,Alternative,Nederlands
b89b007f-7f49-5110-a63e-a47b844a84e1,organisation,2,Kievitshorst,Alternative,Nederlands
b89b007f-7f49-5110-a63e-a47b844a84e1,organisation,2,Nieuwe St. Jozef,Alternative,Nederlands
b89b007f-7f49-5110-a63e-a47b844a84e1,organisation,2,Nieuwe Sint-Jozef,Alternative,Nederlands
b89b007f-7f49-5110-a63e-a47b844a84e1,organisation,2,Nieuwe Sint Joseph,Alternative,Nederlands
36d28357-1f48-5bc0-99fd-8371ef1304ae,organisation,2,Notre Dame,Alternative,Nederlands
36d28357-1f48-5bc0-99fd-8371ef1304ae,organisation,2,Witte Klooster,Alternative,Nederlands
538d546b-4b54-595d-bc61-d365c3b08519,organisation,2,Sint Jacobusklooster,Alternative,Nederlands
538d546b-4b54-595d-bc61-d365c3b08519,organisation,2,St. Jacobusklooster,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,Studiehuis St. Joseph,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,Studiehuis Sint-Joseph,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,Studiehuis Sint Joseph,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,Rooie Pannen,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,St. Joseph Studiehuis,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,St. Jozef-Studiehuis,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,De Rooi Pannen,Alternative,Nederlands
d1368e15-ae89-575c-9125-31f677a6c6dc,organisation,2,Sint Jozef-Studiehuis,Alternative,Nederlands
df3eafe1-e2c2-539d-8e1f-4f6e4b74a710,organisation,2,St. Leonardusgesticht,Alternative,Nederlands
df3eafe1-e2c2-539d-8e1f-4f6e4b74a710,organisation,2,St. Leonardusklooster,Alternative,Nederlands
df3eafe1-e2c2-539d-8e1f-4f6e4b74a710,organisation,2,Sint-Leonardusklooster,Alternative,Nederlands
df3eafe1-e2c2-539d-8e1f-4f6e4b74a710,organisation,2,Klooster Heikant,Alternative,Nederlands
df3eafe1-e2c2-539d-8e1f-4f6e4b74a710,organisation,2,Sint Leonardusklooster,Alternative,Nederlands
df3eafe1-e2c2-539d-8e1f-4f6e4b74a710,organisation,2,Sint Leonardusgesticht,Alternative,Nederlands
60cd7f23-ef13-5865-b6e0-7d23b34361b0,organisation,2,Klooster St. Lidwina,Alternative,Nederlands
60cd7f23-ef13-5865-b6e0-7d23b34361b0,organisation,2,St. Lidwinaklooster,Alternative,Nederlands
